active_contracts,avg_iv,bars_to_max,ce_contracts,chosen_variant_key,combined_alignment,contracts_considered,dex,dex_alignment,direction_sign,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,gex,gex_alignment,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,pe_contracts,return_pct,rsi_filter,series_id,spot_at_series_start,spot_price,strike,symbol,timeframe,total_oi,train_consistency_score,underlying,walkforward_group,walkforward_window
55,0.273597,47,27,series|5m|macd_only|target_30pct,aligned,60,-207480670772.9564,aligned,-1,4.535716,378.85,63.7505,2025-08-12T11:10:00+05:30,492.505,target_30pct_hit,target_30pct,2025-08-12 14:45:00+05:30,2025-08-12,False,weekly,-156605116.377809,aligned,43,215,637.2,68.1932,PE,28,30.0,macd_only,SENSEX|weekly|2025-08-12,80725.74,80466.65,80800.0,SENSEX 80800 PE 12 AUG 25,5m,63427750.0,62.993681,SENSEX,weekly_series,27
57,0.127556,38,28,series|5m|macd_only|target_30pct,mixed,60,-697762106.1547,anti,1,0.413808,193.05,53.798,2025-08-04T10:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-14 15:30:00+05:30,2025-08-14,False,weekly,13164311.28621,aligned,666,3330,235.0,21.7301,CE,29,-99.9741,macd_only,NIFTY|weekly|2025-08-14,24699.1,24645.65,24700.0,NIFTY 24700 CE 14 AUG 25,5m,14688975.0,64.831331,NIFTY,weekly_series,28
53,0.110655,362,30,series|5m|macd_only|target_30pct,anti,60,1179547168.0121,anti,-1,1.481988,153.0,65.7848,2025-07-31T15:05:00+05:30,198.9,target_30pct_hit,target_30pct,2025-08-01 09:15:00+05:30,2025-08-14,False,weekly,3751078.11375,anti,6,30,369.65,141.6013,PE,23,30.0,macd_only,NIFTY|weekly|2025-08-14,24699.1,24777.5,24700.0,NIFTY 24700 PE 14 AUG 25,5m,6548850.0,64.831331,NIFTY,weekly_series,28
53,0.121743,199,27,series|5m|macd_only|target_30pct,mixed,60,-6327218663.7407,aligned,-1,2.351986,208.3,73.7101,2025-08-05T09:40:00+05:30,270.79,target_30pct_hit,target_30pct,2025-08-07 09:15:00+05:30,2025-08-14,False,weekly,13232577.00375,anti,147,735,369.65,77.4604,PE,26,30.0,macd_only,NIFTY|weekly|2025-08-14,24699.1,24631.35,24700.0,NIFTY 24700 PE 14 AUG 25,5m,18479400.0,64.831331,NIFTY,weekly_series,28
51,0.11156,61,29,series|5m|macd_only|target_30pct,anti,60,74463725069.6855,anti,-1,2.420206,268.15,59.6139,2025-08-08T10:10:00+05:30,348.595,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-14,False,weekly,419560371.580834,anti,61,305,359.8,34.1786,PE,22,30.0,macd_only,NIFTY|weekly|2025-08-14,24699.1,24457.15,24700.0,NIFTY 24700 PE 14 AUG 25,5m,139825500.0,64.831331,NIFTY,weekly_series,28
51,0.139479,48,30,series|5m|macd_only|target_30pct,mixed,60,-24284780493.4864,aligned,-1,0.131239,173.75,61.2987,2025-08-12T11:05:00+05:30,68.7,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-14 15:30:00+05:30,2025-08-14,False,weekly,10836044.420059,anti,205,1025,222.0,27.7698,PE,21,-60.4604,macd_only,NIFTY|weekly|2025-08-14,24699.1,24557.15,24700.0,NIFTY 24700 PE 14 AUG 25,5m,209263875.0,64.831331,NIFTY,weekly_series,28
43,0.100673,498,29,series|5m|macd_only|target_30pct,aligned,60,1803523358.8447,aligned,1,0.679698,967.3,60.8472,2025-08-06T12:35:00+05:30,1257.49,target_30pct_hit,target_30pct,2025-08-18 09:15:00+05:30,2025-08-19,False,weekly,1008523.479414,aligned,491,2455,1619.6,67.4351,CE,14,30.0,macd_only,SENSEX|weekly|2025-08-19,80923.2,80696.21,80200.0,SENSEX 80200 CE 19 AUG 25,5m,110480.0,64.732941,SENSEX,weekly_series,29
47,0.166245,67,38,series|5m|macd_only|target_30pct,aligned,60,482038486035.2833,aligned,1,0.738513,1410.25,60.6255,2025-08-18T13:20:00+05:30,1447.35,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-19 15:30:00+05:30,2025-08-19,False,weekly,603701807.898624,aligned,101,505,1564.55,10.9413,CE,9,2.6307,macd_only,SENSEX|weekly|2025-08-19,80923.2,81509.28,80200.0,SENSEX 80200 CE 19 AUG 25,5m,29033600.0,64.732941,SENSEX,weekly_series,29
40,0.102885,109,26,series|5m|macd_only|target_30pct,anti,60,1030969339.0749,anti,-1,1.082978,427.8,61.5192,2025-08-06T10:50:00+05:30,556.14,target_30pct_hit,target_30pct,2025-08-07 10:35:00+05:30,2025-08-19,False,weekly,600638.895492,anti,73,365,702.65,64.2473,PE,14,30.0,macd_only,SENSEX|weekly|2025-08-19,80923.2,80490.86,80200.0,SENSEX 80200 PE 19 AUG 25,5m,76360.0,64.732941,SENSEX,weekly_series,29
44,0.100029,61,27,series|5m|macd_only|target_30pct,anti,60,3072997427.4138,anti,-1,1.997993,497.8,60.2668,2025-08-08T10:10:00+05:30,647.14,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-19,False,weekly,1978315.59354,anti,61,305,666.1,33.8088,PE,17,30.0,macd_only,SENSEX|weekly|2025-08-19,80923.2,80167.1,80200.0,SENSEX 80200 PE 19 AUG 25,5m,316320.0,64.732941,SENSEX,weekly_series,29
51,0.104653,47,32,series|5m|macd_only|target_30pct,anti,60,22022730152.3721,anti,-1,1.801957,305.0,63.6788,2025-08-12T11:10:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-19 15:30:00+05:30,2025-08-19,False,weekly,15832693.692651,anti,356,1780,361.5,18.5246,PE,19,-99.9836,macd_only,SENSEX|weekly|2025-08-19,80923.2,80466.65,80200.0,SENSEX 80200 PE 19 AUG 25,5m,1639940.0,64.732941,SENSEX,weekly_series,29
45,0.103602,683,24,series|5m|macd_only|target_30pct,aligned,60,5796889436.6284,aligned,1,0.759432,199.0,61.2062,2025-08-07T14:25:00+05:30,258.7,target_30pct_hit,target_30pct,2025-08-07 15:05:00+05:30,2025-08-21,False,weekly,13800633.292125,aligned,8,40,649.25,226.2563,CE,21,30.0,macd_only,NIFTY|weekly|2025-08-21,24501.7,24455.0,24500.0,NIFTY 24500 CE 21 AUG 25,5m,4992375.0,65.71344,NIFTY,weekly_series,30
53,0.114642,578,27,series|5m|macd_only|target_30pct,aligned,60,11764799835.307,aligned,1,0.674281,174.2,57.994,2025-08-11T10:30:00+05:30,226.46,target_30pct_hit,target_30pct,2025-08-11 14:35:00+05:30,2025-08-21,False,weekly,23571818.766465,aligned,49,245,649.25,272.7038,CE,26,30.0,macd_only,NIFTY|weekly|2025-08-21,24501.7,24438.2,24500.0,NIFTY 24500 CE 21 AUG 25,5m,12745950.0,65.71344,NIFTY,weekly_series,30
54,0.108892,478,30,series|5m|macd_only|target_30pct,aligned,60,28712494252.6117,aligned,1,0.45619,253.0,59.1785,2025-08-12T12:30:00+05:30,328.9,target_30pct_hit,target_30pct,2025-08-18 09:15:00+05:30,2025-08-21,False,weekly,41526299.441813,aligned,189,945,649.25,156.6206,CE,24,30.0,macd_only,NIFTY|weekly|2025-08-21,24501.7,24613.75,24500.0,NIFTY 24500 CE 21 AUG 25,5m,20449575.0,65.71344,NIFTY,weekly_series,30
53,0.134395,240,30,series|5m|macd_only|target_30pct,aligned,60,317830270810.244,aligned,1,1.063081,489.0,60.5694,2025-08-18T13:20:00+05:30,635.7,target_30pct_hit,target_30pct,2025-08-21 10:05:00+05:30,2025-08-21,False,weekly,550109344.685737,aligned,189,945,649.25,32.771,CE,23,30.0,macd_only,NIFTY|weekly|2025-08-21,24501.7,24955.55,24500.0,NIFTY 24500 CE 21 AUG 25,5m,177042825.0,65.71344,NIFTY,weekly_series,30
43,0.257862,19,16,series|5m|macd_only|target_30pct,aligned,60,237407524082.2653,aligned,1,0.003712,620.0,53.7704,2025-08-21T12:45:00+05:30,584.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-21 15:30:00+05:30,2025-08-21,False,weekly,2407654325.504305,aligned,33,165,649.25,4.7177,CE,27,-5.7903,macd_only,NIFTY|weekly|2025-08-21,24501.7,25124.25,24500.0,NIFTY 24500 CE 21 AUG 25,5m,431569875.0,65.71344,NIFTY,weekly_series,30
49,0.105279,61,25,series|5m|macd_only|target_30pct,anti,60,2516487823.3953,anti,-1,0.729472,187.4,58.539,2025-08-08T10:10:00+05:30,243.62,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-21,False,weekly,12105095.129651,anti,61,305,251.0,33.9381,PE,24,30.0,macd_only,NIFTY|weekly|2025-08-21,24501.7,24457.15,24500.0,NIFTY 24500 PE 21 AUG 25,5m,8037450.0,65.71344,NIFTY,weekly_series,30
54,0.111728,47,30,series|5m|macd_only|target_30pct,anti,60,11785528173.2377,anti,-1,1.559017,130.75,65.0486,2025-08-12T11:10:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-21 15:30:00+05:30,2025-08-21,False,weekly,21479153.791095,anti,508,2540,145.85,11.5488,PE,24,-99.9618,macd_only,NIFTY|weekly|2025-08-21,24501.7,24542.7,24500.0,NIFTY 24500 PE 21 AUG 25,5m,19062075.0,65.71344,NIFTY,weekly_series,30
53,0.098821,18,29,series|5m|macd_only|target_30pct,aligned,60,1359719895.0176,aligned,1,0.43886,751.0,54.6969,2025-08-21T12:50:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-04 15:30:00+05:30,2025-09-04,False,weekly,133527.935511,aligned,716,3580,781.4,4.0479,CE,24,-99.9933,macd_only,SENSEX|weekly|2025-09-04,82051.04,82155.87,82100.0,SENSEX 82100 CE 04 SEP 25,5m,256020.0,67.009479,SENSEX,weekly_series,31
52,0.098721,377,27,series|5m|macd_only|target_30pct,anti,60,907014103.4232,anti,-1,0.232746,565.75,61.7211,2025-08-21T13:40:00+05:30,735.475,target_30pct_hit,target_30pct,2025-08-22 09:35:00+05:30,2025-09-04,False,weekly,38658.916048,anti,27,135,2131.45,276.7477,PE,25,30.0,macd_only,SENSEX|weekly|2025-09-04,82051.04,82043.54,82100.0,SENSEX 82100 PE 04 SEP 25,5m,280940.0,67.009479,SENSEX,weekly_series,31
53,0.097674,293,27,series|5m|macd_only|target_30pct,anti,60,161807072.5691,anti,-1,3.409384,858.45,69.0215,2025-08-22T14:20:00+05:30,1115.985,target_30pct_hit,target_30pct,2025-08-26 09:40:00+05:30,2025-09-04,False,weekly,69057.542398,anti,95,475,2131.45,148.2905,PE,26,30.0,macd_only,SENSEX|weekly|2025-09-04,82051.04,81431.94,82100.0,SENSEX 82100 PE 04 SEP 25,5m,446460.0,67.009479,SENSEX,weekly_series,31
50,0.100943,142,23,series|5m|macd_only|target_30pct,aligned,60,-6142030903.7875,aligned,-1,3.975009,1130.0,68.5769,2025-08-26T14:20:00+05:30,1469.0,target_30pct_hit,target_30pct,2025-08-28 09:20:00+05:30,2025-09-04,False,weekly,-1726983.692184,aligned,15,75,2131.45,88.6239,PE,27,30.0,macd_only,SENSEX|weekly|2025-09-04,82051.04,80972.3,82100.0,SENSEX 82100 PE 04 SEP 25,5m,2004780.0,67.009479,SENSEX,weekly_series,31
58,0.109557,89,28,series|5m|macd_only|target_30pct,aligned,60,-33299517548.2005,aligned,-1,3.543472,1735.0,70.4842,2025-08-28T12:30:00+05:30,1384.95,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-04 15:30:00+05:30,2025-09-04,False,weekly,-6678000.396748,aligned,345,1725,2131.45,22.8501,PE,30,-20.1758,macd_only,SENSEX|weekly|2025-09-04,82051.04,80343.4,82100.0,SENSEX 82100 PE 04 SEP 25,5m,6367860.0,67.009479,SENSEX,weekly_series,31
51,0.107364,601,23,series|5m|macd_only|target_30pct,aligned,60,556620381.7585,aligned,1,0.397417,636.75,51.1286,2025-08-29T11:10:00+05:30,827.775,target_30pct_hit,target_30pct,2025-09-04 09:15:00+05:30,2025-09-11,False,weekly,193966.214658,aligned,281,1405,1189.25,86.7687,CE,28,30.0,macd_only,SENSEX|weekly|2025-09-11,80416.2,80214.97,80500.0,SENSEX 80500 CE 11 SEP 25,5m,161240.0,67.156048,SENSEX,weekly_series,32
56,0.096461,274,30,series|5m|macd_only|target_30pct,aligned,60,15601474009.8151,aligned,1,2.867497,830.0,55.4675,2025-09-04T13:05:00+05:30,1079.0,target_30pct_hit,target_30pct,2025-09-10 09:45:00+05:30,2025-09-11,False,weekly,6632942.442419,aligned,264,1320,1189.25,43.2831,CE,26,30.0,macd_only,SENSEX|weekly|2025-09-11,80416.2,81027.13,80500.0,SENSEX 80500 CE 11 SEP 25,5m,2626800.0,67.156048,SENSEX,weekly_series,32
48,0.121155,58,30,series|5m|macd_only|target_30pct,mixed,60,68079438656.2366,aligned,1,3.154544,1023.9,59.0917,2025-09-10T15:25:00+05:30,1048.4,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-11 15:30:00+05:30,2025-09-11,False,weekly,-126786240.678945,anti,77,385,1107.75,8.1893,CE,18,2.3928,macd_only,SENSEX|weekly|2025-09-11,80416.2,81438.79,80500.0,SENSEX 80500 CE 11 SEP 25,5m,43960160.0,67.156048,SENSEX,weekly_series,32
33,0.110216,107,11,series|5m|macd_only|target_30pct,aligned,60,-459364291.4615,aligned,-1,2.618914,657.15,59.3861,2025-08-28T12:40:00+05:30,854.295,target_30pct_hit,target_30pct,2025-08-29 15:10:00+05:30,2025-09-11,False,weekly,-120800.456692,aligned,106,530,884.15,34.5431,PE,22,30.0,macd_only,SENSEX|weekly|2025-09-11,80416.2,80333.34,80500.0,SENSEX 80500 PE 11 SEP 25,5m,99400.0,67.156048,SENSEX,weekly_series,32
50,0.1023,13,27,series|5m|macd_only|target_30pct,anti,60,2514341738.724,anti,-1,0.376044,379.75,69.5492,2025-09-02T13:25:00+05:30,493.675,target_30pct_hit,target_30pct,2025-09-02 13:55:00+05:30,2025-09-11,False,weekly,553222.61968,anti,6,30,667.1,75.6682,PE,23,30.0,macd_only,SENSEX|weekly|2025-09-11,80416.2,80550.76,80500.0,SENSEX 80500 PE 11 SEP 25,5m,598960.0,67.156048,SENSEX,weekly_series,32
54,0.100003,52,29,series|5m|macd_only|target_30pct,anti,60,6387878316.4183,anti,-1,0.539852,269.25,61.0941,2025-09-04T12:25:00+05:30,350.025,target_30pct_hit,target_30pct,2025-09-05 10:15:00+05:30,2025-09-11,False,weekly,3047250.385913,anti,50,250,487.85,81.1885,PE,25,30.0,macd_only,SENSEX|weekly|2025-09-11,80416.2,80795.79,80500.0,SENSEX 80500 PE 11 SEP 25,5m,2456740.0,67.156048,SENSEX,weekly_series,32
52,0.10849,3,29,series|5m|macd_only|target_30pct,aligned,60,-3331364913.4972,aligned,-1,1.214656,137.95,68.3064,2025-09-08T15:00:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-11 15:30:00+05:30,2025-09-11,False,weekly,-15449382.041822,aligned,234,1170,175.0,26.8576,PE,23,-99.9638,macd_only,SENSEX|weekly|2025-09-11,80416.2,80883.48,80500.0,SENSEX 80500 PE 11 SEP 25,5m,14144460.0,67.156048,SENSEX,weekly_series,32
28,0.098466,723,16,series|5m|macd_only|target_30pct,aligned,60,345820963.0187,aligned,1,0.533303,688.5,53.6651,2025-09-04T13:30:00+05:30,895.05,target_30pct_hit,target_30pct,2025-09-10 10:35:00+05:30,2025-09-18,False,weekly,100498.071914,aligned,267,1335,2004.7,191.1692,CE,12,30.0,macd_only,SENSEX|weekly|2025-09-18,81092.25,80985.44,81100.0,SENSEX 81100 CE 18 SEP 25,5m,40080.0,68.992012,SENSEX,weekly_series,33
53,0.09495,398,30,series|5m|macd_only|target_30pct,mixed,60,1833048026.3561,aligned,1,0.107408,764.7,57.6706,2025-09-10T15:25:00+05:30,994.11,target_30pct_hit,target_30pct,2025-09-12 11:20:00+05:30,2025-09-18,False,weekly,-4403927.984987,anti,103,515,2004.7,162.1551,CE,23,30.0,macd_only,SENSEX|weekly|2025-09-18,81092.25,81438.79,81100.0,SENSEX 81100 CE 18 SEP 25,5m,1532160.0,68.992012,SENSEX,weekly_series,33
52,0.084768,248,30,series|5m|macd_only|target_30pct,anti,60,-4281972372.6735,anti,1,0.434324,1007.05,53.8679,2025-09-12T15:15:00+05:30,1309.165,target_30pct_hit,target_30pct,2025-09-16 15:05:00+05:30,2025-09-18,False,weekly,-36553017.282859,anti,149,745,2004.7,99.0666,CE,22,30.0,macd_only,SENSEX|weekly|2025-09-18,81092.25,81919.92,81100.0,SENSEX 81100 CE 18 SEP 25,5m,10215210.0,68.992012,SENSEX,weekly_series,33
50,0.133306,22,31,series|5m|macd_only|target_30pct,mixed,60,122122959528.4554,aligned,1,0.409045,1672.75,68.6947,2025-09-17T15:15:00+05:30,1920.7,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-18 15:30:00+05:30,2025-09-18,False,weekly,-6175307.402905,anti,78,390,2004.7,19.8446,CE,19,14.8229,macd_only,SENSEX|weekly|2025-09-18,81092.25,82705.56,81100.0,SENSEX 81100 CE 18 SEP 25,5m,38027930.0,68.992012,SENSEX,weekly_series,33
29,0.100189,61,17,series|5m|macd_only|target_30pct,anti,60,252682649.6071,anti,-1,3.446016,631.6,70.3147,2025-09-04T13:50:00+05:30,821.08,target_30pct_hit,target_30pct,2025-09-05 10:15:00+05:30,2025-09-18,False,weekly,65950.32768,anti,33,165,914.5,44.791,PE,12,30.0,macd_only,SENSEX|weekly|2025-09-18,81092.25,80821.48,81100.0,SENSEX 81100 PE 18 SEP 25,5m,40280.0,68.992012,SENSEX,weekly_series,33
50,0.097896,3,25,series|5m|macd_only|target_30pct,aligned,60,-1539254471.8949,aligned,-1,0.760468,522.7,65.0537,2025-09-08T15:00:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-18 15:30:00+05:30,2025-09-18,False,weekly,-1656574.55388,aligned,614,3070,581.05,11.1632,PE,25,-99.9904,macd_only,SENSEX|weekly|2025-09-18,81092.25,80883.48,81100.0,SENSEX 81100 PE 18 SEP 25,5m,496020.0,68.992012,SENSEX,weekly_series,33
39,0.094303,12,22,series|5m|macd_only|target_30pct,aligned,60,942056050.019,aligned,1,1.473716,813.9,67.4786,2025-09-17T15:05:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-01 15:30:00+05:30,2025-10-01,False,weekly,212686.285757,aligned,764,3820,990.0,21.6366,CE,17,-99.9939,macd_only,SENSEX|weekly|2025-10-01,82582.41,82703.89,82600.0,SENSEX 82600 CE 01 OCT 25,5m,84720.0,70.356248,SENSEX,weekly_series,34
38,0.093464,711,21,series|5m|macd_only|target_30pct,anti,60,841124155.5013,anti,-1,0.00299,443.4,51.4224,2025-09-17T12:35:00+05:30,576.42,target_30pct_hit,target_30pct,2025-09-22 14:45:00+05:30,2025-10-01,False,weekly,201158.158958,anti,254,1270,2231.9,403.3604,PE,17,30.0,macd_only,SENSEX|weekly|2025-10-01,82582.41,82733.47,82600.0,SENSEX 82600 PE 01 OCT 25,5m,72700.0,70.356248,SENSEX,weekly_series,34
45,0.096795,371,24,series|5m|macd_only|target_30pct,mixed,60,518936031.3405,anti,-1,11.498089,710.0,74.8322,2025-09-24T09:15:00+05:30,923.0,target_30pct_hit,target_30pct,2025-09-25 10:35:00+05:30,2025-10-01,False,weekly,-901243.175346,aligned,91,455,2231.9,214.3521,PE,21,30.0,macd_only,SENSEX|weekly|2025-10-01,82582.41,81900.82,82600.0,SENSEX 82600 PE 01 OCT 25,5m,904560.0,70.356248,SENSEX,weekly_series,34
49,0.136195,115,29,series|5m|macd_only|target_30pct,aligned,60,-24201526891.0242,aligned,-1,9.477487,2000.0,80.2675,2025-09-29T11:45:00+05:30,1623.65,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-01 15:30:00+05:30,2025-10-01,False,weekly,-42335945.033338,aligned,191,955,2231.9,11.595,PE,20,-18.8175,macd_only,SENSEX|weekly|2025-10-01,82582.41,80422.1,82600.0,SENSEX 82600 PE 01 OCT 25,5m,13043740.0,70.356248,SENSEX,weekly_series,34
54,0.111052,428,27,series|5m|macd_only|target_30pct,aligned,60,2523783940.4458,aligned,1,2.63967,353.95,63.9867,2025-09-29T09:45:00+05:30,460.135,target_30pct_hit,target_30pct,2025-10-06 13:05:00+05:30,2025-10-09,False,weekly,1209386.0324,aligned,344,1720,878.0,148.0576,CE,27,30.0,macd_only,SENSEX|weekly|2025-10-09,81517.12,80733.38,81500.0,SENSEX 81500 CE 09 OCT 25,5m,365600.0,69.981352,SENSEX,weekly_series,35
58,0.110927,19,31,series|5m|macd_only|target_30pct,aligned,60,202971500097.6372,aligned,1,1.157668,747.45,59.2382,2025-10-07T12:10:00+05:30,672.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,157117131.80191,aligned,192,960,878.0,17.4661,CE,27,-10.0943,macd_only,SENSEX|weekly|2025-10-09,81517.12,82150.57,81500.0,SENSEX 81500 CE 09 OCT 25,5m,22004700.0,69.981352,SENSEX,weekly_series,35
27,0.094713,188,16,series|5m|macd_only|target_30pct,anti,60,1036391883.3351,anti,-1,0.343669,455.05,53.2589,2025-09-25T14:05:00+05:30,591.565,target_30pct_hit,target_30pct,2025-09-26 09:15:00+05:30,2025-10-09,False,weekly,597732.244226,anti,18,90,1230.35,170.3769,PE,11,30.0,macd_only,SENSEX|weekly|2025-10-09,81517.12,81467.32,81500.0,SENSEX 81500 PE 09 OCT 25,5m,109200.0,69.981352,SENSEX,weekly_series,35
49,0.110548,65,25,series|5m|macd_only|target_30pct,anti,60,711460386.4429,anti,-1,0.572795,1002.25,67.571,2025-09-29T11:40:00+05:30,0.15,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,207388.542742,anti,578,2890,1230.35,22.7588,PE,24,-99.985,macd_only,SENSEX|weekly|2025-10-09,81517.12,80428.67,81500.0,SENSEX 81500 PE 09 OCT 25,5m,400500.0,69.981352,SENSEX,weekly_series,35
48,0.087235,686,26,series|5m|macd_only|target_30pct,aligned,60,2232847753.019,aligned,1,4.602268,806.5,67.2438,2025-10-03T14:40:00+05:30,1048.45,target_30pct_hit,target_30pct,2025-10-06 11:15:00+05:30,2025-10-16,False,weekly,1446744.918408,aligned,35,175,2565.15,218.0595,CE,22,30.0,macd_only,SENSEX|weekly|2025-10-16,80874.82,81141.96,80900.0,SENSEX 80900 CE 16 OCT 25,5m,315540.0,69.678906,SENSEX,weekly_series,36
53,0.088576,502,28,series|5m|macd_only|target_30pct,aligned,60,2183456672.2305,aligned,1,0.320666,1474.15,52.5281,2025-10-08T11:10:00+05:30,1916.395,target_30pct_hit,target_30pct,2025-10-16 09:15:00+05:30,2025-10-16,False,weekly,1500388.107768,aligned,428,2140,2565.15,74.0088,CE,25,30.0,macd_only,SENSEX|weekly|2025-10-16,80874.82,81791.05,80900.0,SENSEX 80900 CE 16 OCT 25,5m,1370540.0,69.678906,SENSEX,weekly_series,36
54,0.093208,83,29,series|5m|macd_only|target_30pct,mixed,60,3641477392.2347,anti,-1,0.233659,125.3,60.1728,2025-10-07T11:50:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-16 15:30:00+05:30,2025-10-16,False,weekly,-625709.955308,aligned,576,2880,150.0,19.7127,PE,25,-99.9601,macd_only,SENSEX|weekly|2025-10-16,80874.82,81981.19,80900.0,SENSEX 80900 PE 16 OCT 25,5m,891160.0,69.678906,SENSEX,weekly_series,36
29,0.0838,567,18,series|5m|macd_only|target_30pct,aligned,60,1825107045.0673,aligned,1,1.152581,890.0,64.5239,2025-10-09T15:10:00+05:30,1157.0,target_30pct_hit,target_30pct,2025-10-10 09:50:00+05:30,2025-10-23,False,weekly,730143.859402,aligned,12,60,3492.7,292.4382,CE,11,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,82164.56,81800.0,SENSEX 81800 CE 23 OCT 25,5m,157020.0,69.719981,SENSEX,weekly_series,37
51,0.09794,425,26,series|5m|macd_only|target_30pct,mixed,60,1175086514.7378,aligned,1,2.726938,955.0,68.4581,2025-10-13T14:25:00+05:30,1241.5,target_30pct_hit,target_30pct,2025-10-15 13:40:00+05:30,2025-10-23,False,weekly,-116002.80744,anti,142,710,3492.7,265.7277,CE,25,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,82318.2,81800.0,SENSEX 81800 CE 23 OCT 25,5m,450020.0,69.719981,SENSEX,weekly_series,37
51,0.092658,261,30,series|5m|macd_only|target_30pct,mixed,60,5876573150.9067,aligned,1,1.716631,1177.5,57.5542,2025-10-15T15:30:00+05:30,1530.75,target_30pct_hit,target_30pct,2025-10-16 12:30:00+05:30,2025-10-23,False,weekly,-4652591.777985,anti,40,200,3492.7,196.62,CE,21,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,82625.05,81800.0,SENSEX 81800 CE 23 OCT 25,5m,2174700.0,69.719981,SENSEX,weekly_series,37
55,0.123762,113,30,series|5m|macd_only|target_30pct,aligned,60,105759607900.9007,aligned,1,42.762389,2850.0,96.2076,2025-10-20T09:25:00+05:30,2755.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-23 15:30:00+05:30,2025-10-23,False,weekly,54931339.923076,aligned,147,735,3492.7,22.5509,CE,25,-3.3333,macd_only,SENSEX|weekly|2025-10-23,81787.82,84409.33,81800.0,SENSEX 81800 CE 23 OCT 25,5m,11351740.0,69.719981,SENSEX,weekly_series,37
48,0.099542,122,25,series|5m|macd_only|target_30pct,aligned,60,-1696816544.0462,aligned,-1,8.248066,305.0,85.7112,2025-10-13T09:20:00+05:30,396.5,target_30pct_hit,target_30pct,2025-10-14 12:10:00+05:30,2025-10-23,False,weekly,-1488532.96268,aligned,110,550,469.45,53.918,PE,23,30.0,macd_only,SENSEX|weekly|2025-10-23,81787.82,82206.78,81800.0,SENSEX 81800 PE 23 OCT 25,5m,348560.0,69.719981,SENSEX,weekly_series,37
55,0.1101,8,30,series|5m|macd_only|target_30pct,mixed,60,14892702623.5729,anti,-1,0.696315,56.4,64.3559,2025-10-17T12:55:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-23 15:30:00+05:30,2025-10-23,False,weekly,-7294146.921305,aligned,196,980,70.55,25.0887,PE,25,-99.9113,macd_only,SENSEX|weekly|2025-10-23,81787.82,83857.56,81800.0,SENSEX 81800 PE 23 OCT 25,5m,12061700.0,69.719981,SENSEX,weekly_series,37
32,0.109903,7,25,series|5m|macd_only|target_30pct,mixed,60,492415022.2869,aligned,1,0.717199,1015.1,64.5702,2025-10-23T12:00:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,-28413.432617,anti,726,3630,1047.55,3.1967,CE,7,-99.9951,macd_only,SENSEX|weekly|2025-11-06,84959.71,85192.59,85000.0,SENSEX 85000 CE 06 NOV 25,5m,76480.0,70.344072,SENSEX,weekly_series,38
32,0.109148,704,24,series|5m|macd_only|target_30pct,mixed,60,1998936.969,anti,-1,3.746212,557.1,64.9542,2025-10-23T13:35:00+05:30,724.23,target_30pct_hit,target_30pct,2025-10-23 15:15:00+05:30,2025-11-06,False,weekly,-294787.840482,aligned,20,100,1730.9,210.6983,PE,8,30.0,macd_only,SENSEX|weekly|2025-11-06,84959.71,84950.82,85000.0,SENSEX 85000 PE 06 NOV 25,5m,80100.0,70.344072,SENSEX,weekly_series,38
