bars_to_max,chosen_variant_key,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,rsi_filter,series_id,spot_at_series_start,strike,symbol,timeframe,train_consistency_score,underlying,walkforward_group,walkforward_window
499,series|5m|macd_only|target_30pct,4.272878,1158.0,69.9364,2025-08-06T12:30:00+05:30,1505.4,target_30pct_hit,target_30pct,2025-08-18 09:15:00+05:30,2025-08-19,False,weekly,492,2460,1827.0,57.772,CE,30.0,macd_only,SENSEX|weekly|2025-08-19|ITM2,80923.2,80200.0,SENSEX 80000 CE 19 AUG 25,5m,65.387767,SENSEX,weekly_series,29
65,series|5m|macd_only|target_30pct,2.578949,1600.0,60.4592,2025-08-18T13:20:00+05:30,1645.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-19 15:30:00+05:30,2025-08-19,False,weekly,102,510,1750.0,9.375,CE,2.8187,macd_only,SENSEX|weekly|2025-08-19|ITM2,80923.2,80200.0,SENSEX 80000 CE 19 AUG 25,5m,65.387767,SENSEX,weekly_series,29
110,series|5m|macd_only|target_30pct,0.544,510.5,64.437,2025-08-06T10:45:00+05:30,663.65,target_30pct_hit,target_30pct,2025-08-07 10:40:00+05:30,2025-08-19,False,weekly,75,375,813.75,59.4025,PE,30.0,macd_only,SENSEX|weekly|2025-08-19|ITM2,80923.2,80200.0,SENSEX 80400 PE 19 AUG 25,5m,65.387767,SENSEX,weekly_series,29
60,series|5m|macd_only|target_30pct,4.910952,590.75,59.3233,2025-08-08T10:15:00+05:30,767.975,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-19,False,weekly,60,300,786.0,33.0512,PE,30.0,macd_only,SENSEX|weekly|2025-08-19|ITM2,80923.2,80200.0,SENSEX 80400 PE 19 AUG 25,5m,65.387767,SENSEX,weekly_series,29
52,series|5m|macd_only|target_30pct,2.483557,378.6,63.2406,2025-08-12T11:10:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-19 15:30:00+05:30,2025-08-19,False,weekly,356,1780,460.0,21.5003,PE,-99.9868,macd_only,SENSEX|weekly|2025-08-19|ITM2,80923.2,80200.0,SENSEX 80400 PE 19 AUG 25,5m,65.387767,SENSEX,weekly_series,29
682,series|5m|macd_only|target_30pct,0.982993,255.0,61.523,2025-08-07T14:25:00+05:30,331.5,target_30pct_hit,target_30pct,2025-08-07 15:05:00+05:30,2025-08-21,False,weekly,8,40,749.0,193.7255,CE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM2,24501.7,24500.0,NIFTY 24400 CE 21 AUG 25,5m,66.385461,NIFTY,weekly_series,30
578,series|5m|macd_only|target_30pct,0.085907,229.3,58.2529,2025-08-11T10:25:00+05:30,298.09,target_30pct_hit,target_30pct,2025-08-11 14:35:00+05:30,2025-08-21,False,weekly,50,250,749.0,226.6463,CE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM2,24501.7,24500.0,NIFTY 24400 CE 21 AUG 25,5m,66.385461,NIFTY,weekly_series,30
477,series|5m|macd_only|target_30pct,0.858715,326.0,59.7995,2025-08-12T12:30:00+05:30,423.8,target_30pct_hit,target_30pct,2025-08-18 09:15:00+05:30,2025-08-21,False,weekly,189,945,749.0,129.7546,CE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM2,24501.7,24500.0,NIFTY 24400 CE 21 AUG 25,5m,66.385461,NIFTY,weekly_series,30
239,series|5m|macd_only|target_30pct,1.181383,585.0,60.0462,2025-08-18T13:20:00+05:30,682.75,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-21 15:30:00+05:30,2025-08-21,False,weekly,253,1265,749.0,28.0342,CE,16.7094,macd_only,NIFTY|weekly|2025-08-21|ITM2,24501.7,24500.0,NIFTY 24400 CE 21 AUG 25,5m,66.385461,NIFTY,weekly_series,30
61,series|5m|macd_only|target_30pct,1.381178,238.0,58.9501,2025-08-08T10:10:00+05:30,309.4,target_30pct_hit,target_30pct,2025-08-08 15:15:00+05:30,2025-08-21,False,weekly,61,305,313.5,31.7227,PE,30.0,macd_only,NIFTY|weekly|2025-08-21|ITM2,24501.7,24500.0,NIFTY 24600 PE 21 AUG 25,5m,66.385461,NIFTY,weekly_series,30
48,series|5m|macd_only|target_30pct,0.191481,167.4,61.5313,2025-08-12T11:05:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-08-21 15:30:00+05:30,2025-08-21,False,weekly,509,2545,196.3,17.264,PE,-99.9701,macd_only,NIFTY|weekly|2025-08-21|ITM2,24501.7,24500.0,NIFTY 24600 PE 21 AUG 25,5m,66.385461,NIFTY,weekly_series,30
18,series|5m|macd_only|target_30pct,1.945973,882.95,56.1776,2025-08-21T12:50:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-04 15:30:00+05:30,2025-09-04,False,weekly,716,3580,895.0,1.3647,CE,-99.9943,macd_only,SENSEX|weekly|2025-09-04|ITM2,82051.04,82100.0,SENSEX 81900 CE 04 SEP 25,5m,67.983329,SENSEX,weekly_series,31
249,series|5m|macd_only|target_30pct,0.558602,661.3,67.5443,2025-08-21T13:40:00+05:30,859.69,target_30pct_hit,target_30pct,2025-08-22 09:35:00+05:30,2025-09-04,False,weekly,26,130,2074.0,213.6247,PE,30.0,macd_only,SENSEX|weekly|2025-09-04|ITM2,82051.04,82100.0,SENSEX 82300 PE 04 SEP 25,5m,67.983329,SENSEX,weekly_series,31
163,series|5m|macd_only|target_30pct,4.706131,1010.0,73.064,2025-08-22T14:35:00+05:30,1313.0,target_30pct_hit,target_30pct,2025-08-26 15:05:00+05:30,2025-09-04,False,weekly,152,760,2074.0,105.3465,PE,30.0,macd_only,SENSEX|weekly|2025-09-04|ITM2,82051.04,82100.0,SENSEX 82300 PE 04 SEP 25,5m,67.983329,SENSEX,weekly_series,31
70,series|5m|macd_only|target_30pct,27.127719,2062.3,98.3676,2025-08-28T15:30:00+05:30,1579.95,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-04 15:30:00+05:30,2025-09-04,False,weekly,169,845,2070.0,0.3734,PE,-23.3889,macd_only,SENSEX|weekly|2025-09-04|ITM2,82051.04,82100.0,SENSEX 82300 PE 04 SEP 25,5m,67.983329,SENSEX,weekly_series,31
542,series|5m|macd_only|target_30pct,2.850263,661.05,58.1949,2025-09-01T09:45:00+05:30,859.365,target_30pct_hit,target_30pct,2025-09-02 10:05:00+05:30,2025-09-11,False,weekly,80,400,1368.25,106.9813,CE,30.0,macd_only,SENSEX|weekly|2025-09-11|ITM2,80416.2,80500.0,SENSEX 80300 CE 11 SEP 25,5m,67.540591,SENSEX,weekly_series,32
360,series|5m|macd_only|target_30pct,2.123438,543.6,62.1365,2025-09-03T12:15:00+05:30,706.68,target_30pct_hit,target_30pct,2025-09-03 15:10:00+05:30,2025-09-11,False,weekly,35,175,1368.25,151.7016,CE,30.0,macd_only,SENSEX|weekly|2025-09-11|ITM2,80416.2,80500.0,SENSEX 80300 CE 11 SEP 25,5m,67.540591,SENSEX,weekly_series,32
274,series|5m|macd_only|target_30pct,4.271908,1000.05,59.0706,2025-09-04T13:05:00+05:30,1300.065,target_30pct_hit,target_30pct,2025-09-10 10:25:00+05:30,2025-09-11,False,weekly,272,1360,1368.25,36.8182,CE,30.0,macd_only,SENSEX|weekly|2025-09-11|ITM2,80416.2,80500.0,SENSEX 80300 CE 11 SEP 25,5m,67.540591,SENSEX,weekly_series,32
57,series|5m|macd_only|target_30pct,0.180073,1226.35,61.9453,2025-09-10T15:20:00+05:30,1247.75,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-11 15:30:00+05:30,2025-09-11,False,weekly,78,390,1305.0,6.4133,CE,1.745,macd_only,SENSEX|weekly|2025-09-11|ITM2,80416.2,80500.0,SENSEX 80300 CE 11 SEP 25,5m,67.540591,SENSEX,weekly_series,32
22,series|5m|macd_only|target_30pct,0.979105,778.85,69.1872,2025-08-29T13:25:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-11 15:30:00+05:30,2025-09-11,False,weekly,709,3545,1011.7,29.8966,PE,-99.9936,macd_only,SENSEX|weekly|2025-09-11|ITM2,80416.2,80500.0,SENSEX 80700 PE 11 SEP 25,5m,67.540591,SENSEX,weekly_series,32
579,series|5m|macd_only|target_30pct,1.202781,657.25,57.7207,2025-09-08T11:40:00+05:30,854.425,target_30pct_hit,target_30pct,2025-09-10 09:20:00+05:30,2025-09-18,False,weekly,124,620,2190.0,233.2065,CE,30.0,macd_only,SENSEX|weekly|2025-09-18|ITM2,81092.25,81100.0,SENSEX 80900 CE 18 SEP 25,5m,68.432573,SENSEX,weekly_series,33
379,series|5m|macd_only|target_30pct,1.068148,950.0,60.3438,2025-09-11T09:20:00+05:30,1235.0,target_30pct_hit,target_30pct,2025-09-16 10:00:00+05:30,2025-09-18,False,weekly,235,1175,2190.0,130.5263,CE,30.0,macd_only,SENSEX|weekly|2025-09-18|ITM2,81092.25,81100.0,SENSEX 80900 CE 18 SEP 25,5m,68.432573,SENSEX,weekly_series,33
6,series|5m|macd_only|target_30pct,2.385989,1884.45,66.3575,2025-09-17T15:15:00+05:30,2117.85,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-18 15:30:00+05:30,2025-09-18,False,weekly,78,390,2190.0,16.2143,CE,12.3856,macd_only,SENSEX|weekly|2025-09-18|ITM2,81092.25,81100.0,SENSEX 80900 CE 18 SEP 25,5m,68.432573,SENSEX,weekly_series,33
3,series|5m|macd_only|target_30pct,1.796095,626.8,67.2862,2025-09-08T15:00:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-09-18 15:30:00+05:30,2025-09-18,False,weekly,614,3070,692.85,10.5377,PE,-99.992,macd_only,SENSEX|weekly|2025-09-18|ITM2,81092.25,81100.0,SENSEX 81300 PE 18 SEP 25,5m,68.432573,SENSEX,weekly_series,33
9,series|5m|macd_only|target_30pct,2.863764,838.6,68.0496,2025-09-19T13:20:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-01 15:30:00+05:30,2025-10-01,False,weekly,633,3165,884.0,5.4138,CE,-99.994,macd_only,SENSEX|weekly|2025-10-01|ITM2,82582.41,82600.0,SENSEX 82400 CE 01 OCT 25,5m,68.861949,SENSEX,weekly_series,34
637,series|5m|macd_only|target_30pct,1.241748,376.2,82.8004,2025-09-18T12:50:00+05:30,489.06,target_30pct_hit,target_30pct,2025-09-19 09:40:00+05:30,2025-10-01,False,weekly,37,185,2467.0,555.7682,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM2,82582.41,82600.0,SENSEX 82800 PE 01 OCT 25,5m,68.861949,SENSEX,weekly_series,34
529,series|5m|macd_only|target_30pct,6.88538,595.4,75.3139,2025-09-22T09:15:00+05:30,774.02,target_30pct_hit,target_30pct,2025-09-23 09:40:00+05:30,2025-10-01,False,weekly,80,400,2467.0,314.3433,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM2,82582.41,82600.0,SENSEX 82800 PE 01 OCT 25,5m,68.861949,SENSEX,weekly_series,34
378,series|5m|macd_only|target_30pct,11.943835,835.0,75.6601,2025-09-24T09:15:00+05:30,1085.5,target_30pct_hit,target_30pct,2025-09-25 09:20:00+05:30,2025-10-01,False,weekly,76,380,2467.0,195.4491,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM2,82582.41,82600.0,SENSEX 82800 PE 01 OCT 25,5m,68.861949,SENSEX,weekly_series,34
120,series|5m|macd_only|target_30pct,6.213771,2160.0,68.7587,2025-09-29T11:50:00+05:30,1817.5,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-01 15:30:00+05:30,2025-10-01,False,weekly,184,920,2467.0,14.213,PE,-15.8565,macd_only,SENSEX|weekly|2025-10-01|ITM2,82582.41,82600.0,SENSEX 82800 PE 01 OCT 25,5m,68.861949,SENSEX,weekly_series,34
428,series|5m|macd_only|target_30pct,1.210866,410.05,59.2318,2025-09-29T09:40:00+05:30,533.065,target_30pct_hit,target_30pct,2025-10-06 11:30:00+05:30,2025-10-09,False,weekly,325,1625,1061.65,158.9075,CE,30.0,macd_only,SENSEX|weekly|2025-10-09|ITM2,81517.12,81500.0,SENSEX 81300 CE 09 OCT 25,5m,68.978869,SENSEX,weekly_series,35
19,series|5m|macd_only|target_30pct,1.383125,926.5,58.8066,2025-10-07T12:10:00+05:30,873.55,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,192,960,1061.65,14.5872,CE,-5.7151,macd_only,SENSEX|weekly|2025-10-09|ITM2,81517.12,81500.0,SENSEX 81300 CE 09 OCT 25,5m,68.978869,SENSEX,weekly_series,35
155,series|5m|macd_only|target_30pct,19.014877,1270.0,92.6092,2025-09-26T14:05:00+05:30,0.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,623,3115,1344.2,5.8425,PE,-99.9921,macd_only,SENSEX|weekly|2025-10-09|ITM2,81517.12,81500.0,SENSEX 81700 PE 09 OCT 25,5m,68.978869,SENSEX,weekly_series,35
489,series|5m|macd_only|target_30pct,0.412946,944.1,69.6621,2025-10-03T14:40:00+05:30,1227.33,target_30pct_hit,target_30pct,2025-10-06 11:30:00+05:30,2025-10-16,False,weekly,37,185,2767.1,193.094,CE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM2,80874.82,80900.0,SENSEX 80700 CE 16 OCT 25,5m,68.214989,SENSEX,weekly_series,36
290,series|5m|macd_only|target_30pct,11.423228,1555.0,94.2549,2025-10-09T13:20:00+05:30,2021.5,target_30pct_hit,target_30pct,2025-10-10 10:20:00+05:30,2025-10-16,False,weekly,36,180,2767.1,77.9486,CE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM2,80874.82,80900.0,SENSEX 80700 CE 16 OCT 25,5m,68.214989,SENSEX,weekly_series,36
115,series|5m|macd_only|target_30pct,3.171132,1650.75,94.2918,2025-10-14T11:10:00+05:30,2145.975,target_30pct_hit,target_30pct,2025-10-16 10:15:00+05:30,2025-10-16,False,weekly,53,265,2767.1,67.6268,CE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM2,80874.82,80900.0,SENSEX 80700 CE 16 OCT 25,5m,68.214989,SENSEX,weekly_series,36
43,series|5m|macd_only|target_30pct,0.778114,120.9,61.3378,2025-10-07T15:10:00+05:30,157.17,target_30pct_hit,target_30pct,2025-10-08 11:15:00+05:30,2025-10-16,False,weekly,29,145,195.0,61.2903,PE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM2,80874.82,80900.0,SENSEX 81100 PE 16 OCT 25,5m,68.214989,SENSEX,weekly_series,36
23,series|5m|macd_only|target_30pct,0.075106,133.95,50.8807,2025-10-08T14:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-16 15:30:00+05:30,2025-10-16,False,weekly,466,2330,161.85,20.8287,PE,-99.9627,macd_only,SENSEX|weekly|2025-10-16|ITM2,80874.82,80900.0,SENSEX 81100 PE 16 OCT 25,5m,68.214989,SENSEX,weekly_series,36
578,series|5m|macd_only|target_30pct,6.165916,1070.3,92.0781,2025-10-09T11:40:00+05:30,1391.39,target_30pct_hit,target_30pct,2025-10-10 14:50:00+05:30,2025-10-23,False,weekly,114,570,3570.5,233.5981,CE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM2,81787.82,81800.0,SENSEX 81600 CE 23 OCT 25,5m,69.208707,SENSEX,weekly_series,37
402,series|5m|macd_only|target_30pct,0.303424,1055.45,54.0695,2025-10-13T13:45:00+05:30,1372.085,target_30pct_hit,target_30pct,2025-10-16 09:20:00+05:30,2025-10-23,False,weekly,173,865,3570.5,238.2917,CE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM2,81787.82,81800.0,SENSEX 81600 CE 23 OCT 25,5m,69.208707,SENSEX,weekly_series,37
123,series|5m|macd_only|target_30pct,5.035223,309.05,78.6034,2025-10-13T09:15:00+05:30,401.765,target_30pct_hit,target_30pct,2025-10-13 09:35:00+05:30,2025-10-23,False,weekly,4,20,567.5,83.6272,PE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM2,81787.82,81800.0,SENSEX 82000 PE 23 OCT 25,5m,69.208707,SENSEX,weekly_series,37
72,series|5m|macd_only|target_30pct,0.141298,375.0,51.5127,2025-10-13T13:30:00+05:30,487.5,target_30pct_hit,target_30pct,2025-10-14 12:10:00+05:30,2025-10-23,False,weekly,60,300,567.5,51.3333,PE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM2,81787.82,81800.0,SENSEX 82000 PE 23 OCT 25,5m,69.208707,SENSEX,weekly_series,37
8,series|5m|macd_only|target_30pct,0.758822,67.9,67.2614,2025-10-17T12:55:00+05:30,0.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-23 15:30:00+05:30,2025-10-23,False,weekly,196,980,84.5,24.4477,PE,-99.8527,macd_only,SENSEX|weekly|2025-10-23|ITM2,81787.82,81800.0,SENSEX 82000 PE 23 OCT 25,5m,69.208707,SENSEX,weekly_series,37
33,series|5m|macd_only|target_30pct,1.872802,588.0,68.3424,2025-10-27T09:15:00+05:30,764.4,target_30pct_hit,target_30pct,2025-10-27 09:40:00+05:30,2025-11-06,False,weekly,5,25,945.0,60.7143,CE,30.0,macd_only,SENSEX|weekly|2025-11-06|ITM2,84959.71,85000.0,SENSEX 84800 CE 06 NOV 25,5m,70.175813,SENSEX,weekly_series,38
17,series|5m|macd_only|target_30pct,0.243457,830.0,52.0065,2025-10-27T14:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,542,2710,940.0,13.253,CE,-99.994,macd_only,SENSEX|weekly|2025-11-06|ITM2,84959.71,85000.0,SENSEX 84800 CE 06 NOV 25,5m,70.175813,SENSEX,weekly_series,38
636,series|5m|macd_only|target_30pct,5.457373,1040.0,64.3567,2025-10-24T12:55:00+05:30,1352.0,target_30pct_hit,target_30pct,2025-11-03 09:20:00+05:30,2025-11-06,False,weekly,412,2060,1915.45,84.1779,PE,30.0,macd_only,SENSEX|weekly|2025-11-06|ITM2,84959.71,85000.0,SENSEX 85200 PE 06 NOV 25,5m,70.175813,SENSEX,weekly_series,38
195,series|5m|macd_only|target_30pct,2.008114,1257.25,58.6018,2025-11-03T11:45:00+05:30,1634.425,target_30pct_hit,target_30pct,2025-11-04 14:20:00+05:30,2025-11-06,False,weekly,107,535,1915.45,52.3524,PE,30.0,macd_only,SENSEX|weekly|2025-11-06|ITM2,84959.71,85000.0,SENSEX 85200 PE 06 NOV 25,5m,70.175813,SENSEX,weekly_series,38
66,series|5m|macd_only|target_30pct,0.073974,1580.95,51.3734,2025-11-06T09:50:00+05:30,1890.0,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,68,340,1915.45,21.1582,PE,19.5484,macd_only,SENSEX|weekly|2025-11-06|ITM2,84959.71,85000.0,SENSEX 85200 PE 06 NOV 25,5m,70.175813,SENSEX,weekly_series,38
0,series|5m|macd_only|target_30pct,1.417987,880.0,56.5358,2025-10-31T09:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-13 15:30:00+05:30,2025-11-13,False,weekly,677,3385,909.95,3.4034,CE,-99.9943,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 84600 CE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
343,series|5m|macd_only|target_30pct,0.326692,821.45,53.6965,2025-10-30T12:35:00+05:30,1067.885,target_30pct_hit,target_30pct,2025-10-31 11:05:00+05:30,2025-11-13,False,weekly,58,290,2231.4,171.6416,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 85000 PE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
200,series|5m|macd_only|target_30pct,3.887577,1185.0,58.2514,2025-11-03T11:50:00+05:30,1540.5,target_30pct_hit,target_30pct,2025-11-06 10:20:00+05:30,2025-11-13,False,weekly,133,665,2231.4,88.3038,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 85000 PE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
24,series|5m|macd_only|target_30pct,7.54428,1592.05,67.6458,2025-11-06T13:55:00+05:30,2069.665,target_30pct_hit,target_30pct,2025-11-07 09:20:00+05:30,2025-11-13,False,weekly,21,105,2231.4,40.1589,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 85000 PE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
38,series|5m|macd_only|target_30pct,6.227862,1370.0,60.962,2025-11-10T14:00:00+05:30,1781.0,target_30pct_hit,target_30pct,2025-11-11 10:40:00+05:30,2025-11-13,False,weekly,36,180,1800.0,31.3869,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 85000 PE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
5,series|5m|macd_only|target_30pct,0.381156,513.15,55.4399,2025-11-12T15:20:00+05:30,667.095,target_30pct_hit,target_30pct,2025-11-13 09:15:00+05:30,2025-11-13,False,weekly,3,15,735.0,43.233,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 85000 PE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
11,series|5m|macd_only|target_30pct,17.39094,506.35,70.4589,2025-11-13T14:10:00+05:30,520.7,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-13 15:30:00+05:30,2025-11-13,False,weekly,16,80,595.7,17.6459,PE,2.834,macd_only,SENSEX|weekly|2025-11-13|ITM2,84782.47,84800.0,SENSEX 85000 PE 13 NOV 25,5m,71.044159,SENSEX,weekly_series,39
715,series|5m|macd_only|target_30pct,1.461232,582.25,57.2996,2025-11-07T11:45:00+05:30,756.925,target_30pct_hit,target_30pct,2025-11-10 09:15:00+05:30,2025-11-20,False,weekly,46,230,2300.0,295.0193,CE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM2,83733.23,83700.0,SENSEX 83500 CE 20 NOV 25,5m,72.650994,SENSEX,weekly_series,40
606,series|5m|macd_only|target_30pct,0.472903,835.0,56.7574,2025-11-10T14:30:00+05:30,1085.5,target_30pct_hit,target_30pct,2025-11-12 09:15:00+05:30,2025-11-20,False,weekly,89,445,2300.0,175.4491,CE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM2,83733.23,83700.0,SENSEX 83500 CE 20 NOV 25,5m,72.650994,SENSEX,weekly_series,40
427,series|5m|macd_only|target_30pct,2.481511,1383.35,55.6258,2025-11-13T10:25:00+05:30,1798.355,target_30pct_hit,target_30pct,2025-11-20 09:20:00+05:30,2025-11-20,False,weekly,366,1830,2300.0,66.2631,CE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM2,83733.23,83700.0,SENSEX 83500 CE 20 NOV 25,5m,72.650994,SENSEX,weekly_series,40
47,series|5m|macd_only|target_30pct,0.054238,635.0,54.1282,2025-11-10T14:00:00+05:30,825.5,target_30pct_hit,target_30pct,2025-11-11 09:35:00+05:30,2025-11-20,False,weekly,23,115,917.05,44.4173,PE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM2,83733.23,83700.0,SENSEX 83900 PE 20 NOV 25,5m,72.650994,SENSEX,weekly_series,40
94,series|5m|macd_only|target_30pct,2.603111,277.8,71.5627,2025-11-13T09:15:00+05:30,361.14,target_30pct_hit,target_30pct,2025-11-14 09:15:00+05:30,2025-11-20,False,weekly,76,380,410.3,47.6962,PE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM2,83733.23,83700.0,SENSEX 83900 PE 20 NOV 25,5m,72.650994,SENSEX,weekly_series,40
2,series|5m|macd_only|target_30pct,5.048537,356.25,66.6024,2025-11-14T13:45:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-20 15:30:00+05:30,2025-11-20,False,weekly,325,1625,371.7,4.3368,PE,-99.986,macd_only,SENSEX|weekly|2025-11-20|ITM2,83733.23,83700.0,SENSEX 83900 PE 20 NOV 25,5m,72.650994,SENSEX,weekly_series,40
288,series|5m|macd_only|target_30pct,5.174024,1084.95,64.3089,2025-11-21T12:25:00+05:30,165.8,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-04 15:30:00+05:30,2025-12-04,False,weekly,720,3600,1175.0,8.2999,CE,-84.7182,macd_only,SENSEX|weekly|2025-12-04|ITM2,85375.28,85300.0,SENSEX 85100 CE 04 DEC 25,5m,73.921736,SENSEX,weekly_series,41
221,series|5m|macd_only|target_30pct,2.769097,624.5,64.8543,2025-11-21T09:20:00+05:30,811.85,target_30pct_hit,target_30pct,2025-11-24 15:30:00+05:30,2025-12-04,False,weekly,150,750,996.45,59.5596,PE,30.0,macd_only,SENSEX|weekly|2025-12-04|ITM2,85375.28,85300.0,SENSEX 85500 PE 04 DEC 25,5m,73.921736,SENSEX,weekly_series,41
5,series|5m|macd_only|target_30pct,6.897545,862.0,65.8734,2025-11-25T14:40:00+05:30,233.85,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-04 15:30:00+05:30,2025-12-04,False,weekly,541,2705,996.45,15.5974,PE,-72.8712,macd_only,SENSEX|weekly|2025-12-04|ITM2,85375.28,85300.0,SENSEX 85500 PE 04 DEC 25,5m,73.921736,SENSEX,weekly_series,41
4,series|5m|macd_only|target_30pct,11.661995,1150.15,85.7334,2025-12-01T09:20:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-11 15:30:00+05:30,2025-12-11,False,weekly,682,3410,1165.05,1.2955,CE,-99.9957,macd_only,SENSEX|weekly|2025-12-11|ITM2,85715.76,85600.0,SENSEX 85400 CE 11 DEC 25,5m,72.906917,SENSEX,weekly_series,42
650,series|5m|macd_only|target_30pct,0.901163,526.4,53.0083,2025-11-28T12:20:00+05:30,684.32,target_30pct_hit,target_30pct,2025-12-02 09:45:00+05:30,2025-12-11,False,weekly,121,605,1618.25,207.4183,PE,30.0,macd_only,SENSEX|weekly|2025-12-11|ITM2,85715.76,85600.0,SENSEX 85800 PE 11 DEC 25,5m,72.906917,SENSEX,weekly_series,42
458,series|5m|macd_only|target_30pct,4.120484,795.0,63.6828,2025-12-03T09:25:00+05:30,1033.5,target_30pct_hit,target_30pct,2025-12-09 09:20:00+05:30,2025-12-11,False,weekly,302,1510,1618.25,103.5535,PE,30.0,macd_only,SENSEX|weekly|2025-12-11|ITM2,85715.76,85600.0,SENSEX 85800 PE 11 DEC 25,5m,72.906917,SENSEX,weekly_series,42
95,series|5m|macd_only|target_30pct,7.716038,1100.25,65.2628,2025-12-09T14:25:00+05:30,1430.325,target_30pct_hit,target_30pct,2025-12-10 14:30:00+05:30,2025-12-11,False,weekly,77,385,1618.25,47.0802,PE,30.0,macd_only,SENSEX|weekly|2025-12-11|ITM2,85715.76,85600.0,SENSEX 85800 PE 11 DEC 25,5m,72.906917,SENSEX,weekly_series,42
196,series|5m|macd_only|target_30pct,0.446787,695.0,56.3328,2025-12-09T12:15:00+05:30,0.15,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-18 15:30:00+05:30,2025-12-18,False,weekly,571,2855,816.5,17.482,CE,-99.9784,macd_only,SENSEX|weekly|2025-12-18|ITM2,85010.36,85000.0,SENSEX 84800 CE 18 DEC 25,5m,73.33038,SENSEX,weekly_series,43
