action,confidence,cvd_pressure_ratio,entry_atr,entry_atr_15m,entry_atr_1m,entry_atr_pct,entry_histogram,entry_hour_ist,entry_macd,entry_minute_ist,entry_price,entry_reason,entry_style,entry_time,exit_price,exit_reason,exit_time,gross_atr,gross_atr_15m,gross_r,holding_bars,htf_bias,ib_extension_pct,ib_range_atr,ib_range_atr_15m,initial_risk,initial_stop_price,lot_size,lots,mae_atr,mae_atr_15m,mfe_atr,mfe_atr_15m,mfe_capture,mp_day_type,mp_periods,mp_poc,mp_reason,mp_vah,mp_val,net_2bps_atr,net_2bps_atr_15m,net_2bps_pnl,net_2bps_r,net_5bps_atr,net_5bps_atr_15m,net_5bps_pnl,net_5bps_r,of_volume_coverage,pnl,price_from_poc_atr,price_from_poc_atr_15m,qty,return_pct,session_date,stop_distance_atr,stop_distance_atr_15m,strategy_key,symbol,target_distance_atr,target_distance_atr_15m,target_price,trade_horizon,underlying
SELL,0.638,-0.047,305.5,1724.571429,305.5,0.126974,,20.9833,,1259,240601.0,failed_auction_high,failed_auction,2026-06-10T15:29:00+00:00,240842.0,scalp_time_stop,2026-06-10T15:35:00+00:00,-0.788871,-0.139745,-0.200332,6,neutral,,6.723404,1.191021,6015.025,241804.005,5,1,1.797054,0.31834,0.530278,0.093936,-1.487656,trend_down,48,239200.0,failed_auction_high,240900.0,238400.0,-1.104054,-0.195578,-1686.44,-0.280372,-1.57683,-0.279328,-2408.61,-0.400432,1.0,-1205.0,4.585925,0.812376,5,-0.1002,2026-06-10,3.937823,0.697568,commodity_futures,SILVERM,4.585925,0.812376,239200.0,scalp,SILVERM
SELL,0.75,-0.525,163.0,1680.714286,163.0,0.066179,,10.6833,,641,246303.0,ib_break_down,ib_break,2026-06-12T05:11:00+00:00,246977.0,value_migration_reversal,2026-06-12T08:17:00+00:00,-4.134969,-0.40102,-0.524514,186,weak,0.1159,18.957055,1.838504,6425.0,247588.0,5,1,5.509202,0.534297,11.300613,1.095963,-0.365907,trend_down,7,247200.0,ib_break_down,247800.0,246500.0,-4.740221,-0.459719,-3863.28,-0.601289,-5.648098,-0.547767,-4603.2,-0.716451,1.0,-3370.0,-5.503067,-0.533702,5,-0.2736,2026-06-12,7.883436,0.764556,commodity_futures,SILVERM,15.766871,1.529112,243733.0,positional,SILVERM
SELL,0.75,-0.406,194.3571,771.285714,194.3571,0.079001,,18.5,,1110,246019.0,ib_break_down,ib_break,2026-06-12T13:00:00+00:00,247589.0,stop_loss,2026-06-12T14:54:00+00:00,-8.077914,-2.035562,-1.000637,114,weak,0.2078,15.89857,4.006297,7845.0,247588.0,5,1,8.077914,2.035562,2.670342,0.672902,-3.025048,trend_down,39,247200.0,ib_break_down,247900.0,246100.0,-8.585854,-2.163558,-8343.61,-1.063557,-9.347762,-2.355553,-9084.02,-1.157938,1.0,-7850.0,-6.076444,-1.531209,5,-0.6382,2026-06-12,8.072769,2.034266,commodity_futures,SILVERM,16.145538,4.068531,242881.0,positional,SILVERM
BUY,0.75,3.111,210.1429,955.5,210.1429,0.083846,,23.2,,1392,250630.0,ib_break_up,ib_break,2026-06-12T17:42:00+00:00,255750.0,trail_stop,2026-06-15T15:11:00+00:00,24.364373,5.358451,2.834994,719,neutral,0.2845,14.70428,3.233909,9030.0,248824.0,5,1,2.041468,0.44898,33.639014,7.398221,0.724289,trend_up,57,247500.0,ib_break_up,248100.0,245700.0,23.882434,5.252458,25093.62,2.778917,23.159526,5.093469,24334.05,2.694801,1.0,25600.0,14.894626,3.275772,5,2.0429,2026-06-15,8.594152,1.89011,commodity_futures,SILVERM,17.188304,3.78022,254242.0,positional,SILVERM
SELL,0.75,-0.272,133.2143,628.714286,133.2143,0.052598,,10.25,,615,253268.0,ib_break_down,ib_break,2026-06-16T04:45:00+00:00,254544.0,stop_loss,2026-06-16T08:59:00+00:00,-9.578551,-2.029539,-1.007628,254,weak,0.0936,9.788739,2.074074,6331.7,254534.34,5,1,9.623591,2.039082,19.262196,4.081345,-0.497272,trend_down,6,253600.0,ib_break_down,254100.0,253200.0,-10.34095,-2.191079,-6887.81,-1.08783,-11.484548,-2.433388,-7649.53,-1.208132,1.0,-6380.0,-2.492225,-0.528062,5,-0.5038,2026-06-16,9.506037,2.014174,commodity_futures,SILVERM,19.012073,4.028348,250735.32,positional,SILVERM
SELL,0.75,-1.293,220.8571,667.285714,220.8571,0.08899,,13.5667,,814,248182.0,ib_break_down,ib_break,2026-06-18T08:04:00+00:00,244555.0,trail_stop,2026-06-18T12:11:00+00:00,16.422384,5.435453,2.922855,247,weak,0.0045,18.161064,6.010918,6204.55,249422.91,5,1,1.122898,0.371655,24.586033,8.137444,0.667956,trend_down,19,249300.0,ib_break_down,250300.0,248400.0,15.976179,5.287769,17642.26,2.84344,15.306873,5.066243,16903.16,2.724316,1.0,18135.0,-5.062097,-1.675444,5,1.4614,2026-06-18,5.61861,1.859638,commodity_futures,SILVERM,11.237221,3.719276,245700.18,positional,SILVERM
BUY,0.75,1.181,173.0714,,173.0714,0.072143,,11.0,,660,239900.0,ib_break_up,ib_break,2026-06-22T05:30:00+00:00,240901.0,trail_stop,2026-06-22T14:19:00+00:00,5.78374,,0.834514,529,neutral,0.1337,9.683865,,5997.5,238700.5,5,1,0.0,,13.994224,,0.413295,trend_up,9,239100.0,ib_break_up,239400.0,238500.0,5.22813,,4524.2,0.754347,4.394715,,3803.0,0.634097,1.0,5005.0,4.62237,,5,0.4173,2026-06-22,6.930666,,commodity_futures,SILVERM,13.861331,,242299.0,positional,SILVERM
SELL,0.75,-0.88,198.5714,816.571429,198.5714,0.086389,,13.4333,,806,229856.0,ib_break_down,ib_break,2026-06-23T07:56:00+00:00,231101.0,stop_loss,2026-06-23T09:19:00+00:00,-6.269785,-1.524668,-1.083287,83,weak,0.0435,16.653959,4.04986,5746.4,231005.28,5,1,7.020145,1.707138,1.73741,0.422498,-3.608696,trend_down,18,231000.0,ib_break_down,232200.0,230500.0,-6.734058,-1.637568,-6685.96,-1.163504,-7.430468,-1.806919,-7377.39,-1.283829,1.0,-6225.0,-5.761152,-1.40098,5,-0.5416,2026-06-23,5.787742,1.407446,commodity_futures,SILVERM,11.575484,2.814892,227557.44,positional,SILVERM
BUY,0.75,0.914,143.3571,649.0,143.3571,0.062551,,16.5667,,994,229183.0,ib_break_up,ib_break,2026-07-01T11:04:00+00:00,233607.0,trail_stop,2026-07-01T15:09:00+00:00,30.859999,6.816641,2.434381,245,neutral,0.0334,38.023928,8.399076,9086.5,227365.7,5,1,0.578974,0.127889,46.004,10.161787,0.670811,trend_up,31,227700.0,ib_break_up,228300.0,226300.0,30.214353,6.674025,21657.21,2.383449,29.245883,6.4601,20963.03,2.307052,1.0,22120.0,10.344796,2.285054,5,1.9303,2026-07-01,12.676735,2.800154,commodity_futures,SILVERM,25.35347,5.600308,232817.6,positional,SILVERM
SELL,0.75,-0.397,208.1429,666.642857,208.1429,0.089389,,11.0667,,664,232850.0,ib_break_down,ib_break,2026-07-02T05:34:00+00:00,234161.0,stop_loss,2026-07-02T05:56:00+00:00,-6.298557,-1.96657,-1.126047,22,neutral,0.1333,10.809881,3.375121,5821.25,234014.25,5,1,6.437885,2.010072,1.052162,0.328512,-5.9863,trend_down,9,233700.0,ib_break_down,234800.0,233400.0,-6.747298,-2.106679,-7022.01,-1.206272,-7.420409,-2.316841,-7722.53,-1.32661,1.0,-6555.0,-4.083733,-1.275046,5,-0.563,2026-07-02,5.593513,1.746437,commodity_futures,SILVERM,11.187026,3.492875,230521.5,positional,SILVERM
