bars_to_max,chosen_variant_key,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,rsi_filter,series_id,spot_at_series_start,strike,symbol,timeframe,train_consistency_score,underlying,walkforward_group,walkforward_window
407,series|5m|macd_only|target_30pct,4.628797,967.8,57.1761,2026-01-23T10:20:00+05:30,1258.14,target_30pct_hit,target_30pct,2026-01-23 13:35:00+05:30,2026-02-05,False,weekly,39,195,2718.75,180.9206,PE,30.0,macd_only,SENSEX|weekly|2026-02-05,82488.15,82500.0,SENSEX 82500 PE 05 FEB 26,5m,76.915521,SENSEX,weekly_series,48
325,series|5m|macd_only|target_30pct,12.294521,1450.0,60.9284,2026-01-27T10:50:00+05:30,1885.0,target_30pct_hit,target_30pct,2026-02-01 12:30:00+05:30,2026-02-05,False,weekly,324,1620,2718.75,87.5,PE,30.0,macd_only,SENSEX|weekly|2026-02-05,82488.15,82500.0,SENSEX 82500 PE 05 FEB 26,5m,76.915521,SENSEX,weekly_series,48
1,series|5m|macd_only|target_30pct,0.333107,36.3,71.9273,2026-02-04T15:25:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-02-05 15:30:00+05:30,2026-02-05,False,weekly,77,385,43.0,18.4573,PE,-99.8623,macd_only,SENSEX|weekly|2026-02-05,82488.15,82500.0,SENSEX 82500 PE 05 FEB 26,5m,76.915521,SENSEX,weekly_series,48
185,series|5m|macd_only|target_30pct,0.875295,1102.85,53.1736,2026-01-30T13:00:00+05:30,1433.705,target_30pct_hit,target_30pct,2026-02-03 09:15:00+05:30,2026-02-12,False,weekly,182,910,2396.35,117.287,CE,30.0,macd_only,SENSEX|weekly|2026-02-12,82089.42,82100.0,SENSEX 82100 CE 12 FEB 26,5m,76.851977,SENSEX,weekly_series,49
166,series|5m|macd_only|target_30pct,1.8341,1322.2,60.1225,2026-02-06T11:35:00+05:30,1718.86,target_30pct_hit,target_30pct,2026-02-09 09:15:00+05:30,2026-02-12,False,weekly,48,240,2350.0,77.7341,CE,30.0,macd_only,SENSEX|weekly|2026-02-12,82089.42,82100.0,SENSEX 82100 CE 12 FEB 26,5m,76.851977,SENSEX,weekly_series,49
68,series|5m|macd_only|target_30pct,2.777136,2025.0,57.634,2026-02-09T13:25:00+05:30,1485.0,hold_to_end_target_30pct_not_hit,target_30pct,2026-02-12 15:30:00+05:30,2026-02-12,False,weekly,174,870,2350.0,16.0494,CE,-26.6667,macd_only,SENSEX|weekly|2026-02-12,82089.42,82100.0,SENSEX 82100 CE 12 FEB 26,5m,76.851977,SENSEX,weekly_series,49
115,series|5m|macd_only|target_30pct,5.964102,808.25,81.2231,2026-01-30T09:20:00+05:30,1050.725,target_30pct_hit,target_30pct,2026-02-01 12:20:00+05:30,2026-02-12,False,weekly,112,560,1944.2,140.5444,PE,30.0,macd_only,SENSEX|weekly|2026-02-12,82089.42,82100.0,SENSEX 82100 PE 12 FEB 26,5m,76.851977,SENSEX,weekly_series,49
70,series|5m|macd_only|target_30pct,0.431378,142.1,60.0043,2026-02-05T09:45:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-02-12 15:30:00+05:30,2026-02-12,False,weekly,449,2245,177.55,24.9472,PE,-99.9648,macd_only,SENSEX|weekly|2026-02-12,82089.42,82100.0,SENSEX 82100 PE 12 FEB 26,5m,76.851977,SENSEX,weekly_series,49
165,series|5m|macd_only|target_30pct,7.16611,608.35,66.793,2026-02-06T11:50:00+05:30,790.855,target_30pct_hit,target_30pct,2026-02-09 09:15:00+05:30,2026-02-19,False,weekly,45,225,1116.1,83.4635,CE,30.0,macd_only,SENSEX|weekly|2026-02-19,83733.42,83700.0,SENSEX 83700 CE 19 FEB 26,5m,76.828941,SENSEX,weekly_series,50
72,series|5m|macd_only|target_30pct,0.457348,890.0,54.0284,2026-02-09T13:15:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-02-19 15:30:00+05:30,2026-02-19,False,weekly,633,3165,1116.1,25.4045,CE,-99.9944,macd_only,SENSEX|weekly|2026-02-19,83733.42,83700.0,SENSEX 83700 CE 19 FEB 26,5m,76.828941,SENSEX,weekly_series,50
409,series|5m|macd_only|target_30pct,1.901305,880.15,55.9869,2026-02-06T13:05:00+05:30,1144.195,target_30pct_hit,target_30pct,2026-02-13 15:10:00+05:30,2026-02-19,False,weekly,404,2020,1328.1,50.8947,PE,30.0,macd_only,SENSEX|weekly|2026-02-19,83733.42,83700.0,SENSEX 83700 PE 19 FEB 26,5m,76.828941,SENSEX,weekly_series,50
165,series|5m|macd_only|target_30pct,3.232632,536.1,64.7238,2026-02-17T14:15:00+05:30,696.93,target_30pct_hit,target_30pct,2026-02-19 12:15:00+05:30,2026-02-19,False,weekly,128,640,1240.4,131.3747,PE,30.0,macd_only,SENSEX|weekly|2026-02-19,83733.42,83700.0,SENSEX 83700 PE 19 FEB 26,5m,76.828941,SENSEX,weekly_series,50
8,expiry_day|1m|rsi_60|target_20pct,0.518606,619.9,62.6283,2025-04-15T15:21:00+05:30,632.45,hold_to_end_target_20pct_not_hit,target_20pct,2025-04-15 15:29:00+05:30,2025-04-15,True,weekly,8,8,634.55,2.3633,CE,2.0245,rsi_60,SENSEX|weekly|2025-04-15,76088.08,76100.0,SENSEX 76100 CE 15 APR 25,1m,19.406197,SENSEX,weekly_series_expiry_day,1
10,expiry_day|1m|rsi_60|target_20pct,0.017257,24.05,62.9447,2025-04-15T11:12:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-04-15 15:29:00+05:30,2025-04-15,True,weekly,257,257,25.25,4.9896,PE,-99.7921,rsi_60,SENSEX|weekly|2025-04-15,76088.08,76100.0,SENSEX 76100 PE 15 APR 25,1m,19.406197,SENSEX,weekly_series_expiry_day,1
226,expiry_day|1m|macd_only|target_10pct,0.206381,192.15,64.0602,2025-04-17T10:26:00+05:30,211.365,target_10pct_hit,target_10pct,2025-04-17 10:33:00+05:30,2025-04-17,True,weekly,7,7,671.9,249.6747,CE,10.0,macd_only,NIFTY|weekly|2025-04-17,23192.2,23200.0,NIFTY 23200 CE 17 APR 25,1m,13.1164,NIFTY,weekly_series_expiry_day,2
181,expiry_day|1m|macd_only|target_10pct,0.365411,219.15,60.6381,2025-04-17T11:11:00+05:30,241.065,target_10pct_hit,target_10pct,2025-04-17 11:14:00+05:30,2025-04-17,True,weekly,3,3,671.9,206.5937,CE,10.0,macd_only,NIFTY|weekly|2025-04-17,23192.2,23200.0,NIFTY 23200 CE 17 APR 25,1m,13.1164,NIFTY,weekly_series_expiry_day,2
34,expiry_day|1m|macd_only|target_10pct,0.177346,650.0,56.4641,2025-04-17T14:26:00+05:30,650.6,hold_to_end_target_10pct_not_hit,target_10pct,2025-04-17 15:29:00+05:30,2025-04-17,True,weekly,63,63,669.95,3.0692,CE,0.0923,macd_only,NIFTY|weekly|2025-04-17,23192.2,23200.0,NIFTY 23200 CE 17 APR 25,1m,13.1164,NIFTY,weekly_series_expiry_day,2
8,expiry_day|1m|macd_only|target_10pct,0.000772,11.6,66.4046,2025-04-17T10:12:00+05:30,12.76,target_10pct_hit,target_10pct,2025-04-17 10:20:00+05:30,2025-04-17,True,weekly,8,8,15.1,30.1724,PE,10.0,macd_only,NIFTY|weekly|2025-04-17,23192.2,23200.0,NIFTY 23200 PE 17 APR 25,1m,13.1164,NIFTY,weekly_series_expiry_day,2
25,expiry_day|1m|macd_only|target_10pct,0.074214,9.44,62.4203,2025-04-17T11:05:00+05:30,0.05,hold_to_end_target_10pct_not_hit,target_10pct,2025-04-17 15:29:00+05:30,2025-04-17,True,weekly,264,264,10.1,6.9915,PE,-99.4703,macd_only,NIFTY|weekly|2025-04-17,23192.2,23200.0,NIFTY 23200 PE 17 APR 25,1m,13.1164,NIFTY,weekly_series_expiry_day,2
0,expiry_day|1m|rsi_60|target_20pct,0.229146,5660.0,61.0607,2025-04-22T11:52:00+05:30,5600.75,hold_to_end_target_20pct_not_hit,target_20pct,2025-04-22 15:29:00+05:30,2025-04-22,True,weekly,217,217,5660.0,0.0,CE,-1.0468,rsi_60,SENSEX|weekly|2025-04-22,73994.41,74000.0,SENSEX 74000 CE 22 APR 25,1m,18.872306,SENSEX,weekly_series_expiry_day,3
9,expiry_day|1m|rsi_60|target_20pct,0.005022,1.15,72.558,2025-04-22T13:52:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-04-22 15:29:00+05:30,2025-04-22,True,weekly,97,97,1.3,13.0435,PE,-95.6522,rsi_60,SENSEX|weekly|2025-04-22,73994.41,74000.0,SENSEX 74000 PE 22 APR 25,1m,18.872306,SENSEX,weekly_series_expiry_day,3
1,expiry_day|1m|rsi_55|target_10pct,0.117524,1557.95,57.0402,2025-04-24T12:08:00+05:30,1550.0,hold_to_end_target_10pct_not_hit,target_10pct,2025-04-24 15:29:00+05:30,2025-04-24,True,weekly,201,201,1558.75,0.0513,CE,-0.5103,rsi_55,NIFTY|weekly|2025-04-24,22715.95,22700.0,NIFTY 22700 CE 24 APR 25,1m,12.0394,NIFTY,weekly_series_expiry_day,4
10,expiry_day|1m|rsi_55|target_10pct,0.005002,1.05,64.9981,2025-04-24T10:39:00+05:30,1.155,target_10pct_hit,target_10pct,2025-04-24 10:44:00+05:30,2025-04-24,True,weekly,5,5,1.3,23.8095,PE,10.0,rsi_55,NIFTY|weekly|2025-04-24,22715.95,22700.0,NIFTY 22700 PE 24 APR 25,1m,12.0394,NIFTY,weekly_series_expiry_day,4
0,expiry_day|1m|rsi_55|target_10pct,0.00046,0.25,56.1891,2025-04-24T14:13:00+05:30,0.1,hold_to_end_target_10pct_not_hit,target_10pct,2025-04-24 15:29:00+05:30,2025-04-24,True,weekly,76,76,0.25,0.0,PE,-60.0,rsi_55,NIFTY|weekly|2025-04-24,22715.95,22700.0,NIFTY 22700 PE 24 APR 25,1m,12.0394,NIFTY,weekly_series_expiry_day,4
126,expiry_day|1m|rsi_60|target_10pct,1.381712,621.2,64.9401,2025-05-06T11:54:00+05:30,683.32,target_10pct_hit,target_10pct,2025-05-06 13:59:00+05:30,2025-05-06,True,weekly,125,125,703.85,13.3049,CE,10.0,rsi_60,SENSEX|weekly|2025-05-06,79623.9,80000.0,SENSEX 80000 CE 06 MAY 25,1m,11.646867,SENSEX,weekly_series_expiry_day,5
8,expiry_day|1m|rsi_60|target_10pct,3.22829,670.5,66.4276,2025-05-06T15:02:00+05:30,642.8,hold_to_end_target_10pct_not_hit,target_10pct,2025-05-06 15:29:00+05:30,2025-05-06,True,weekly,27,27,697.5,4.0268,CE,-4.1312,rsi_60,SENSEX|weekly|2025-05-06,79623.9,80000.0,SENSEX 80000 CE 06 MAY 25,1m,11.646867,SENSEX,weekly_series_expiry_day,5
23,expiry_day|1m|rsi_60|target_10pct,0.011268,4.05,64.2855,2025-05-06T14:03:00+05:30,4.455,target_10pct_hit,target_10pct,2025-05-06 14:26:00+05:30,2025-05-06,True,weekly,23,23,4.65,14.8148,PE,10.0,rsi_60,SENSEX|weekly|2025-05-06,79623.9,80000.0,SENSEX 80000 PE 06 MAY 25,1m,11.646867,SENSEX,weekly_series_expiry_day,5
5,expiry_day|1m|rsi_60|target_10pct,0.235754,8.69,63.6716,2025-05-08T14:50:00+05:30,9.559,target_10pct_hit,target_10pct,2025-05-08 14:51:00+05:30,2025-05-08,True,weekly,1,1,50.4,479.977,PE,10.0,rsi_60,NIFTY|weekly|2025-05-08,24279.15,24300.0,NIFTY 24300 PE 08 MAY 25,1m,13.073936,NIFTY,weekly_series_expiry_day,6
252,expiry_day|1m|rsi_60|target_20pct,0.115485,148.5,61.355,2025-05-15T10:15:00+05:30,178.2,target_20pct_hit,target_20pct,2025-05-15 10:31:00+05:30,2025-05-15,True,weekly,16,16,676.65,355.6566,CE,20.0,rsi_60,NIFTY|weekly|2025-05-15,24431.25,24450.0,NIFTY 24450 CE 15 MAY 25,1m,20.911391,NIFTY,weekly_series_expiry_day,8
22,expiry_day|1m|rsi_60|target_20pct,0.278217,27.05,63.4464,2025-05-15T11:14:00+05:30,32.46,target_20pct_hit,target_20pct,2025-05-15 11:36:00+05:30,2025-05-15,True,weekly,22,22,33.35,23.2902,PE,20.0,rsi_60,NIFTY|weekly|2025-05-15,24431.25,24450.0,NIFTY 24450 PE 15 MAY 25,1m,20.911391,NIFTY,weekly_series_expiry_day,8
12,expiry_day|1m|rsi_60|target_20pct,0.047606,4.7,62.0492,2025-05-20T12:47:00+05:30,5.64,target_20pct_hit,target_20pct,2025-05-20 12:48:00+05:30,2025-05-20,True,weekly,1,1,18.05,284.0426,PE,20.0,rsi_60,SENSEX|weekly|2025-05-20,80736.0,80600.0,SENSEX 80600 PE 20 MAY 25,1m,23.920204,SENSEX,weekly_series_expiry_day,9
262,expiry_day|1m|rsi_60|target_20pct,1.42713,168.1,63.6096,2025-05-22T10:37:00+05:30,159.69,hold_to_end_target_20pct_not_hit,target_20pct,2025-05-22 15:29:00+05:30,2025-05-22,True,weekly,292,292,200.5,19.2742,CE,-5.003,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24450.0,NIFTY 24450 CE 22 MAY 25,1m,25.357006,NIFTY,weekly_series_expiry_day,10
86,expiry_day|1m|rsi_60|target_20pct,0.071517,8.6,69.8322,2025-05-22T11:23:00+05:30,10.32,target_20pct_hit,target_20pct,2025-05-22 11:27:00+05:30,2025-05-22,True,weekly,4,4,21.9,154.6512,PE,20.0,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24450.0,NIFTY 24450 PE 22 MAY 25,1m,25.357006,NIFTY,weekly_series_expiry_day,10
31,expiry_day|1m|rsi_60|target_20pct,0.082908,13.1,65.1875,2025-05-22T12:18:00+05:30,15.72,target_20pct_hit,target_20pct,2025-05-22 12:24:00+05:30,2025-05-22,True,weekly,6,6,21.9,67.1756,PE,20.0,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24450.0,NIFTY 24450 PE 22 MAY 25,1m,25.357006,NIFTY,weekly_series_expiry_day,10
1,expiry_day|1m|rsi_60|target_20pct,0.340143,15.25,65.5321,2025-05-22T12:48:00+05:30,18.3,target_20pct_hit,target_20pct,2025-05-22 12:49:00+05:30,2025-05-22,True,weekly,1,1,21.9,43.6066,PE,20.0,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24450.0,NIFTY 24450 PE 22 MAY 25,1m,25.357006,NIFTY,weekly_series_expiry_day,10
18,expiry_day|1m|rsi_60|target_20pct,0.236943,7.9,68.6371,2025-05-22T14:18:00+05:30,9.48,target_20pct_hit,target_20pct,2025-05-22 14:19:00+05:30,2025-05-22,True,weekly,1,1,21.45,171.519,PE,20.0,rsi_60,NIFTY|weekly|2025-05-22,24437.25,24450.0,NIFTY 24450 PE 22 MAY 25,1m,25.357006,NIFTY,weekly_series_expiry_day,10
3,expiry_day|1m|rsi_60|target_20pct,2.504414,215.9,66.0527,2025-06-03T10:19:00+05:30,259.08,target_20pct_hit,target_20pct,2025-06-03 10:20:00+05:30,2025-06-03,True,weekly,1,1,315.6,46.1788,CE,20.0,rsi_60,SENSEX|weekly|2025-06-03,82077.91,82000.0,SENSEX 82000 CE 03 JUN 25,1m,30.031771,SENSEX,weekly_series_expiry_day,11
1,expiry_day|1m|rsi_60|target_20pct,0.55327,136.85,70.0558,2025-06-03T11:33:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-06-03 15:29:00+05:30,2025-06-03,True,weekly,236,236,161.25,17.8297,CE,-99.9635,rsi_60,SENSEX|weekly|2025-06-03,82077.91,82000.0,SENSEX 82000 CE 03 JUN 25,1m,30.031771,SENSEX,weekly_series_expiry_day,11
132,expiry_day|1m|rsi_60|target_20pct,16.521549,1089.65,74.5901,2025-06-03T10:40:00+05:30,1307.58,target_20pct_hit,target_20pct,2025-06-03 12:51:00+05:30,2025-06-03,True,weekly,131,131,1517.65,39.2787,PE,20.0,rsi_60,SENSEX|weekly|2025-06-03,82077.91,82000.0,SENSEX 82000 PE 03 JUN 25,1m,30.031771,SENSEX,weekly_series_expiry_day,11
18,expiry_day|1m|rsi_60|target_20pct,0.539746,56.55,60.5279,2025-06-05T11:58:00+05:30,67.86,target_20pct_hit,target_20pct,2025-06-05 11:59:00+05:30,2025-06-05,True,weekly,1,1,226.95,301.3263,CE,20.0,rsi_60,NIFTY|weekly|2025-06-05,24704.65,24700.0,NIFTY 24700 CE 05 JUN 25,1m,29.756397,NIFTY,weekly_series_expiry_day,12
23,expiry_day|1m|rsi_60|target_20pct,0.917349,60.85,70.435,2025-06-05T14:27:00+05:30,73.02,target_20pct_hit,target_20pct,2025-06-05 14:42:00+05:30,2025-06-05,True,weekly,15,15,90.25,48.3155,CE,20.0,rsi_60,NIFTY|weekly|2025-06-05,24704.65,24700.0,NIFTY 24700 CE 05 JUN 25,1m,29.756397,NIFTY,weekly_series_expiry_day,12
102,expiry_day|1m|rsi_60|target_20pct,0.193819,39.15,71.2826,2025-06-05T11:49:00+05:30,46.98,target_20pct_hit,target_20pct,2025-06-05 13:31:00+05:30,2025-06-05,True,weekly,102,102,52.0,32.8225,PE,20.0,rsi_60,NIFTY|weekly|2025-06-05,24704.65,24700.0,NIFTY 24700 PE 05 JUN 25,1m,29.756397,NIFTY,weekly_series_expiry_day,12
0,expiry_day|1m|rsi_60|target_20pct,0.122439,653.1,60.8995,2025-06-10T14:37:00+05:30,592.55,hold_to_end_target_20pct_not_hit,target_20pct,2025-06-10 15:29:00+05:30,2025-06-10,True,weekly,52,52,653.1,0.0,CE,-9.2712,rsi_60,SENSEX|weekly|2025-06-10,81772.52,81800.0,SENSEX 81800 CE 10 JUN 25,1m,33.084332,SENSEX,weekly_series_expiry_day,13
2,expiry_day|1m|rsi_60|target_20pct,0.381219,25.9,68.2967,2025-06-10T10:52:00+05:30,31.08,target_20pct_hit,target_20pct,2025-06-10 10:54:00+05:30,2025-06-10,True,weekly,2,2,35.3,36.2934,PE,20.0,rsi_60,SENSEX|weekly|2025-06-10,81772.52,81800.0,SENSEX 81800 PE 10 JUN 25,1m,33.084332,SENSEX,weekly_series_expiry_day,13
14,expiry_day|1m|rsi_60|target_20pct,0.104696,10.15,65.2472,2025-06-10T12:15:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-06-10 15:29:00+05:30,2025-06-10,True,weekly,194,194,11.15,9.8522,PE,-99.5074,rsi_60,SENSEX|weekly|2025-06-10,81772.52,81800.0,SENSEX 81800 PE 10 JUN 25,1m,33.084332,SENSEX,weekly_series_expiry_day,13
4,expiry_day|1m|rsi_60|target_20pct,0.500999,168.5,60.2579,2025-06-12T11:21:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-06-12 15:29:00+05:30,2025-06-12,True,weekly,248,248,191.1,13.4125,CE,-99.9703,rsi_60,NIFTY|weekly|2025-06-12,24884.5,24900.0,NIFTY 24900 CE 12 JUN 25,1m,31.078171,NIFTY,weekly_series_expiry_day,14
203,expiry_day|1m|rsi_60|target_20pct,0.27903,12.7,70.897,2025-06-12T10:43:00+05:30,15.24,target_20pct_hit,target_20pct,2025-06-12 10:44:00+05:30,2025-06-12,True,weekly,1,1,101.0,695.2756,PE,20.0,rsi_60,NIFTY|weekly|2025-06-12,24884.5,24900.0,NIFTY 24900 PE 12 JUN 25,1m,31.078171,NIFTY,weekly_series_expiry_day,14
148,expiry_day|1m|rsi_60|target_20pct,0.252368,13.95,74.9784,2025-06-12T11:38:00+05:30,16.74,target_20pct_hit,target_20pct,2025-06-12 12:04:00+05:30,2025-06-12,True,weekly,26,26,101.0,624.0143,PE,20.0,rsi_60,NIFTY|weekly|2025-06-12,24884.5,24900.0,NIFTY 24900 PE 12 JUN 25,1m,31.078171,NIFTY,weekly_series_expiry_day,14
40,expiry_day|1m|rsi_60|target_20pct,0.047305,9.05,63.4038,2025-06-12T13:26:00+05:30,10.86,target_20pct_hit,target_20pct,2025-06-12 13:27:00+05:30,2025-06-12,True,weekly,1,1,101.0,1016.0221,PE,20.0,rsi_60,NIFTY|weekly|2025-06-12,24884.5,24900.0,NIFTY 24900 PE 12 JUN 25,1m,31.078171,NIFTY,weekly_series_expiry_day,14
0,expiry_day|5m|rsi_60|trail_after_20pct_dd10pct,0.709472,190.75,64.415,2025-06-19T14:05:00+05:30,143.3,hold_to_end_trail_after_20pct_dd10pct,trail_after_20pct_dd10pct,2025-06-19 15:30:00+05:30,2025-06-19,True,weekly,17,85,203.0,6.422,CE,-24.8755,rsi_60,NIFTY|weekly|2025-06-19,24661.6,24650.0,NIFTY 24650 CE 19 JUN 25,5m,35.531008,NIFTY,weekly_series_expiry_day,16
0,expiry_day|5m|macd_only|target_20pct,0.892313,1818.05,72.4128,2025-07-01T14:25:00+05:30,1800.55,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-01 15:30:00+05:30,2025-07-01,True,weekly,13,65,1818.05,0.0,CE,-0.9626,macd_only,SENSEX|weekly|2025-07-01,81868.05,81900.0,SENSEX 81900 CE 01 JUL 25,5m,32.775934,SENSEX,weekly_series_expiry_day,17
1,expiry_day|5m|macd_only|target_20pct,5.173008,791.4,72.4861,2025-07-03T13:40:00+05:30,605.95,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-03 15:30:00+05:30,2025-07-03,True,weekly,22,110,800.0,1.0867,CE,-23.4332,macd_only,NIFTY|weekly|2025-07-03,24783.9,24800.0,NIFTY 24800 CE 03 JUL 25,5m,31.294008,NIFTY,weekly_series_expiry_day,18
273,expiry_day|1m|macd_only|target_20pct,0.108145,757.95,54.8134,2025-07-08T10:41:00+05:30,909.54,target_20pct_hit,target_20pct,2025-07-08 15:01:00+05:30,2025-07-08,True,weekly,260,260,1031.4,36.0776,CE,20.0,macd_only,SENSEX|weekly|2025-07-08,82786.27,82700.0,SENSEX 82700 CE 08 JUL 25,1m,28.519867,SENSEX,weekly_series_expiry_day,19
0,expiry_day|1m|macd_only|target_20pct,0.001795,2.55,53.9075,2025-07-08T13:36:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-08 15:29:00+05:30,2025-07-08,True,weekly,113,113,2.6,1.9608,PE,-98.0392,macd_only,SENSEX|weekly|2025-07-08,82786.27,82700.0,SENSEX 82700 PE 08 JUL 25,1m,28.519867,SENSEX,weekly_series_expiry_day,19
1,expiry_day|5m|macd_only|target_20pct,0.367758,114.4,53.8831,2025-07-10T14:25:00+05:30,55.1,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-10 15:30:00+05:30,2025-07-10,True,weekly,13,65,133.0,16.2587,CE,-51.8357,macd_only,NIFTY|weekly|2025-07-10,25282.35,25300.0,NIFTY 25300 CE 10 JUL 25,5m,31.088924,NIFTY,weekly_series_expiry_day,20
36,expiry_day|1m|rsi_60|target_20pct,0.003769,3.75,60.53,2025-07-15T10:31:00+05:30,4.5,target_20pct_hit,target_20pct,2025-07-15 11:03:00+05:30,2025-07-15,True,weekly,32,32,9.9,164.0,CE,20.0,rsi_60,SENSEX|weekly|2025-07-15,83624.92,83600.0,SENSEX 83600 CE 15 JUL 25,1m,28.338859,SENSEX,weekly_series_expiry_day,21
5,expiry_day|1m|rsi_60|target_20pct,0.031094,3.45,62.4186,2025-07-15T12:32:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-15 15:29:00+05:30,2025-07-15,True,weekly,177,177,3.85,11.5942,CE,-98.5507,rsi_60,SENSEX|weekly|2025-07-15,83624.92,83600.0,SENSEX 83600 CE 15 JUL 25,1m,28.338859,SENSEX,weekly_series_expiry_day,21
53,expiry_day|1m|rsi_60|target_20pct,1.91414,1036.45,65.4299,2025-07-15T14:03:00+05:30,1030.75,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-15 15:29:00+05:30,2025-07-15,True,weekly,86,86,1141.15,10.1018,PE,-0.55,rsi_60,SENSEX|weekly|2025-07-15,83624.92,83600.0,SENSEX 83600 PE 15 JUL 25,1m,28.338859,SENSEX,weekly_series_expiry_day,21
24,expiry_day|5m|rsi_55|target_20pct,0.274483,320.75,59.0308,2025-07-17T13:05:00+05:30,384.9,target_20pct_hit,target_20pct,2025-07-17 14:55:00+05:30,2025-07-17,True,weekly,22,110,396.0,23.4606,PE,20.0,rsi_55,NIFTY|weekly|2025-07-17,25486.2,25500.0,NIFTY 25500 PE 17 JUL 25,5m,27.424565,NIFTY,weekly_series_expiry_day,22
8,expiry_day|5m|rsi_55|target_20pct,2.634396,1289.05,62.0003,2025-07-22T14:25:00+05:30,1313.0,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-22 15:30:00+05:30,2025-07-22,True,weekly,13,65,1347.8,4.5576,PE,1.858,rsi_55,SENSEX|weekly|2025-07-22,83431.57,83500.0,SENSEX 83500 PE 22 JUL 25,5m,29.411959,SENSEX,weekly_series_expiry_day,23
0,expiry_day|5m|rsi_55|target_20pct,0.009856,2.0,62.394,2025-07-24T12:05:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-24 15:30:00+05:30,2025-07-24,True,weekly,41,205,2.0,0.0,CE,-97.5,rsi_55,NIFTY|weekly|2025-07-24,25483.0,25500.0,NIFTY 25500 CE 24 JUL 25,5m,30.750104,NIFTY,weekly_series_expiry_day,24
2,expiry_day|5m|rsi_55|target_20pct,1.707327,437.2,59.1152,2025-07-24T14:50:00+05:30,438.8,hold_to_end_target_20pct_not_hit,target_20pct,2025-07-24 15:30:00+05:30,2025-07-24,True,weekly,8,40,454.0,3.8426,PE,0.366,rsi_55,NIFTY|weekly|2025-07-24,25483.0,25500.0,NIFTY 25500 PE 24 JUL 25,5m,30.750104,NIFTY,weekly_series_expiry_day,24
23,expiry_day|1m|rsi_60|target_20pct,0.004609,2.85,66.8488,2025-08-05T11:31:00+05:30,3.42,target_20pct_hit,target_20pct,2025-08-05 11:54:00+05:30,2025-08-05,True,weekly,23,23,3.5,22.807,CE,20.0,rsi_60,SENSEX|weekly|2025-08-05,82449.31,82400.0,SENSEX 82400 CE 05 AUG 25,1m,27.1945,SENSEX,weekly_series_expiry_day,25
250,expiry_day|1m|rsi_60|target_20pct,3.896782,1765.7,89.8944,2025-08-05T10:45:00+05:30,1684.0,hold_to_end_target_20pct_not_hit,target_20pct,2025-08-05 15:29:00+05:30,2025-08-05,True,weekly,284,284,1829.7,3.6246,PE,-4.6271,rsi_60,SENSEX|weekly|2025-08-05,82449.31,82400.0,SENSEX 82400 PE 05 AUG 25,1m,27.1945,SENSEX,weekly_series_expiry_day,25
23,expiry_day|1m|rsi_60|target_20pct,1.068284,53.8,65.8333,2025-08-12T12:17:00+05:30,64.56,target_20pct_hit,target_20pct,2025-08-12 12:19:00+05:30,2025-08-12,True,weekly,2,2,136.9,154.461,CE,20.0,rsi_60,SENSEX|weekly|2025-08-12,80725.74,80800.0,SENSEX 80800 CE 12 AUG 25,1m,27.693967,SENSEX,weekly_series_expiry_day,27
1,expiry_day|1m|rsi_60|target_20pct,2.577872,57.65,78.2983,2025-08-12T13:58:00+05:30,0.05,hold_to_end_target_20pct_not_hit,target_20pct,2025-08-12 15:29:00+05:30,2025-08-12,True,weekly,91,91,59.05,2.4284,CE,-99.9133,rsi_60,SENSEX|weekly|2025-08-12,80725.74,80800.0,SENSEX 80800 CE 12 AUG 25,1m,27.693967,SENSEX,weekly_series_expiry_day,27
