date,poc,vah,val,var,ibh,ibl,ibr,ib_broken_up,ib_broken_dn,fa_up,fa_dn,session_high,session_low,open_price,close_price,total_tpos
2026-01-06,85000.0,85250.0,84950.0,300.0,85397.78,85007.67,390.1100000000006,False,True,False,True,85397.78,84900.1,85331.14,85027.58,52
2026-01-07,84850.0,85000.0,84750.0,250.0,85039.48,84617.49,421.9899999999907,True,False,True,False,85075.99,84617.49,84620.4,84968.05,56
2026-01-08,84250.0,84700.0,84200.0,500.0,84965.27,84678.85,286.41999999999825,False,True,False,False,84965.27,84110.1,84778.02,84162.02,55
2026-01-09,83500.0,84100.0,83450.0,650.0,84406.22,84019.5,386.72000000000116,False,True,False,False,84406.22,83402.28,84022.09,83638.66,60
2026-01-12,83050.0,83650.0,82950.0,700.0,83617.53,83043.45,574.0800000000017,True,True,False,True,83962.31,82861.07,83435.31,83961.3,79
2026-01-13,83750.0,84000.0,83450.0,550.0,84258.03,83578.56,679.4700000000012,False,True,False,True,84258.03,83262.79,84079.32,83608.88,76
2026-01-14,83400.0,83750.0,83350.0,400.0,83715.93,83288.13,427.79999999998836,True,True,True,True,83809.98,83185.2,83358.54,83366.82,76
2026-01-16,83550.0,83900.0,83500.0,400.0,83871.67,83510.34,361.33000000000175,True,True,True,True,84134.97,83456.5,83670.79,83595.6,59
2026-01-19,83050.0,83300.0,82950.0,350.0,83539.93,82941.01,598.9199999999983,False,True,False,True,83539.93,82898.31,83494.49,83140.15,65
2026-01-20,82900.0,83050.0,82550.0,500.0,83254.28,82812.32,441.95999999999185,False,True,False,False,83254.28,82010.58,83207.38,82153.74,61
2026-01-21,81900.0,82300.0,81650.0,650.0,82282.25,81793.23,489.0200000000041,True,True,True,True,82407.05,81124.45,81794.65,81919.06,100
2026-01-22,82100.0,82450.0,81950.0,500.0,82783.18,82383.77,399.40999999998894,False,True,False,False,82783.18,81874.39,82459.66,82369.5,86
2026-01-23,82200.0,82550.0,81750.0,800.0,82516.27,82175.36,340.9100000000035,False,True,False,False,82516.27,81471.82,82335.94,81575.99,66
2026-01-27,81550.0,81800.0,81350.0,450.0,81844.75,81088.59,756.1600000000035,True,False,False,False,82084.92,81088.59,81436.79,82052.32,106
2026-01-28,82250.0,82400.0,82000.0,400.0,82503.97,81887.93,616.0400000000081,False,True,False,True,82503.97,81814.75,81892.36,82339.07,78
2026-01-29,82000.0,82400.0,81750.0,650.0,82386.79,81707.94,678.8499999999913,True,False,False,False,82689.96,81707.94,82368.96,82532.41,71
2026-01-30,82150.0,82300.0,82000.0,300.0,82272.68,81941.03,331.6499999999942,True,False,True,False,82430.82,81941.03,81947.31,82261.15,66
2026-02-01,82400.0,82750.0,81150.0,1600.0,82499.5,82119.31,380.1900000000023,True,True,True,False,82726.65,79899.42,82388.97,80484.41,159
2026-02-02,80950.0,81350.0,80700.0,650.0,81211.31,80480.61,730.6999999999971,True,True,False,True,81732.25,80387.25,80555.68,81631.02,97
2026-02-03,83900.0,84350.0,83550.0,800.0,85871.73,83501.22,2370.5099999999948,False,False,False,False,85871.73,83501.22,85323.2,83703.39,108
2026-02-04,83700.0,83850.0,83550.0,300.0,83885.87,83119.95,765.9199999999983,True,False,True,False,83947.53,83119.95,83252.06,83713.53,72
2026-02-05,83350.0,83550.0,83250.0,300.0,83784.17,83313.46,470.70999999999185,False,True,False,False,83784.17,83151.62,83757.54,83311.38,63
2026-02-06,83100.0,83450.0,83050.0,400.0,83331.35,82945.56,385.79000000000815,True,True,False,True,83612.12,82925.35,83249.32,83531.1,61
2026-02-09,84000.0,84100.0,83950.0,150.0,84314.68,83860.42,454.25999999999476,False,False,False,False,84314.68,83860.42,84177.51,84043.49,47
2026-02-10,84300.0,84450.0,84250.0,200.0,84400.13,84063.47,336.6600000000035,True,False,True,False,84482.95,84063.47,84210.0,84225.38,48
2026-02-11,84200.0,84350.0,84150.0,200.0,84487.34,84146.37,340.97000000000116,False,True,False,True,84487.34,84081.25,84339.15,84197.97,50
2026-02-12,83750.0,83950.0,83700.0,250.0,84061.62,83795.65,265.97000000000116,False,True,False,False,84061.62,83516.67,83968.43,83620.64,52
2026-02-13,82800.0,83000.0,82750.0,250.0,83079.7,82791.52,288.179999999993,False,True,False,False,83079.7,82534.55,82902.73,82591.27,55
2026-02-16,82750.0,83000.0,82550.0,450.0,82884.78,82276.95,607.8300000000017,True,False,False,False,83333.49,82276.95,82480.4,83294.49,57
2026-02-17,83450.0,83550.0,83250.0,300.0,83361.28,82987.43,373.8500000000058,True,False,False,False,83598.0,82987.43,83197.67,83434.1,63
2026-02-18,83350.0,83600.0,83250.0,350.0,83603.56,83182.56,421.0,True,True,False,True,83770.05,83163.62,83553.59,83691.01,55
2026-02-19,82900.0,83700.0,82750.0,950.0,83979.36,83512.48,466.88000000000466,False,True,False,False,83979.36,82264.2,83969.82,82348.18,71
2026-02-20,82850.0,83100.0,82650.0,450.0,82670.21,82206.21,464.0,True,False,False,False,83132.08,82206.21,82272.49,82794.82,76
2026-02-23,83150.0,83300.0,83050.0,250.0,83486.15,82906.83,579.3199999999924,False,False,False,False,83486.15,82906.83,82906.83,83290.81,60
2026-02-24,82100.0,82600.0,82000.0,600.0,83079.51,82478.13,601.3799999999901,False,True,False,False,83079.51,81934.73,83052.54,82323.31,66
2026-02-25,82650.0,83000.0,82300.0,700.0,82908.12,82488.26,419.8600000000006,True,True,True,False,82957.91,82132.63,82530.12,82274.98,65
2026-02-26,82300.0,82500.0,82100.0,400.0,82579.16,82244.99,334.16999999999825,False,True,False,False,82579.16,81970.47,82418.78,82230.55,74
2026-02-27,81650.0,81900.0,81550.0,350.0,82246.17,81727.0,519.1699999999983,False,True,False,False,82246.17,81159.15,82220.48,81316.53,62
2026-03-02,80000.0,80500.0,79600.0,900.0,80632.55,78543.73,2088.820000000007,False,False,False,False,80632.55,78543.73,78543.73,80195.59,123
2026-03-04,78700.0,79100.0,78500.0,600.0,78928.92,78443.2,485.72000000000116,True,False,False,False,79527.41,78443.2,78528.82,79120.74,90
2026-03-05,79500.0,79700.0,79300.0,400.0,79666.46,79227.16,439.3000000000029,True,True,False,True,80303.83,79201.69,79530.48,79927.11,107
2026-03-06,79400.0,79700.0,79300.0,400.0,79753.03,79443.47,309.5599999999977,False,True,False,False,79753.03,78812.18,79658.99,78988.3,71
2026-03-09,77050.0,77250.0,76650.0,600.0,77333.85,76424.55,909.3000000000029,True,False,False,False,77711.35,76424.55,77056.75,77509.95,96
2026-03-10,78050.0,78250.0,77900.0,350.0,78526.25,77745.47,780.7799999999988,False,False,False,False,78526.25,77745.47,78375.73,78293.1,82
2026-03-11,77150.0,77700.0,76900.0,800.0,78324.37,77679.65,644.7200000000012,False,True,False,False,78324.37,76759.26,78238.91,76797.55,80
2026-03-12,76300.0,76500.0,76100.0,400.0,76369.65,75871.18,498.47000000000116,True,False,True,False,76681.71,75871.18,76369.65,76076.41,93
2026-03-13,75200.0,75600.0,74700.0,900.0,75576.2,75083.85,492.34999999999127,False,True,False,False,75576.2,74454.6,75444.22,74646.63,82
2026-03-16,74550.0,75000.0,74150.0,850.0,74983.29,74384.61,598.679999999993,True,True,False,True,75805.27,73949.76,74415.79,75306.97,118
2026-03-17,75550.0,76000.0,75400.0,600.0,75871.9,75324.73,547.1699999999983,True,False,False,False,76304.26,75324.73,75826.68,76006.31,98
2026-03-18,76700.0,76950.0,76500.0,450.0,76609.46,76187.92,421.54000000000815,True,False,False,False,77000.22,76187.92,76367.55,76678.3,73
2026-03-19,74900.0,75200.0,74550.0,650.0,75354.18,74685.52,668.6599999999889,False,True,False,False,75354.18,73950.95,74750.92,74504.27,95
2026-03-20,74900.0,75200.0,74650.0,550.0,75204.64,74535.26,669.3800000000047,True,True,True,True,75286.39,74385.04,74559.38,74595.78,96
2026-03-23,72700.0,73100.0,72600.0,500.0,73732.58,72825.4,907.1800000000076,False,True,False,False,73732.58,72558.44,73732.58,72619.69,103
2026-03-24,73450.0,74200.0,73300.0,900.0,74212.47,73262.39,950.0800000000017,True,True,False,True,74489.39,73084.46,74212.47,74225.54,120
2026-03-25,75600.0,75800.0,75250.0,550.0,75321.22,74550.47,770.75,True,False,True,False,75849.76,74550.47,74652.01,75285.16,85
2026-03-27,73950.0,74500.0,73900.0,600.0,74904.91,74189.04,715.8700000000099,False,True,False,False,74904.91,73534.41,74883.79,73664.15,75
2026-03-30,72400.0,72950.0,72300.0,650.0,73165.32,72391.98,773.3400000000111,False,True,False,False,73165.32,71774.13,72565.22,72100.15,92
2026-04-01,73500.0,73900.0,73300.0,600.0,73964.58,73546.51,418.070000000007,False,True,False,False,73964.58,72971.68,73762.43,73245.56,95
2026-04-02,71650.0,72750.0,71550.0,1200.0,72262.05,71545.81,716.2400000000052,True,False,False,False,73568.54,71545.81,72262.05,73315.38,106
