strategy,underlying,expiry_kind,expiry,option_type,entry_time,entry_price,exit_time,exit_price,exit_reason,blended_return,max_possible_return,ladder_exits,remaining_at_exit
target_30pct,SENSEX,weekly,2025-06-03,CE,2025-05-26 15:20:00+05:30,1054.0,2025-06-03 15:30:00+05:30,0.05,hold_to_end,-99.9953,13.852,,0.0
target_50pct,SENSEX,weekly,2025-06-03,CE,2025-05-26 15:20:00+05:30,1054.0,2025-06-03 15:30:00+05:30,0.05,hold_to_end,-99.9953,13.852,,0.0
target_75pct,SENSEX,weekly,2025-06-03,CE,2025-05-26 15:20:00+05:30,1054.0,2025-06-03 15:30:00+05:30,0.05,hold_to_end,-99.9953,13.852,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-03,PE,2025-05-21 12:05:00+05:30,1069.65,2025-05-22 09:20:00+05:30,1284.585,trail_stop,23.0658,56.3736,30.0,0.7
target_30pct,SENSEX,weekly,2025-06-03,PE,2025-05-21 12:05:00+05:30,1069.65,2025-05-22 09:20:00+05:30,1390.545,target_30pct_hit,30.0,56.3736,,0.0
target_50pct,SENSEX,weekly,2025-06-03,PE,2025-05-21 12:05:00+05:30,1069.65,2025-05-22 14:20:00+05:30,1604.475,target_50pct_hit,50.0,56.3736,,0.0
target_75pct,SENSEX,weekly,2025-06-03,PE,2025-05-21 12:05:00+05:30,1069.65,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,18.1134,56.3736,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-03,PE,2025-05-23 14:55:00+05:30,1000.0,2025-05-26 09:25:00+05:30,700.0,hard_sl,-30.0,53.105,,1.0
target_30pct,SENSEX,weekly,2025-06-03,PE,2025-05-23 14:55:00+05:30,1000.0,2025-05-27 09:25:00+05:30,1300.0,target_30pct_hit,30.0,53.105,,0.0
target_50pct,SENSEX,weekly,2025-06-03,PE,2025-05-23 14:55:00+05:30,1000.0,2025-06-02 09:35:00+05:30,1500.0,target_50pct_hit,50.0,53.105,,0.0
target_75pct,SENSEX,weekly,2025-06-03,PE,2025-05-23 14:55:00+05:30,1000.0,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,26.34,53.105,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-03,PE,2025-05-27 12:45:00+05:30,1048.1,2025-05-27 14:20:00+05:30,1311.44,trail_stop,26.5878,46.0786,30.0,0.7
target_30pct,SENSEX,weekly,2025-06-03,PE,2025-05-27 12:45:00+05:30,1048.1,2025-05-27 14:20:00+05:30,1362.53,target_30pct_hit,30.0,46.0786,,0.0
target_50pct,SENSEX,weekly,2025-06-03,PE,2025-05-27 12:45:00+05:30,1048.1,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,20.5419,46.0786,,0.0
target_75pct,SENSEX,weekly,2025-06-03,PE,2025-05-27 12:45:00+05:30,1048.1,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,20.5419,46.0786,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-03,PE,2025-05-28 09:30:00+05:30,1287.45,2025-05-29 09:15:00+05:30,901.215,hard_sl,-30.0,18.9211,,1.0
target_30pct,SENSEX,weekly,2025-06-03,PE,2025-05-28 09:30:00+05:30,1287.45,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,-1.868,18.9211,,0.0
target_50pct,SENSEX,weekly,2025-06-03,PE,2025-05-28 09:30:00+05:30,1287.45,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,-1.868,18.9211,,0.0
target_75pct,SENSEX,weekly,2025-06-03,PE,2025-05-28 09:30:00+05:30,1287.45,2025-06-03 15:30:00+05:30,1263.4,hold_to_end,-1.868,18.9211,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-10,CE,2025-05-28 13:05:00+05:30,1033.4,2025-05-29 12:40:00+05:30,723.38,hard_sl,-30.0,0.0,,1.0
target_30pct,SENSEX,weekly,2025-06-10,CE,2025-05-28 13:05:00+05:30,1033.4,2025-06-10 15:30:00+05:30,592.55,hold_to_end,-42.6602,0.0,,0.0
target_50pct,SENSEX,weekly,2025-06-10,CE,2025-05-28 13:05:00+05:30,1033.4,2025-06-10 15:30:00+05:30,592.55,hold_to_end,-42.6602,0.0,,0.0
target_75pct,SENSEX,weekly,2025-06-10,CE,2025-05-28 13:05:00+05:30,1033.4,2025-06-10 15:30:00+05:30,592.55,hold_to_end,-42.6602,0.0,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-10,PE,2025-05-27 13:30:00+05:30,1275.0,2025-06-05 09:25:00+05:30,892.5,hard_sl,-30.0,25.5529,,1.0
target_30pct,SENSEX,weekly,2025-06-10,PE,2025-05-27 13:30:00+05:30,1275.0,2025-06-10 15:30:00+05:30,0.05,hold_to_end,-99.9961,25.5529,,0.0
target_50pct,SENSEX,weekly,2025-06-10,PE,2025-05-27 13:30:00+05:30,1275.0,2025-06-10 15:30:00+05:30,0.05,hold_to_end,-99.9961,25.5529,,0.0
target_75pct,SENSEX,weekly,2025-06-10,PE,2025-05-27 13:30:00+05:30,1275.0,2025-06-10 15:30:00+05:30,0.05,hold_to_end,-99.9961,25.5529,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-17,CE,2025-06-04 14:00:00+05:30,818.0,2025-06-05 12:15:00+05:30,1138.15,trail_stop,36.4829,87.3716,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-06-17,CE,2025-06-04 14:00:00+05:30,818.0,2025-06-05 12:10:00+05:30,1063.4,target_30pct_hit,30.0,87.3716,,0.0
target_50pct,SENSEX,weekly,2025-06-17,CE,2025-06-04 14:00:00+05:30,818.0,2025-06-06 10:50:00+05:30,1227.0,target_50pct_hit,50.0,87.3716,,0.0
target_75pct,SENSEX,weekly,2025-06-17,CE,2025-06-04 14:00:00+05:30,818.0,2025-06-06 12:00:00+05:30,1431.5,target_75pct_hit,75.0,87.3716,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-17,CE,2025-06-06 10:35:00+05:30,1040.0,2025-06-06 12:25:00+05:30,1360.55,trail_stop,31.4933,47.375,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-06-17,CE,2025-06-06 10:35:00+05:30,1040.0,2025-06-06 11:50:00+05:30,1352.0,target_30pct_hit,30.0,47.375,,0.0
target_50pct,SENSEX,weekly,2025-06-17,CE,2025-06-06 10:35:00+05:30,1040.0,2025-06-17 15:30:00+05:30,183.05,hold_to_end,-82.399,47.375,,0.0
target_75pct,SENSEX,weekly,2025-06-17,CE,2025-06-06 10:35:00+05:30,1040.0,2025-06-17 15:30:00+05:30,183.05,hold_to_end,-82.399,47.375,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-17,CE,2025-06-11 11:10:00+05:30,1400.0,2025-06-12 12:05:00+05:30,980.0,hard_sl,-30.0,9.4679,,1.0
target_30pct,SENSEX,weekly,2025-06-17,CE,2025-06-11 11:10:00+05:30,1400.0,2025-06-17 15:30:00+05:30,183.05,hold_to_end,-86.925,9.4679,,0.0
target_50pct,SENSEX,weekly,2025-06-17,CE,2025-06-11 11:10:00+05:30,1400.0,2025-06-17 15:30:00+05:30,183.05,hold_to_end,-86.925,9.4679,,0.0
target_75pct,SENSEX,weekly,2025-06-17,CE,2025-06-11 11:10:00+05:30,1400.0,2025-06-17 15:30:00+05:30,183.05,hold_to_end,-86.925,9.4679,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-17,PE,2025-06-05 14:00:00+05:30,758.8,2025-06-06 10:45:00+05:30,531.16,hard_sl,-30.0,52.2404,,1.0
target_30pct,SENSEX,weekly,2025-06-17,PE,2025-06-05 14:00:00+05:30,758.8,2025-06-13 09:15:00+05:30,986.44,target_30pct_hit,30.0,52.2404,,0.0
target_50pct,SENSEX,weekly,2025-06-17,PE,2025-06-05 14:00:00+05:30,758.8,2025-06-13 09:15:00+05:30,1138.2,target_50pct_hit,50.0,52.2404,,0.0
target_75pct,SENSEX,weekly,2025-06-17,PE,2025-06-05 14:00:00+05:30,758.8,2025-06-17 15:30:00+05:30,0.1,hold_to_end,-99.9868,52.2404,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-06-17,PE,2025-06-13 14:55:00+05:30,709.75,2025-06-16 09:15:00+05:30,496.825,hard_sl,-30.0,9.3836,,1.0
target_30pct,SENSEX,weekly,2025-06-17,PE,2025-06-13 14:55:00+05:30,709.75,2025-06-17 15:30:00+05:30,0.1,hold_to_end,-99.9859,9.3836,,0.0
target_50pct,SENSEX,weekly,2025-06-17,PE,2025-06-13 14:55:00+05:30,709.75,2025-06-17 15:30:00+05:30,0.1,hold_to_end,-99.9859,9.3836,,0.0
target_75pct,SENSEX,weekly,2025-06-17,PE,2025-06-13 14:55:00+05:30,709.75,2025-06-17 15:30:00+05:30,0.1,hold_to_end,-99.9859,9.3836,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-01,CE,2025-06-17 14:35:00+05:30,775.85,2025-06-20 15:30:00+05:30,985.315,trail_stop,27.8987,181.4655,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-01,CE,2025-06-17 14:35:00+05:30,775.85,2025-06-20 15:05:00+05:30,1008.605,target_30pct_hit,30.0,181.4655,,0.0
target_50pct,SENSEX,weekly,2025-07-01,CE,2025-06-17 14:35:00+05:30,775.85,2025-06-24 09:20:00+05:30,1163.775,target_50pct_hit,50.0,181.4655,,0.0
target_75pct,SENSEX,weekly,2025-07-01,CE,2025-06-17 14:35:00+05:30,775.85,2025-06-24 12:00:00+05:30,1357.7375,target_75pct_hit,75.0,181.4655,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-01,CE,2025-06-23 13:20:00+05:30,735.8,2025-06-24 09:15:00+05:30,1079.12,trail_stop,41.3297,196.7858,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2025-07-01,CE,2025-06-23 13:20:00+05:30,735.8,2025-06-24 09:15:00+05:30,956.54,target_30pct_hit,30.0,196.7858,,0.0
target_50pct,SENSEX,weekly,2025-07-01,CE,2025-06-23 13:20:00+05:30,735.8,2025-06-24 09:15:00+05:30,1103.7,target_50pct_hit,50.0,196.7858,,0.0
target_75pct,SENSEX,weekly,2025-07-01,CE,2025-06-23 13:20:00+05:30,735.8,2025-06-24 11:15:00+05:30,1287.65,target_75pct_hit,75.0,196.7858,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-01,CE,2025-06-25 09:45:00+05:30,976.3,2025-06-26 09:30:00+05:30,1260.72,trail_stop,29.3927,123.6761,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-01,CE,2025-06-25 09:45:00+05:30,976.3,2025-06-26 09:30:00+05:30,1269.19,target_30pct_hit,30.0,123.6761,,0.0
target_50pct,SENSEX,weekly,2025-07-01,CE,2025-06-25 09:45:00+05:30,976.3,2025-06-26 09:55:00+05:30,1464.45,target_50pct_hit,50.0,123.6761,,0.0
target_75pct,SENSEX,weekly,2025-07-01,CE,2025-06-25 09:45:00+05:30,976.3,2025-06-26 13:50:00+05:30,1708.525,target_75pct_hit,75.0,123.6761,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-01,CE,2025-07-01 09:35:00+05:30,1822.55,2025-07-01 15:30:00+05:30,1800.55,hold_to_end,-1.2071,2.7324,,1.0
target_30pct,SENSEX,weekly,2025-07-01,CE,2025-07-01 09:35:00+05:30,1822.55,2025-07-01 15:30:00+05:30,1800.55,hold_to_end,-1.2071,2.7324,,0.0
target_50pct,SENSEX,weekly,2025-07-01,CE,2025-07-01 09:35:00+05:30,1822.55,2025-07-01 15:30:00+05:30,1800.55,hold_to_end,-1.2071,2.7324,,0.0
target_75pct,SENSEX,weekly,2025-07-01,CE,2025-07-01 09:35:00+05:30,1822.55,2025-07-01 15:30:00+05:30,1800.55,hold_to_end,-1.2071,2.7324,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-01,PE,2025-06-17 12:55:00+05:30,1040.4,2025-06-20 10:15:00+05:30,728.28,hard_sl,-30.0,3.7101,,1.0
target_30pct,SENSEX,weekly,2025-07-01,PE,2025-06-17 12:55:00+05:30,1040.4,2025-07-01 15:30:00+05:30,0.05,hold_to_end,-99.9952,3.7101,,0.0
target_50pct,SENSEX,weekly,2025-07-01,PE,2025-06-17 12:55:00+05:30,1040.4,2025-07-01 15:30:00+05:30,0.05,hold_to_end,-99.9952,3.7101,,0.0
target_75pct,SENSEX,weekly,2025-07-01,PE,2025-06-17 12:55:00+05:30,1040.4,2025-07-01 15:30:00+05:30,0.05,hold_to_end,-99.9952,3.7101,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-08,CE,2025-06-25 09:55:00+05:30,798.35,2025-06-26 09:30:00+05:30,982.415,trail_stop,25.139,79.6267,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-08,CE,2025-06-25 09:55:00+05:30,798.35,2025-06-26 09:30:00+05:30,1037.855,target_30pct_hit,30.0,79.6267,,0.0
target_50pct,SENSEX,weekly,2025-07-08,CE,2025-06-25 09:55:00+05:30,798.35,2025-06-26 13:50:00+05:30,1197.525,target_50pct_hit,50.0,79.6267,,0.0
target_75pct,SENSEX,weekly,2025-07-08,CE,2025-06-25 09:55:00+05:30,798.35,2025-06-26 14:05:00+05:30,1397.1125,target_75pct_hit,75.0,79.6267,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-08,CE,2025-06-26 13:50:00+05:30,1355.0,2025-07-02 13:20:00+05:30,948.5,hard_sl,-30.0,5.8339,,1.0
target_30pct,SENSEX,weekly,2025-07-08,CE,2025-06-26 13:50:00+05:30,1355.0,2025-07-08 15:30:00+05:30,1009.95,hold_to_end,-25.4649,5.8339,,0.0
target_50pct,SENSEX,weekly,2025-07-08,CE,2025-06-26 13:50:00+05:30,1355.0,2025-07-08 15:30:00+05:30,1009.95,hold_to_end,-25.4649,5.8339,,0.0
target_75pct,SENSEX,weekly,2025-07-08,CE,2025-06-26 13:50:00+05:30,1355.0,2025-07-08 15:30:00+05:30,1009.95,hold_to_end,-25.4649,5.8339,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-08,PE,2025-06-24 13:20:00+05:30,870.65,2025-06-26 09:25:00+05:30,609.455,hard_sl,-30.0,29.1391,,1.0
target_30pct,SENSEX,weekly,2025-07-08,PE,2025-06-24 13:20:00+05:30,870.65,2025-07-08 15:30:00+05:30,0.05,hold_to_end,-99.9943,29.1391,,0.0
target_50pct,SENSEX,weekly,2025-07-08,PE,2025-06-24 13:20:00+05:30,870.65,2025-07-08 15:30:00+05:30,0.05,hold_to_end,-99.9943,29.1391,,0.0
target_75pct,SENSEX,weekly,2025-07-08,PE,2025-06-24 13:20:00+05:30,870.65,2025-07-08 15:30:00+05:30,0.05,hold_to_end,-99.9943,29.1391,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-15,CE,2025-07-01 13:15:00+05:30,904.75,2025-07-02 13:30:00+05:30,633.325,hard_sl,-30.0,0.0,,1.0
target_30pct,SENSEX,weekly,2025-07-15,CE,2025-07-01 13:15:00+05:30,904.75,2025-07-15 15:30:00+05:30,0.05,hold_to_end,-99.9945,0.0,,0.0
target_50pct,SENSEX,weekly,2025-07-15,CE,2025-07-01 13:15:00+05:30,904.75,2025-07-15 15:30:00+05:30,0.05,hold_to_end,-99.9945,0.0,,0.0
target_75pct,SENSEX,weekly,2025-07-15,CE,2025-07-01 13:15:00+05:30,904.75,2025-07-15 15:30:00+05:30,0.05,hold_to_end,-99.9945,0.0,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-15,PE,2025-07-01 13:10:00+05:30,669.25,2025-07-02 13:30:00+05:30,816.925,trail_stop,24.446,128.5245,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-15,PE,2025-07-01 13:10:00+05:30,669.25,2025-07-02 13:30:00+05:30,870.025,target_30pct_hit,30.0,128.5245,,0.0
target_50pct,SENSEX,weekly,2025-07-15,PE,2025-07-01 13:10:00+05:30,669.25,2025-07-11 11:00:00+05:30,1003.875,target_50pct_hit,50.0,128.5245,,0.0
target_75pct,SENSEX,weekly,2025-07-15,PE,2025-07-01 13:10:00+05:30,669.25,2025-07-14 09:15:00+05:30,1171.1875,target_75pct_hit,75.0,128.5245,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-15,PE,2025-07-03 12:25:00+05:30,627.9,2025-07-03 14:50:00+05:30,771.56,trail_stop,25.0156,143.5738,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-15,PE,2025-07-03 12:25:00+05:30,627.9,2025-07-03 14:40:00+05:30,816.27,target_30pct_hit,30.0,143.5738,,0.0
target_50pct,SENSEX,weekly,2025-07-15,PE,2025-07-03 12:25:00+05:30,627.9,2025-07-11 10:50:00+05:30,941.85,target_50pct_hit,50.0,143.5738,,0.0
target_75pct,SENSEX,weekly,2025-07-15,PE,2025-07-03 12:25:00+05:30,627.9,2025-07-14 09:15:00+05:30,1098.825,target_75pct_hit,75.0,143.5738,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-15,PE,2025-07-04 11:25:00+05:30,804.1,2025-07-08 09:25:00+05:30,562.87,hard_sl,-30.0,90.2002,,1.0
target_30pct,SENSEX,weekly,2025-07-15,PE,2025-07-04 11:25:00+05:30,804.1,2025-07-11 11:10:00+05:30,1045.33,target_30pct_hit,30.0,90.2002,,0.0
target_50pct,SENSEX,weekly,2025-07-15,PE,2025-07-04 11:25:00+05:30,804.1,2025-07-14 09:20:00+05:30,1206.15,target_50pct_hit,50.0,90.2002,,0.0
target_75pct,SENSEX,weekly,2025-07-15,PE,2025-07-04 11:25:00+05:30,804.1,2025-07-14 09:35:00+05:30,1407.175,target_75pct_hit,75.0,90.2002,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-15,PE,2025-07-11 15:20:00+05:30,1026.2,2025-07-14 09:25:00+05:30,1295.73,trail_stop,27.3854,49.0353,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-15,PE,2025-07-11 15:20:00+05:30,1026.2,2025-07-14 09:25:00+05:30,1334.06,target_30pct_hit,30.0,49.0353,,0.0
target_50pct,SENSEX,weekly,2025-07-15,PE,2025-07-11 15:20:00+05:30,1026.2,2025-07-15 15:30:00+05:30,1030.75,hold_to_end,0.4434,49.0353,,0.0
target_75pct,SENSEX,weekly,2025-07-15,PE,2025-07-11 15:20:00+05:30,1026.2,2025-07-15 15:30:00+05:30,1030.75,hold_to_end,0.4434,49.0353,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-15,PE,2025-07-15 13:45:00+05:30,1024.95,2025-07-15 15:30:00+05:30,1030.75,hold_to_end,0.5659,11.3371,,1.0
target_30pct,SENSEX,weekly,2025-07-15,PE,2025-07-15 13:45:00+05:30,1024.95,2025-07-15 15:30:00+05:30,1030.75,hold_to_end,0.5659,11.3371,,0.0
target_50pct,SENSEX,weekly,2025-07-15,PE,2025-07-15 13:45:00+05:30,1024.95,2025-07-15 15:30:00+05:30,1030.75,hold_to_end,0.5659,11.3371,,0.0
target_75pct,SENSEX,weekly,2025-07-15,PE,2025-07-15 13:45:00+05:30,1024.95,2025-07-15 15:30:00+05:30,1030.75,hold_to_end,0.5659,11.3371,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-22,CE,2025-07-08 12:35:00+05:30,802.25,2025-07-10 12:00:00+05:30,561.575,hard_sl,-30.0,16.6594,,1.0
target_30pct,SENSEX,weekly,2025-07-22,CE,2025-07-08 12:35:00+05:30,802.25,2025-07-22 15:30:00+05:30,0.05,hold_to_end,-99.9938,16.6594,,0.0
target_50pct,SENSEX,weekly,2025-07-22,CE,2025-07-08 12:35:00+05:30,802.25,2025-07-22 15:30:00+05:30,0.05,hold_to_end,-99.9938,16.6594,,0.0
target_75pct,SENSEX,weekly,2025-07-22,CE,2025-07-08 12:35:00+05:30,802.25,2025-07-22 15:30:00+05:30,0.05,hold_to_end,-99.9938,16.6594,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-22,PE,2025-07-09 14:25:00+05:30,508.2,2025-07-10 10:25:00+05:30,630.08,trail_stop,25.7879,288.5183,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-22,PE,2025-07-09 14:25:00+05:30,508.2,2025-07-10 10:15:00+05:30,660.66,target_30pct_hit,30.0,288.5183,,0.0
target_50pct,SENSEX,weekly,2025-07-22,PE,2025-07-09 14:25:00+05:30,508.2,2025-07-11 09:15:00+05:30,762.3,target_50pct_hit,50.0,288.5183,,0.0
target_75pct,SENSEX,weekly,2025-07-22,PE,2025-07-09 14:25:00+05:30,508.2,2025-07-11 10:25:00+05:30,889.35,target_75pct_hit,75.0,288.5183,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-22,PE,2025-07-10 13:45:00+05:30,702.7,2025-07-11 11:15:00+05:30,1030.18,trail_stop,41.3016,180.9805,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2025-07-22,PE,2025-07-10 13:45:00+05:30,702.7,2025-07-11 10:35:00+05:30,913.51,target_30pct_hit,30.0,180.9805,,0.0
target_50pct,SENSEX,weekly,2025-07-22,PE,2025-07-10 13:45:00+05:30,702.7,2025-07-11 11:05:00+05:30,1054.05,target_50pct_hit,50.0,180.9805,,0.0
target_75pct,SENSEX,weekly,2025-07-22,PE,2025-07-10 13:45:00+05:30,702.7,2025-07-14 09:35:00+05:30,1229.725,target_75pct_hit,75.0,180.9805,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-22,PE,2025-07-11 15:20:00+05:30,1061.15,2025-07-14 14:50:00+05:30,1319.235,trail_stop,26.0249,86.067,30.0,0.7
target_30pct,SENSEX,weekly,2025-07-22,PE,2025-07-11 15:20:00+05:30,1061.15,2025-07-14 11:35:00+05:30,1379.495,target_30pct_hit,30.0,86.067,,0.0
target_50pct,SENSEX,weekly,2025-07-22,PE,2025-07-11 15:20:00+05:30,1061.15,2025-07-18 10:20:00+05:30,1591.725,target_50pct_hit,50.0,86.067,,0.0
target_75pct,SENSEX,weekly,2025-07-22,PE,2025-07-11 15:20:00+05:30,1061.15,2025-07-21 09:25:00+05:30,1857.0125,target_75pct_hit,75.0,86.067,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-22,PE,2025-07-15 13:45:00+05:30,983.1,2025-07-18 10:20:00+05:30,1646.69,trail_stop,51.2499,100.8392,30.0|40.0|50.0|60.0|70.0,0.3
target_30pct,SENSEX,weekly,2025-07-22,PE,2025-07-15 13:45:00+05:30,983.1,2025-07-18 09:20:00+05:30,1278.03,target_30pct_hit,30.0,100.8392,,0.0
target_50pct,SENSEX,weekly,2025-07-22,PE,2025-07-15 13:45:00+05:30,983.1,2025-07-18 10:05:00+05:30,1474.65,target_50pct_hit,50.0,100.8392,,0.0
target_75pct,SENSEX,weekly,2025-07-22,PE,2025-07-15 13:45:00+05:30,983.1,2025-07-18 10:20:00+05:30,1720.425,target_75pct_hit,75.0,100.8392,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-07-22,PE,2025-07-21 09:25:00+05:30,1920.0,2025-07-21 10:10:00+05:30,1344.0,hard_sl,-30.0,2.8359,,1.0
target_30pct,SENSEX,weekly,2025-07-22,PE,2025-07-21 09:25:00+05:30,1920.0,2025-07-22 15:30:00+05:30,1313.0,hold_to_end,-31.6146,2.8359,,0.0
target_50pct,SENSEX,weekly,2025-07-22,PE,2025-07-21 09:25:00+05:30,1920.0,2025-07-22 15:30:00+05:30,1313.0,hold_to_end,-31.6146,2.8359,,0.0
target_75pct,SENSEX,weekly,2025-07-22,PE,2025-07-21 09:25:00+05:30,1920.0,2025-07-22 15:30:00+05:30,1313.0,hold_to_end,-31.6146,2.8359,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-05,CE,2025-07-28 10:25:00+05:30,272.7,2025-07-28 10:50:00+05:30,190.89,hard_sl,-30.0,0.6234,,1.0
target_30pct,SENSEX,weekly,2025-08-05,CE,2025-07-28 10:25:00+05:30,272.7,2025-08-05 15:30:00+05:30,0.05,hold_to_end,-99.9817,0.6234,,0.0
target_50pct,SENSEX,weekly,2025-08-05,CE,2025-07-28 10:25:00+05:30,272.7,2025-08-05 15:30:00+05:30,0.05,hold_to_end,-99.9817,0.6234,,0.0
target_75pct,SENSEX,weekly,2025-08-05,CE,2025-07-28 10:25:00+05:30,272.7,2025-08-05 15:30:00+05:30,0.05,hold_to_end,-99.9817,0.6234,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-05,PE,2025-07-24 09:55:00+05:30,416.4,2025-07-24 12:00:00+05:30,534.71,trail_stop,28.8888,344.7406,30.0,0.7
target_30pct,SENSEX,weekly,2025-08-05,PE,2025-07-24 09:55:00+05:30,416.4,2025-07-24 12:00:00+05:30,541.32,target_30pct_hit,30.0,344.7406,,0.0
target_50pct,SENSEX,weekly,2025-08-05,PE,2025-07-24 09:55:00+05:30,416.4,2025-07-24 12:05:00+05:30,624.6,target_50pct_hit,50.0,344.7406,,0.0
target_75pct,SENSEX,weekly,2025-08-05,PE,2025-07-24 09:55:00+05:30,416.4,2025-07-25 09:15:00+05:30,728.7,target_75pct_hit,75.0,344.7406,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-05,PE,2025-07-24 15:00:00+05:30,554.15,2025-07-25 09:15:00+05:30,694.585,trail_stop,26.7397,234.1875,30.0,0.7
target_30pct,SENSEX,weekly,2025-08-05,PE,2025-07-24 15:00:00+05:30,554.15,2025-07-25 09:15:00+05:30,720.395,target_30pct_hit,30.0,234.1875,,0.0
target_50pct,SENSEX,weekly,2025-08-05,PE,2025-07-24 15:00:00+05:30,554.15,2025-07-25 09:25:00+05:30,831.225,target_50pct_hit,50.0,234.1875,,0.0
target_75pct,SENSEX,weekly,2025-08-05,PE,2025-07-24 15:00:00+05:30,554.15,2025-07-25 11:20:00+05:30,969.7625,target_75pct_hit,75.0,234.1875,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-05,PE,2025-07-28 10:55:00+05:30,1098.1,2025-07-29 09:20:00+05:30,1535.09,trail_stop,36.8771,68.6458,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-08-05,PE,2025-07-28 10:55:00+05:30,1098.1,2025-07-28 14:45:00+05:30,1427.53,target_30pct_hit,30.0,68.6458,,0.0
target_50pct,SENSEX,weekly,2025-08-05,PE,2025-07-28 10:55:00+05:30,1098.1,2025-08-01 15:10:00+05:30,1647.15,target_50pct_hit,50.0,68.6458,,0.0
target_75pct,SENSEX,weekly,2025-08-05,PE,2025-07-28 10:55:00+05:30,1098.1,2025-08-05 15:30:00+05:30,1684.0,hold_to_end,53.3558,68.6458,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-05,PE,2025-07-31 09:15:00+05:30,1432.8,2025-07-31 12:35:00+05:30,1002.96,hard_sl,-30.0,29.2504,,1.0
target_30pct,SENSEX,weekly,2025-08-05,PE,2025-07-31 09:15:00+05:30,1432.8,2025-08-05 15:30:00+05:30,1684.0,hold_to_end,17.5321,29.2504,,0.0
target_50pct,SENSEX,weekly,2025-08-05,PE,2025-07-31 09:15:00+05:30,1432.8,2025-08-05 15:30:00+05:30,1684.0,hold_to_end,17.5321,29.2504,,0.0
target_75pct,SENSEX,weekly,2025-08-05,PE,2025-07-31 09:15:00+05:30,1432.8,2025-08-05 15:30:00+05:30,1684.0,hold_to_end,17.5321,29.2504,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-12,CE,2025-07-29 13:15:00+05:30,950.0,2025-07-30 11:35:00+05:30,1140.4,trail_stop,23.0295,31.0526,30.0,0.7
