bars_to_max,chosen_variant_key,entry_macd,entry_price,entry_rsi,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,rsi_filter,series_id,spot_at_series_start,strike,symbol,timeframe,train_consistency_score,underlying,walkforward_group,walkforward_window
456,series|5m|macd_only|target_30pct,0.027471,464.0,56.2982,2025-09-22T13:25:00+05:30,603.2,target_30pct_hit,target_30pct,2025-09-22 14:45:00+05:30,2025-10-01,False,weekly,16,80,2392.6,415.6466,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM1,82582.41,82600.0,SENSEX 82700 PE 01 OCT 25,5m,67.902362,SENSEX,weekly_series,34
354,series|5m|macd_only|target_30pct,9.234701,740.05,73.323,2025-09-24T09:15:00+05:30,962.065,target_30pct_hit,target_30pct,2025-09-24 11:10:00+05:30,2025-10-01,False,weekly,23,115,2392.6,223.3025,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM1,82582.41,82600.0,SENSEX 82700 PE 01 OCT 25,5m,67.902362,SENSEX,weekly_series,34
290,series|5m|macd_only|target_30pct,4.225161,840.0,63.99,2025-09-24T14:35:00+05:30,1092.0,target_30pct_hit,target_30pct,2025-09-25 12:15:00+05:30,2025-10-01,False,weekly,47,235,2392.6,184.8333,PE,30.0,macd_only,SENSEX|weekly|2025-10-01|ITM1,82582.41,82600.0,SENSEX 82700 PE 01 OCT 25,5m,67.902362,SENSEX,weekly_series,34
98,series|5m|macd_only|target_30pct,13.343747,2088.45,78.8537,2025-09-29T11:50:00+05:30,1729.9,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-01 15:30:00+05:30,2025-10-01,False,weekly,173,865,2392.6,14.5634,PE,-17.1682,macd_only,SENSEX|weekly|2025-10-01|ITM1,82582.41,82600.0,SENSEX 82700 PE 01 OCT 25,5m,67.902362,SENSEX,weekly_series,34
429,series|5m|macd_only|target_30pct,0.18684,374.55,60.1584,2025-09-29T09:40:00+05:30,486.915,target_30pct_hit,target_30pct,2025-10-06 12:50:00+05:30,2025-10-09,False,weekly,342,1710,970.0,158.9774,CE,30.0,macd_only,SENSEX|weekly|2025-10-09|ITM1,81517.12,81500.0,SENSEX 81400 CE 09 OCT 25,5m,68.527797,SENSEX,weekly_series,35
19,series|5m|macd_only|target_30pct,1.238684,837.45,59.3353,2025-10-07T12:10:00+05:30,770.4,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,192,960,970.0,15.8278,CE,-8.0064,macd_only,SENSEX|weekly|2025-10-09|ITM1,81517.12,81500.0,SENSEX 81400 CE 09 OCT 25,5m,68.527797,SENSEX,weekly_series,35
12,series|5m|macd_only|target_30pct,2.667713,913.95,63.703,2025-09-26T13:25:00+05:30,1188.135,target_30pct_hit,target_30pct,2025-09-26 14:05:00+05:30,2025-10-09,False,weekly,8,40,1260.0,37.8631,PE,30.0,macd_only,SENSEX|weekly|2025-10-09|ITM1,81517.12,81500.0,SENSEX 81600 PE 09 OCT 25,5m,68.527797,SENSEX,weekly_series,35
117,series|5m|macd_only|target_30pct,2.056861,1080.05,71.9114,2025-09-29T11:40:00+05:30,0.1,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-09 15:30:00+05:30,2025-10-09,False,weekly,577,2885,1248.5,15.5965,PE,-99.9907,macd_only,SENSEX|weekly|2025-10-09|ITM1,81517.12,81500.0,SENSEX 81600 PE 09 OCT 25,5m,68.527797,SENSEX,weekly_series,35
647,series|5m|macd_only|target_30pct,0.531768,861.45,70.1556,2025-10-03T14:40:00+05:30,1119.885,target_30pct_hit,target_30pct,2025-10-06 11:15:00+05:30,2025-10-16,False,weekly,35,175,2971.05,244.8894,CE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM1,80874.82,80900.0,SENSEX 80800 CE 16 OCT 25,5m,68.246181,SENSEX,weekly_series,36
524,series|5m|macd_only|target_30pct,1.235822,1530.0,59.4931,2025-10-07T12:25:00+05:30,1989.0,target_30pct_hit,target_30pct,2025-10-10 12:50:00+05:30,2025-10-16,False,weekly,204,1020,2971.05,94.1863,CE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM1,80874.82,80900.0,SENSEX 80800 CE 16 OCT 25,5m,68.246181,SENSEX,weekly_series,36
234,series|5m|macd_only|target_30pct,1.08021,1520.0,61.1098,2025-10-13T13:40:00+05:30,1976.0,target_30pct_hit,target_30pct,2025-10-16 09:15:00+05:30,2025-10-16,False,weekly,165,825,2971.05,95.4638,CE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM1,80874.82,80900.0,SENSEX 80800 CE 16 OCT 25,5m,68.246181,SENSEX,weekly_series,36
43,series|5m|macd_only|target_30pct,0.647443,108.8,63.4266,2025-10-07T15:10:00+05:30,141.44,target_30pct_hit,target_30pct,2025-10-08 11:15:00+05:30,2025-10-16,False,weekly,29,145,170.0,56.25,PE,30.0,macd_only,SENSEX|weekly|2025-10-16|ITM1,80874.82,80900.0,SENSEX 81000 PE 16 OCT 25,5m,68.246181,SENSEX,weekly_series,36
24,series|5m|macd_only|target_30pct,0.07096,127.3,56.0285,2025-10-08T14:35:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-16 15:30:00+05:30,2025-10-16,False,weekly,467,2335,142.2,11.7046,PE,-99.9607,macd_only,SENSEX|weekly|2025-10-16|ITM1,80874.82,80900.0,SENSEX 81000 PE 16 OCT 25,5m,68.246181,SENSEX,weekly_series,36
558,series|5m|macd_only|target_30pct,8.12821,1080.1,90.237,2025-10-10T09:20:00+05:30,1404.13,target_30pct_hit,target_30pct,2025-10-16 09:20:00+05:30,2025-10-23,False,weekly,301,1505,3600.0,233.3025,CE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM1,81787.82,81800.0,SENSEX 81700 CE 23 OCT 25,5m,69.236763,SENSEX,weekly_series,37
151,series|5m|macd_only|target_30pct,38.840876,2369.55,96.3378,2025-10-17T11:55:00+05:30,3080.415,target_30pct_hit,target_30pct,2025-10-23 09:20:00+05:30,2025-10-23,False,weekly,113,565,3600.0,51.9276,CE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM1,81787.82,81800.0,SENSEX 81700 CE 23 OCT 25,5m,69.236763,SENSEX,weekly_series,37
122,series|5m|macd_only|target_30pct,9.445063,337.0,84.2793,2025-10-13T09:20:00+05:30,438.1,target_30pct_hit,target_30pct,2025-10-14 12:10:00+05:30,2025-10-23,False,weekly,110,550,515.0,52.819,PE,30.0,macd_only,SENSEX|weekly|2025-10-23|ITM1,81787.82,81800.0,SENSEX 81900 PE 23 OCT 25,5m,69.236763,SENSEX,weekly_series,37
8,series|5m|macd_only|target_30pct,0.76341,62.05,66.244,2025-10-17T12:55:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-10-23 15:30:00+05:30,2025-10-23,False,weekly,196,980,77.5,24.8993,PE,-99.9194,macd_only,SENSEX|weekly|2025-10-23|ITM1,81787.82,81800.0,SENSEX 81900 PE 23 OCT 25,5m,69.236763,SENSEX,weekly_series,37
33,series|5m|macd_only|target_30pct,2.958412,538.7,68.5865,2025-10-27T09:15:00+05:30,700.31,target_30pct_hit,target_30pct,2025-10-27 09:40:00+05:30,2025-11-06,False,weekly,5,25,880.0,63.3562,CE,30.0,macd_only,SENSEX|weekly|2025-11-06|ITM1,84959.71,85000.0,SENSEX 84900 CE 06 NOV 25,5m,69.728442,SENSEX,weekly_series,38
15,series|5m|macd_only|target_30pct,0.306131,770.05,51.5771,2025-10-27T14:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,542,2710,876.15,13.7783,CE,-99.9935,macd_only,SENSEX|weekly|2025-11-06|ITM1,84959.71,85000.0,SENSEX 84900 CE 06 NOV 25,5m,69.728442,SENSEX,weekly_series,38
632,series|5m|macd_only|target_30pct,1.40325,944.95,64.4325,2025-10-24T12:55:00+05:30,1228.435,target_30pct_hit,target_30pct,2025-11-03 09:20:00+05:30,2025-11-06,False,weekly,412,2060,1820.45,92.6504,PE,30.0,macd_only,SENSEX|weekly|2025-11-06|ITM1,84959.71,85000.0,SENSEX 85100 PE 06 NOV 25,5m,69.728442,SENSEX,weekly_series,38
191,series|5m|macd_only|target_30pct,3.74756,1179.5,60.7656,2025-11-03T11:45:00+05:30,1533.35,target_30pct_hit,target_30pct,2025-11-04 14:20:00+05:30,2025-11-06,False,weekly,106,530,1820.45,54.3408,PE,30.0,macd_only,SENSEX|weekly|2025-11-06|ITM1,84959.71,85000.0,SENSEX 85100 PE 06 NOV 25,5m,69.728442,SENSEX,weekly_series,38
60,series|5m|macd_only|target_30pct,8.867056,1631.7,61.8513,2025-11-06T10:10:00+05:30,1789.95,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-06 15:30:00+05:30,2025-11-06,False,weekly,64,320,1820.45,11.5677,PE,9.6985,macd_only,SENSEX|weekly|2025-11-06|ITM1,84959.71,85000.0,SENSEX 85100 PE 06 NOV 25,5m,69.728442,SENSEX,weekly_series,38
0,series|5m|macd_only|target_30pct,0.186296,816.7,55.9756,2025-10-31T09:40:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-13 15:30:00+05:30,2025-11-13,False,weekly,678,3390,858.1,5.0692,CE,-99.9939,macd_only,SENSEX|weekly|2025-11-13|ITM1,84782.47,84800.0,SENSEX 84700 CE 13 NOV 25,5m,70.542819,SENSEX,weekly_series,39
329,series|5m|macd_only|target_30pct,0.217814,800.3,61.5678,2025-10-30T13:40:00+05:30,1040.39,target_30pct_hit,target_30pct,2025-11-03 09:25:00+05:30,2025-11-13,False,weekly,98,490,1981.45,147.5884,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM1,84782.47,84800.0,SENSEX 84900 PE 13 NOV 25,5m,70.542819,SENSEX,weekly_series,39
204,series|5m|macd_only|target_30pct,0.744987,1079.25,57.1499,2025-11-03T11:40:00+05:30,1403.025,target_30pct_hit,target_30pct,2025-11-06 15:10:00+05:30,2025-11-13,False,weekly,191,955,1981.45,83.5951,PE,30.0,macd_only,SENSEX|weekly|2025-11-13|ITM1,84782.47,84800.0,SENSEX 84900 PE 13 NOV 25,5m,70.542819,SENSEX,weekly_series,39
47,series|5m|macd_only|target_30pct,2.841284,1300.0,79.8857,2025-11-10T13:55:00+05:30,421.15,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-13 15:30:00+05:30,2025-11-13,False,weekly,246,1230,1626.15,25.0885,PE,-67.6038,macd_only,SENSEX|weekly|2025-11-13|ITM1,84782.47,84800.0,SENSEX 84900 PE 13 NOV 25,5m,70.542819,SENSEX,weekly_series,39
764,series|5m|macd_only|target_30pct,2.413673,843.0,56.8216,2025-11-06T13:05:00+05:30,1095.9,target_30pct_hit,target_30pct,2025-11-12 09:20:00+05:30,2025-11-20,False,weekly,258,1290,2133.15,153.0427,CE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM1,83733.23,83700.0,SENSEX 83600 CE 20 NOV 25,5m,69.922631,SENSEX,weekly_series,40
416,series|5m|macd_only|target_30pct,2.767308,1295.0,56.8089,2025-11-13T10:35:00+05:30,1683.5,target_30pct_hit,target_30pct,2025-11-20 09:20:00+05:30,2025-11-20,False,weekly,364,1820,2133.15,64.722,CE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM1,83733.23,83700.0,SENSEX 83600 CE 20 NOV 25,5m,69.922631,SENSEX,weekly_series,40
15,series|5m|macd_only|target_30pct,0.195715,735.15,59.8417,2025-11-06T14:20:00+05:30,955.695,target_30pct_hit,target_30pct,2025-11-07 10:00:00+05:30,2025-11-20,False,weekly,15,75,1150.0,56.4307,PE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM1,83733.23,83700.0,SENSEX 83800 PE 20 NOV 25,5m,69.922631,SENSEX,weekly_series,40
36,series|5m|macd_only|target_30pct,0.21043,607.65,59.4506,2025-11-10T14:00:00+05:30,789.945,target_30pct_hit,target_30pct,2025-11-11 10:35:00+05:30,2025-11-20,False,weekly,35,175,860.2,41.5618,PE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM1,83733.23,83700.0,SENSEX 83800 PE 20 NOV 25,5m,69.922631,SENSEX,weekly_series,40
94,series|5m|macd_only|target_30pct,2.466008,247.85,72.2227,2025-11-13T09:15:00+05:30,322.205,target_30pct_hit,target_30pct,2025-11-14 09:15:00+05:30,2025-11-20,False,weekly,76,380,369.95,49.2637,PE,30.0,macd_only,SENSEX|weekly|2025-11-20|ITM1,83733.23,83700.0,SENSEX 83800 PE 20 NOV 25,5m,69.922631,SENSEX,weekly_series,40
2,series|5m|macd_only|target_30pct,4.600787,319.2,66.737,2025-11-14T13:45:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-11-20 15:30:00+05:30,2025-11-20,False,weekly,325,1625,332.0,4.01,PE,-99.9843,macd_only,SENSEX|weekly|2025-11-20|ITM1,83733.23,83700.0,SENSEX 83800 PE 20 NOV 25,5m,69.922631,SENSEX,weekly_series,40
287,series|5m|macd_only|target_30pct,1.239655,1017.85,63.9595,2025-11-21T12:20:00+05:30,65.4,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-04 15:30:00+05:30,2025-12-04,False,weekly,722,3610,1120.25,10.0604,CE,-93.5747,macd_only,SENSEX|weekly|2025-12-04|ITM1,85375.28,85300.0,SENSEX 85200 CE 04 DEC 25,5m,71.242835,SENSEX,weekly_series,41
168,series|5m|macd_only|target_30pct,0.903596,617.0,58.4836,2025-11-21T13:45:00+05:30,802.1,target_30pct_hit,target_30pct,2025-11-25 09:20:00+05:30,2025-12-04,False,weekly,99,495,925.0,49.919,PE,30.0,macd_only,SENSEX|weekly|2025-12-04|ITM1,85375.28,85300.0,SENSEX 85400 PE 04 DEC 25,5m,71.242835,SENSEX,weekly_series,41
52,series|5m|macd_only|target_30pct,0.24921,711.8,54.7529,2025-11-25T10:45:00+05:30,134.35,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-04 15:30:00+05:30,2025-12-04,False,weekly,589,2945,925.0,29.9522,PE,-81.1253,macd_only,SENSEX|weekly|2025-12-04|ITM1,85375.28,85300.0,SENSEX 85400 PE 04 DEC 25,5m,71.242835,SENSEX,weekly_series,41
7,series|5m|macd_only|target_30pct,0.115558,938.0,54.6167,2025-11-28T15:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-11 15:30:00+05:30,2025-12-11,False,weekly,684,3420,1100.0,17.2708,CE,-99.9947,macd_only,SENSEX|weekly|2025-12-11|ITM1,85715.76,85600.0,SENSEX 85500 CE 11 DEC 25,5m,70.194009,SENSEX,weekly_series,42
651,series|5m|macd_only|target_30pct,0.426525,489.45,54.0164,2025-11-28T12:25:00+05:30,636.285,target_30pct_hit,target_30pct,2025-12-02 09:50:00+05:30,2025-12-11,False,weekly,121,605,1515.0,209.5311,PE,30.0,macd_only,SENSEX|weekly|2025-12-11|ITM1,85715.76,85600.0,SENSEX 85700 PE 11 DEC 25,5m,70.194009,SENSEX,weekly_series,42
460,series|5m|macd_only|target_30pct,3.653761,729.9,61.5497,2025-12-03T09:25:00+05:30,948.87,target_30pct_hit,target_30pct,2025-12-09 09:20:00+05:30,2025-12-11,False,weekly,302,1510,1515.0,107.5627,PE,30.0,macd_only,SENSEX|weekly|2025-12-11|ITM1,85715.76,85600.0,SENSEX 85700 PE 11 DEC 25,5m,70.194009,SENSEX,weekly_series,42
97,series|5m|macd_only|target_30pct,6.617399,1000.0,65.071,2025-12-09T14:25:00+05:30,1300.0,target_30pct_hit,target_30pct,2025-12-10 14:20:00+05:30,2025-12-11,False,weekly,75,375,1515.0,51.5,PE,30.0,macd_only,SENSEX|weekly|2025-12-11|ITM1,85715.76,85600.0,SENSEX 85700 PE 11 DEC 25,5m,70.194009,SENSEX,weekly_series,42
196,series|5m|macd_only|target_30pct,1.014668,648.35,57.746,2025-12-09T12:15:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-18 15:30:00+05:30,2025-12-18,False,weekly,571,2855,741.0,14.2901,CE,-99.9923,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 84900 CE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
239,series|5m|macd_only|target_30pct,0.176138,278.6,55.5157,2025-12-05T14:55:00+05:30,362.18,target_30pct_hit,target_30pct,2025-12-08 12:30:00+05:30,2025-12-18,False,weekly,46,230,984.85,253.4996,PE,30.0,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 85100 PE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
95,series|5m|macd_only|target_30pct,2.296339,650.05,64.7553,2025-12-09T14:25:00+05:30,845.065,target_30pct_hit,target_30pct,2025-12-10 14:30:00+05:30,2025-12-18,False,weekly,77,385,984.85,51.5037,PE,30.0,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 85100 PE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
235,series|5m|macd_only|target_30pct,1.378608,363.2,70.091,2025-12-15T09:15:00+05:30,472.16,target_30pct_hit,target_30pct,2025-12-15 09:45:00+05:30,2025-12-18,False,weekly,6,30,825.75,127.3541,PE,30.0,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 85100 PE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
206,series|5m|macd_only|target_30pct,0.463718,355.7,51.4539,2025-12-15T11:40:00+05:30,462.41,target_30pct_hit,target_30pct,2025-12-16 10:00:00+05:30,2025-12-18,False,weekly,56,280,825.75,132.1479,PE,30.0,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 85100 PE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
97,series|5m|macd_only|target_30pct,0.060526,470.2,60.5808,2025-12-16T14:25:00+05:30,611.26,target_30pct_hit,target_30pct,2025-12-17 12:05:00+05:30,2025-12-18,False,weekly,48,240,825.75,75.6168,PE,30.0,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 85100 PE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
6,series|5m|macd_only|target_30pct,5.171444,684.1,63.0646,2025-12-18T09:20:00+05:30,616.5,hold_to_end_target_30pct_not_hit,target_30pct,2025-12-18 15:30:00+05:30,2025-12-18,False,weekly,74,370,825.75,20.706,PE,-9.8816,macd_only,SENSEX|weekly|2025-12-18|ITM1,85010.36,85000.0,SENSEX 85100 PE 18 DEC 25,5m,70.647344,SENSEX,weekly_series,43
143,series|5m|macd_only|target_30pct,7.401186,1016.45,59.9134,2025-12-30T10:30:00+05:30,1321.385,target_30pct_hit,target_30pct,2025-12-31 12:55:00+05:30,2026-01-01,False,weekly,105,525,1515.0,49.0482,CE,30.0,macd_only,SENSEX|weekly|2026-01-01|ITM1,84445.59,84000.0,SENSEX 83900 CE 01 JAN 26,5m,71.602947,SENSEX,weekly_series,44
3,series|5m|macd_only|target_30pct,0.294659,1427.7,53.1705,2026-01-01T10:40:00+05:30,1285.75,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-01 15:30:00+05:30,2026-01-01,False,weekly,58,290,1490.0,4.3637,CE,-9.9426,macd_only,SENSEX|weekly|2026-01-01|ITM1,84445.59,84000.0,SENSEX 83900 CE 01 JAN 26,5m,71.602947,SENSEX,weekly_series,44
25,series|5m|macd_only|target_30pct,0.271348,787.0,51.8836,2025-12-30T11:05:00+05:30,311.6,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-01 15:30:00+05:30,2026-01-01,False,weekly,205,1025,936.05,18.939,PE,-60.4066,macd_only,SENSEX|weekly|2026-01-01|ITM1,84445.59,84000.0,SENSEX 85500 PE 01 JAN 26,5m,71.602947,SENSEX,weekly_series,44
289,series|5m|macd_only|target_30pct,1.331666,376.0,59.2592,2025-12-30T10:30:00+05:30,488.8,target_30pct_hit,target_30pct,2025-12-31 12:50:00+05:30,2026-01-08,False,weekly,104,520,887.55,136.0505,CE,30.0,macd_only,SENSEX|weekly|2026-01-08|ITM1,85280.45,85300.0,SENSEX 85200 CE 08 JAN 26,5m,71.144068,SENSEX,weekly_series,45
73,series|5m|macd_only|target_30pct,3.363563,487.75,67.2642,2026-01-02T09:30:00+05:30,634.075,target_30pct_hit,target_30pct,2026-01-02 09:55:00+05:30,2026-01-08,False,weekly,5,25,887.55,81.9682,CE,30.0,macd_only,SENSEX|weekly|2026-01-08|ITM1,85280.45,85300.0,SENSEX 85200 CE 08 JAN 26,5m,71.144068,SENSEX,weekly_series,45
5,series|5m|macd_only|target_30pct,3.86303,724.0,66.2798,2026-01-02T15:10:00+05:30,0.25,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-08 15:30:00+05:30,2026-01-08,False,weekly,308,1540,887.55,22.5898,CE,-99.9655,macd_only,SENSEX|weekly|2026-01-08|ITM1,85280.45,85300.0,SENSEX 85200 CE 08 JAN 26,5m,71.144068,SENSEX,weekly_series,45
581,series|5m|macd_only|target_30pct,1.882996,761.0,55.4097,2025-12-30T11:00:00+05:30,989.3,target_30pct_hit,target_30pct,2026-01-08 12:05:00+05:30,2026-01-08,False,weekly,545,2725,1264.95,66.2221,PE,30.0,macd_only,SENSEX|weekly|2026-01-08|ITM1,85280.45,85300.0,SENSEX 85400 PE 08 JAN 26,5m,71.144068,SENSEX,weekly_series,45
9,series|10m|rsi_60|target_30pct,0.082832,1259.85,68.7754,2026-01-05T11:30:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-14 15:30:00+05:30,2026-01-14,False,weekly,290,2900,1299.95,3.1829,CE,-99.996,rsi_60,SENSEX|weekly|2026-01-14|ITM1,84869.83,84900.0,SENSEX 84800 CE 14 JAN 26,10m,72.095564,SENSEX,weekly_series,46
180,series|10m|rsi_60|target_30pct,1.477041,217.5,63.333,2026-01-05T13:20:00+05:30,282.75,target_30pct_hit,target_30pct,2026-01-05 14:10:00+05:30,2026-01-14,False,weekly,5,50,2051.4,843.1724,PE,30.0,rsi_60,SENSEX|weekly|2026-01-14|ITM1,84869.83,84900.0,SENSEX 85000 PE 14 JAN 26,10m,72.095564,SENSEX,weekly_series,46
89,series|10m|rsi_60|target_30pct,3.0054,416.55,61.453,2026-01-08T09:30:00+05:30,541.515,target_30pct_hit,target_30pct,2026-01-08 11:30:00+05:30,2026-01-14,False,weekly,12,120,2051.4,392.4739,PE,30.0,rsi_60,SENSEX|weekly|2026-01-14|ITM1,84869.83,84900.0,SENSEX 85000 PE 14 JAN 26,10m,72.095564,SENSEX,weekly_series,46
6,series|10m|rsi_60|target_30pct,4.681674,1600.0,64.0834,2026-01-14T13:40:00+05:30,1620.0,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-14 15:30:00+05:30,2026-01-14,False,weekly,11,110,1761.1,10.0687,PE,1.25,rsi_60,SENSEX|weekly|2026-01-14|ITM1,84869.83,84900.0,SENSEX 85000 PE 14 JAN 26,10m,72.095564,SENSEX,weekly_series,46
16,series|10m|rsi_60|target_30pct,6.328568,300.3,67.5153,2026-01-12T13:00:00+05:30,390.39,target_30pct_hit,target_30pct,2026-01-13 09:20:00+05:30,2026-01-22,False,weekly,16,160,403.15,34.2491,CE,30.0,rsi_60,SENSEX|weekly|2026-01-22|ITM1,84842.83,84800.0,SENSEX 84700 CE 22 JAN 26,10m,72.375962,SENSEX,weekly_series,47
2,series|10m|rsi_60|target_30pct,7.673282,262.65,77.3858,2026-01-16T10:20:00+05:30,0.05,hold_to_end_target_30pct_not_hit,target_30pct,2026-01-22 15:30:00+05:30,2026-01-22,False,weekly,183,1830,275.1,4.7401,CE,-99.981,rsi_60,SENSEX|weekly|2026-01-22|ITM1,84842.83,84800.0,SENSEX 84700 CE 22 JAN 26,10m,72.375962,SENSEX,weekly_series,47
133,series|10m|rsi_60|target_30pct,3.270469,1420.0,64.4664,2026-01-14T13:50:00+05:30,1846.0,target_30pct_hit,target_30pct,2026-01-19 10:10:00+05:30,2026-01-22,False,weekly,54,540,3465.4,144.0423,PE,30.0,rsi_60,SENSEX|weekly|2026-01-22|ITM1,84842.83,84800.0,SENSEX 84900 PE 22 JAN 26,10m,72.375962,SENSEX,weekly_series,47
45,series|10m|rsi_60|target_30pct,2.038428,1910.05,67.5212,2026-01-20T09:30:00+05:30,2483.065,target_30pct_hit,target_30pct,2026-01-20 15:10:00+05:30,2026-01-22,False,weekly,34,340,3465.4,81.4298,PE,30.0,rsi_60,SENSEX|weekly|2026-01-22|ITM1,84842.83,84800.0,SENSEX 84900 PE 22 JAN 26,10m,72.375962,SENSEX,weekly_series,47
192,series|10m|rsi_60|target_30pct,4.993756,819.85,61.1388,2026-01-27T15:20:00+05:30,1065.805,target_30pct_hit,target_30pct,2026-02-03 09:20:00+05:30,2026-02-05,False,weekly,192,1920,3599.95,339.0986,CE,30.0,rsi_60,SENSEX|weekly|2026-02-05|ITM1,82488.15,82500.0,SENSEX 82400 CE 05 FEB 26,10m,72.86258,SENSEX,weekly_series,48
92,series|10m|rsi_60|target_30pct,7.54446,1130.5,63.3987,2026-01-29T10:00:00+05:30,1469.65,target_30pct_hit,target_30pct,2026-02-01 12:30:00+05:30,2026-02-05,False,weekly,91,910,2814.85,148.9916,PE,30.0,rsi_60,SENSEX|weekly|2026-02-05|ITM1,82488.15,82500.0,SENSEX 82600 PE 05 FEB 26,10m,72.86258,SENSEX,weekly_series,48
4,series|10m|rsi_60|target_30pct,5.304286,662.3,60.842,2026-02-02T15:00:00+05:30,860.99,target_30pct_hit,target_30pct,2026-02-03 09:20:00+05:30,2026-02-12,False,weekly,4,40,3250.0,390.7142,CE,30.0,rsi_60,SENSEX|weekly|2026-02-12|ITM1,82089.42,82100.0,SENSEX 82000 CE 12 FEB 26,10m,73.900408,SENSEX,weekly_series,49
0,series|10m|rsi_60|target_30pct,1.932973,2421.15,60.5299,2026-02-11T09:30:00+05:30,1668.5,hold_to_end_target_30pct_not_hit,target_30pct,2026-02-12 15:30:00+05:30,2026-02-12,False,weekly,74,740,2450.0,1.1916,CE,-31.0865,rsi_60,SENSEX|weekly|2026-02-12|ITM1,82089.42,82100.0,SENSEX 82000 CE 12 FEB 26,10m,73.900408,SENSEX,weekly_series,49
19,series|10m|rsi_60|target_30pct,3.116775,1074.95,66.7725,2026-02-01T12:20:00+05:30,1397.435,target_30pct_hit,target_30pct,2026-02-01 12:30:00+05:30,2026-02-12,False,weekly,1,10,2001.6,86.204,PE,30.0,rsi_60,SENSEX|weekly|2026-02-12|ITM1,82089.42,82100.0,SENSEX 82200 PE 12 FEB 26,10m,73.900408,SENSEX,weekly_series,49
83,series|10m|rsi_60|target_30pct,4.058424,224.15,69.1467,2026-02-16T14:30:00+05:30,291.395,target_30pct_hit,target_30pct,2026-02-16 14:50:00+05:30,2026-02-19,False,weekly,2,20,371.1,65.5588,CE,30.0,rsi_60,SENSEX|weekly|2026-02-19|ITM1,83733.42,83700.0,SENSEX 83600 CE 19 FEB 26,10m,74.327775,SENSEX,weekly_series,50
8,series|10m|rsi_60|target_30pct,0.04384,226.35,65.3067,2026-02-18T14:20:00+05:30,294.255,target_30pct_hit,target_30pct,2026-02-18 15:00:00+05:30,2026-02-19,False,weekly,4,40,371.1,63.9496,CE,30.0,rsi_60,SENSEX|weekly|2026-02-19|ITM1,83733.42,83700.0,SENSEX 83600 CE 19 FEB 26,10m,74.327775,SENSEX,weekly_series,50
