date,poc,vah,val,var,ibh,ibl,ibr,ib_broken_up,ib_broken_dn,fa_up,fa_dn,session_high,session_low,open_price,close_price,total_tpos
2026-02-10,25950,26000,25900,100,25965.7,25870.45,95.25,True,False,True,False,25989.45,25870.45,25922.65,25916.8,426
2026-02-11,25900,26000,25900,100,26009.4,25909.85,99.55000000000291,False,True,False,True,26009.4,25899.8,25997.45,25945.35,444
2026-02-12,25800,25900,25800,100,25906.7,25822.3,84.40000000000146,False,True,False,False,25906.7,25752.4,25906.7,25796.15,430
2026-02-13,25500,25600,25500,100,25630.35,25525.45,104.89999999999782,False,True,False,False,25630.35,25444.3,25571.15,25460.55,450
2026-02-16,25500,25600,25500,100,25556.5,25372.7,183.79999999999927,True,False,False,False,25697.0,25372.7,25423.6,25682.45,408
2026-02-17,25700,25750,25650,100,25682.0,25570.3,111.70000000000073,True,False,False,False,25764.4,25570.3,25637.95,25716.0,429
2026-02-18,25700,25750,25650,100,25759.75,25650.25,109.5,True,True,False,True,25828.05,25645.15,25752.65,25805.7,407
2026-02-19,25550,25800,25550,250,25885.3,25749.45,135.84999999999854,False,True,False,False,25885.3,25388.75,25873.35,25416.45,449
2026-02-20,25550,25650,25550,100,25524.7,25379.75,144.95000000000073,True,False,False,False,25663.55,25379.75,25406.55,25565.9,474
2026-02-23,25650,25750,25650,100,25771.45,25626.5,144.95000000000073,False,True,False,True,25771.45,25609.35,25678.4,25704.0,445
2026-02-24,25400,25550,25400,150,25641.8,25482.85,158.95000000000073,False,True,False,False,25641.8,25327.6,25641.8,25460.25,436
2026-02-25,25450,25650,25450,200,25633.25,25507.9,125.34999999999854,True,True,True,False,25652.6,25428.2,25512.6,25478.65,433
2026-02-26,25500,25550,25400,150,25572.95,25487.85,85.10000000000218,False,True,False,True,25572.95,25400.95,25556.3,25493.3,461
2026-02-27,25300,25350,25250,100,25476.4,25308.6,167.8000000000029,False,True,False,False,25476.4,25141.3,25459.85,25181.8,440
2026-03-02,24850,24900,24650,250,24989.35,24645.1,344.25,False,True,False,True,24989.35,24603.5,24659.25,24849.75,494
2026-03-04,24350,24500,24350,150,24476.95,24305.4,171.54999999999927,True,False,True,False,24602.45,24305.4,24388.8,24473.95,464
2026-03-05,24600,24700,24550,150,24656.7,24530.05,126.65000000000146,True,True,False,True,24854.2,24529.4,24615.95,24737.45,486
2026-03-06,24600,24650,24550,100,24700.9,24587.15,113.75,False,True,False,False,24700.9,24415.75,24656.4,24469.4,466
2026-03-09,23850,23950,23750,200,23959.7,23697.8,261.90000000000146,True,False,False,False,24078.15,23697.8,23868.05,24005.8,500
2026-03-10,24200,24300,24150,150,24303.8,24079.95,223.84999999999854,False,False,False,False,24303.8,24079.95,24280.8,24286.15,468
2026-03-11,23950,24150,23900,250,24299.0,24109.6,189.40000000000146,False,True,False,False,24299.0,23834.3,24231.85,23848.2,454
2026-03-12,23700,23750,23600,150,23696.75,23556.3,140.45000000000073,True,False,True,False,23833.15,23556.3,23674.85,23639.35,498
2026-03-13,23150,23400,23150,250,23492.4,23311.85,180.5500000000029,False,True,False,False,23492.4,23112.0,23462.5,23170.9,469
2026-03-16,23150,23450,23050,400,23284.65,23098.0,186.65000000000146,True,True,False,True,23502.0,22955.25,23116.1,23355.6,504
2026-03-17,23500,23600,23400,200,23537.1,23346.6,190.5,True,False,False,False,23656.8,23346.6,23493.2,23558.8,494
2026-03-18,23750,23850,23750,100,23754.65,23618.45,136.20000000000073,True,False,False,False,23862.25,23618.45,23632.9,23764.1,443
2026-03-19,23200,23300,23150,150,23378.7,23180.95,197.75,False,True,False,False,23378.7,22930.35,23197.75,23087.85,496
2026-03-20,23200,23300,23150,150,23319.7,23109.9,209.79999999999927,True,True,True,True,23345.15,23067.6,23110.15,23134.65,479
2026-03-23,22500,22650,22500,150,22851.7,22571.1,280.6000000000022,False,True,False,False,22851.7,22471.25,22824.35,22492.65,523
2026-03-24,22950,23000,22650,350,22899.6,22681.6,218.0,True,True,False,True,23057.3,22624.2,22878.45,22958.4,489
2026-03-25,23400,23450,23300,150,23310.35,23063.2,247.14999999999782,True,False,True,False,23465.35,23063.2,23064.4,23309.0,472
2026-03-27,22900,23050,22900,150,23186.1,22977.25,208.84999999999854,False,True,False,False,23186.1,22804.55,23173.55,22839.5,467
2026-03-30,22450,22600,22350,250,22714.1,22470.15,243.9499999999971,False,True,False,False,22714.1,22283.85,22549.65,22379.2,474
2026-04-01,22800,22900,22700,200,22941.3,22809.0,132.29999999999927,False,True,False,False,22941.3,22618.6,22899.0,22703.15,485
2026-04-02,22200,22700,22200,500,22394.65,22182.55,212.10000000000218,True,False,False,False,22782.3,22182.55,22383.4,22700.7,505
