avg_holding_minutes,avg_loss_return_pct,avg_return_delta_pct,avg_return_pct,avg_win_return_pct,group_name,kept_pct,max_return_pct,median_holding_minutes,median_return_pct,min_return_pct,opportunities,regime_model,spot_timeframe,timeframe,underlying,win_rate
2006.5217,-57.1185,6.5872,-1.6359,27.9548,monthly_series,38.98,158.0537,860.0,8.6739,-99.998,23,ema_alignment,120m,10m,SENSEX,0.6522
2725.0,-54.9894,16.7367,7.7967,58.0256,monthly_series,56.25,149.5619,1605.0,16.7761,-99.9944,9,ema_alignment,120m,15m,NIFTY,0.5556
1678.4483,-47.7778,6.2362,-2.1515,25.7313,monthly_series,50.0,144.127,735.0,6.7172,-99.998,29,ema_alignment,120m,15m,SENSEX,0.6207
5268.0,-66.5772,-11.199,-35.3228,11.5588,monthly_series,41.67,17.3235,4980.0,-1.8255,-99.9944,5,ema_alignment,120m,30m,NIFTY,0.4
2034.7826,-55.3899,-9.1552,-6.0232,25.7126,monthly_series,50.0,80.3803,840.0,4.9487,-99.998,23,ema_alignment,120m,30m,SENSEX,0.6087
3496.5,-99.0532,6.4017,8.2785,35.1114,monthly_series,58.82,191.6225,2097.0,10.1955,-99.9946,10,ema_alignment,120m,3m,NIFTY,0.8
2381.5714,-55.3886,-1.4305,-5.6153,23.7962,monthly_series,53.03,132.9668,873.0,9.5703,-99.9986,35,ema_alignment,120m,3m,SENSEX,0.6286
3421.5,-72.662,2.3155,1.4996,33.2832,monthly_series,50.0,144.4495,1792.5,9.543,-99.9937,10,ema_alignment,120m,5m,NIFTY,0.7
2160.3226,-56.1138,8.3805,5.7443,31.0499,monthly_series,46.27,191.0163,955.0,8.9583,-99.9977,31,ema_alignment,120m,5m,SENSEX,0.7097
97.0833,-35.5113,1.8937,-4.0497,8.905,weekly_expiry_day,30.77,10.0,35.0,10.0,-99.9759,24,ema_alignment,120m,1m,NIFTY,0.7083
104.1591,-7.7165,12.2904,3.3471,9.6692,weekly_expiry_day,27.67,10.0,69.0,10.0,-19.7487,44,ema_alignment,120m,1m,SENSEX,0.6364
64.5,-5.3931,14.638,2.3034,10.0,weekly_expiry_day,30.3,10.0,54.0,4.9906,-19.1312,10,ema_alignment,120m,3m,NIFTY,0.5
86.2258,-10.9294,4.214,-0.1271,10.0,weekly_expiry_day,43.06,10.0,39.0,10.0,-59.0438,31,ema_alignment,120m,3m,SENSEX,0.5161
97.0,-9.8117,1.0332,-3.8138,5.183,weekly_expiry_day,29.41,10.0,95.0,-0.2117,-23.4332,5,ema_alignment,120m,5m,NIFTY,0.4
78.4375,-6.1776,-0.7451,0.4731,9.0241,weekly_expiry_day,44.44,10.0,60.0,-0.6332,-21.1212,16,ema_alignment,120m,5m,SENSEX,0.4375
1080.8,-68.7705,7.7808,-0.6847,31.3556,weekly_series,36.23,196.7389,980.0,5.9192,-99.9939,25,ema_alignment,120m,10m,NIFTY,0.68
1127.3529,-64.2298,-13.9456,-13.7652,21.56,weekly_series,42.77,87.5868,685.0,5.1505,-99.9979,68,ema_alignment,120m,10m,SENSEX,0.5882
912.1154,-71.5042,11.8243,4.4677,38.233,weekly_series,47.27,172.3831,705.0,10.2892,-99.9938,26,ema_alignment,120m,15m,NIFTY,0.6923
914.4737,-56.0647,-3.2572,-5.0387,24.7265,weekly_series,45.24,84.4385,600.0,10.9229,-99.9979,57,ema_alignment,120m,15m,SENSEX,0.6316
728.3333,-51.7295,-1.6073,-20.7218,10.286,weekly_series,62.07,33.2606,360.0,0.3768,-99.9938,18,ema_alignment,120m,30m,NIFTY,0.5
1062.3529,-64.932,-12.8644,-15.1335,29.1318,weekly_series,44.74,88.6329,945.0,3.5583,-99.9971,34,ema_alignment,120m,30m,SENSEX,0.5294
1005.42,-72.775,-3.7351,-8.3902,21.9085,weekly_series,50.51,194.6341,556.5,9.2001,-99.9944,50,ema_alignment,120m,3m,NIFTY,0.68
1007.625,-66.9031,-9.9851,-10.8414,20.4658,weekly_series,52.17,90.3491,441.0,7.4892,-99.998,120,ema_alignment,120m,3m,SENSEX,0.6417
1111.3514,-78.4201,-6.7425,-5.8636,24.8334,weekly_series,38.54,82.2584,715.0,12.6922,-99.9938,37,ema_alignment,120m,5m,NIFTY,0.7027
1165.1829,-69.1202,-12.7535,-11.0372,22.4723,weekly_series,39.81,83.5155,635.0,5.4096,-99.998,82,ema_alignment,120m,5m,SENSEX,0.6341
153.0,-51.03,-4.6807,-16.3172,6.8246,monthly_expiry_day,25.0,10.0,129.0,0.4739,-99.9521,5,macd_bias,120m,1m,NIFTY,0.6
138.1,-41.2043,-0.2233,-16.0625,9.0793,monthly_expiry_day,47.62,10.0,113.0,-0.242,-99.9858,20,macd_bias,120m,1m,SENSEX,0.5
180.0,0.0,-1.5431,5.08,5.08,monthly_expiry_day,33.33,10.0,180.0,5.08,0.16,2,macd_bias,120m,3m,NIFTY,1.0
91.3333,-8.9846,-2.5957,0.483,8.057,monthly_expiry_day,52.94,10.0,30.0,0.285,-12.8432,9,macd_bias,120m,3m,SENSEX,0.5556
155.0,-0.2588,0.1402,4.8706,10.0,monthly_expiry_day,50.0,10.0,155.0,4.8706,-0.2588,2,macd_bias,120m,5m,NIFTY,0.5
142.5,-37.0856,-5.8617,-27.743,0.285,monthly_expiry_day,44.44,0.285,160.0,-6.7912,-97.6744,4,macd_bias,120m,5m,SENSEX,0.25
4273.6364,-79.49,8.6338,1.5979,47.9338,monthly_series,64.71,149.5502,2150.0,18.8825,-99.9941,11,macd_bias,120m,10m,NIFTY,0.6364
2661.0,-63.2792,-1.3555,-9.5786,26.2218,monthly_series,50.85,158.0537,1030.0,5.568,-99.998,30,macd_bias,120m,10m,SENSEX,0.6
4200.0,-63.9889,8.2184,-0.7216,52.0012,monthly_series,68.75,149.5619,1605.0,14.5611,-99.9944,11,macd_bias,120m,15m,NIFTY,0.5455
2308.0,-54.2697,1.1047,-7.283,28.6479,monthly_series,51.72,144.127,900.0,5.7862,-99.998,30,macd_bias,120m,15m,SENSEX,0.5667
7428.0,-99.2977,-30.8313,-54.9551,11.5588,monthly_series,41.67,17.3235,7020.0,-97.9116,-99.9944,5,macd_bias,120m,30m,NIFTY,0.4
2006.087,-61.4286,-6.5394,-3.4074,27.5373,monthly_series,50.0,80.3803,720.0,5.4595,-99.998,23,macd_bias,120m,30m,SENSEX,0.6522
4152.2727,-75.589,-4.6712,-2.7944,38.8025,monthly_series,64.71,191.6225,2106.0,3.2667,-99.9946,11,macd_bias,120m,3m,NIFTY,0.6364
2150.8605,-49.0749,3.0275,-1.1573,24.5129,monthly_series,65.15,132.9668,873.0,9.8265,-99.9986,43,macd_bias,120m,3m,SENSEX,0.6512
4246.8182,-79.4931,-6.9105,-7.7264,33.2832,monthly_series,55.0,144.4495,2105.0,8.1616,-99.9937,11,macd_bias,120m,5m,NIFTY,0.6364
1945.3846,-51.4404,10.6293,7.9931,28.4873,monthly_series,58.21,191.0163,860.0,11.0604,-99.9977,39,macd_bias,120m,5m,SENSEX,0.7436
98.6562,-38.9124,3.1336,-2.8098,9.2244,weekly_expiry_day,41.03,10.0,35.5,10.0,-99.9759,32,macd_bias,120m,1m,NIFTY,0.75
96.5,-12.2925,11.6976,2.7543,9.5937,weekly_expiry_day,40.25,10.0,46.0,10.0,-97.8723,64,macd_bias,120m,1m,SENSEX,0.6875
63.6429,-21.1556,8.9822,-3.3524,10.0,weekly_expiry_day,42.42,10.0,54.0,10.0,-99.9681,14,macd_bias,120m,3m,NIFTY,0.5714
82.6579,-11.1159,5.2289,0.8878,9.6178,weekly_expiry_day,52.78,10.0,45.0,10.0,-59.0438,38,macd_bias,120m,3m,SENSEX,0.5789
70.7143,-9.8117,4.98,0.133,7.5915,weekly_expiry_day,41.18,10.0,75.0,0.366,-23.4332,7,macd_bias,120m,5m,NIFTY,0.5714
73.5714,-6.7225,0.715,1.9332,8.425,weekly_expiry_day,58.33,10.0,55.0,3.1687,-21.1212,21,macd_bias,120m,5m,SENSEX,0.5714
1158.3333,-64.2731,-5.0392,-13.5047,31.9197,weekly_series,52.17,196.7389,870.0,2.5203,-99.9939,36,macd_bias,120m,10m,NIFTY,0.5278
1079.7531,-69.5888,-10.9894,-10.809,23.7674,weekly_series,50.94,87.5868,660.0,7.1968,-99.9979,81,macd_bias,120m,10m,SENSEX,0.6296
928.5938,-67.9121,3.8805,-3.4761,35.1856,weekly_series,58.18,172.3831,705.0,7.7585,-99.9938,32,macd_bias,120m,15m,NIFTY,0.625
961.6364,-60.2279,-5.5306,-7.3121,25.3712,weekly_series,43.65,84.4385,645.0,10.9229,-99.9979,55,macd_bias,120m,15m,SENSEX,0.6182
916.875,-55.9461,-7.436,-26.5505,11.2439,weekly_series,55.17,33.2606,555.0,-0.1552,-99.9938,16,macd_bias,120m,30m,NIFTY,0.4375
1068.6486,-66.995,-11.617,-13.8861,31.2564,weekly_series,48.68,88.6329,930.0,6.7334,-99.9971,37,macd_bias,120m,30m,SENSEX,0.5405
954.6667,-73.2871,-4.3817,-9.0368,20.8471,weekly_series,63.64,194.6341,459.0,8.6535,-99.9944,63,macd_bias,120m,3m,NIFTY,0.6825
931.6875,-65.0005,-5.083,-5.9393,22.678,weekly_series,62.61,131.9783,355.5,8.9047,-99.998,144,macd_bias,120m,3m,SENSEX,0.6736
1027.1875,-75.6873,-2.5887,-1.7098,25.7675,weekly_series,50.0,114.8905,632.5,13.2359,-99.9938,48,macd_bias,120m,5m,NIFTY,0.7292
1044.1905,-67.3011,-5.6993,-3.983,26.3383,weekly_series,50.97,134.9522,575.0,8.0611,-99.998,105,macd_bias,120m,5m,SENSEX,0.6762
153.0,-51.03,-4.6807,-16.3172,6.8246,monthly_expiry_day,25.0,10.0,129.0,0.4739,-99.9521,5,ema_macd_agree,120m,1m,NIFTY,0.6
167.3333,-29.7206,1.9016,-13.9376,8.1585,monthly_expiry_day,28.57,10.0,154.0,-3.9899,-99.9858,12,ema_macd_agree,120m,1m,SENSEX,0.4167
180.0,0.0,-1.5431,5.08,5.08,monthly_expiry_day,33.33,10.0,180.0,5.08,0.16,2,ema_macd_agree,120m,3m,NIFTY,1.0
99.6,-11.644,-3.6793,-0.6006,6.7617,monthly_expiry_day,29.41,10.0,63.0,0.285,-12.8432,5,ema_macd_agree,120m,3m,SENSEX,0.6
155.0,-0.2588,0.1402,4.8706,10.0,monthly_expiry_day,50.0,10.0,155.0,4.8706,-0.2588,2,ema_macd_agree,120m,5m,NIFTY,0.5
170.0,0.0,22.1663,0.285,0.285,monthly_expiry_day,11.11,0.285,170.0,0.285,0.285,1,ema_macd_agree,120m,5m,SENSEX,1.0
2704.4444,-72.6577,17.6594,10.6235,52.2641,monthly_series,52.94,149.5502,1640.0,18.8825,-99.9941,9,ema_macd_agree,120m,10m,NIFTY,0.6667
2139.0476,-64.171,6.3579,-1.8652,29.2878,monthly_series,35.59,158.0537,880.0,8.6739,-99.998,21,ema_macd_agree,120m,10m,SENSEX,0.6667
2851.875,-54.9894,15.6143,6.6743,68.338,monthly_series,50.0,149.5619,1552.5,8.4572,-99.9944,8,ema_macd_agree,120m,15m,NIFTY,0.5
1790.7692,-51.7806,5.4552,-2.9325,27.5975,monthly_series,44.83,144.127,720.0,7.4714,-99.998,26,ema_macd_agree,120m,15m,SENSEX,0.6154
6210.0,-98.953,-19.5733,-43.6971,11.5588,monthly_series,33.33,17.3235,6000.0,-46.0588,-99.9944,4,ema_macd_agree,120m,30m,NIFTY,0.5
2089.0909,-61.4286,-9.1071,-5.9751,25.7126,monthly_series,47.83,80.3803,825.0,5.2041,-99.998,22,ema_macd_agree,120m,30m,SENSEX,0.6364
3653.0,-99.0532,6.2911,8.1679,38.8025,monthly_series,52.94,191.6225,2106.0,11.1172,-99.9946,9,ema_macd_agree,120m,3m,NIFTY,0.7778
2381.5714,-55.3886,-1.4305,-5.6153,23.7962,monthly_series,53.03,132.9668,873.0,9.5703,-99.9986,35,ema_macd_agree,120m,3m,SENSEX,0.6286
3421.5,-72.662,2.3155,1.4996,33.2832,monthly_series,50.0,144.4495,1792.5,9.543,-99.9937,10,ema_macd_agree,120m,5m,NIFTY,0.7
2160.3226,-56.1138,8.3805,5.7443,31.0499,monthly_series,46.27,191.0163,955.0,8.9583,-99.9977,31,ema_macd_agree,120m,5m,SENSEX,0.7097
97.0833,-35.5113,1.8937,-4.0497,8.905,weekly_expiry_day,30.77,10.0,35.0,10.0,-99.9759,24,ema_macd_agree,120m,1m,NIFTY,0.7083
106.5581,-7.7165,12.1357,3.1924,9.6569,weekly_expiry_day,27.04,10.0,69.0,10.0,-19.7487,43,ema_macd_agree,120m,1m,SENSEX,0.6279
64.5,-5.3931,14.638,2.3034,10.0,weekly_expiry_day,30.3,10.0,54.0,4.9906,-19.1312,10,ema_macd_agree,120m,3m,NIFTY,0.5
86.2258,-10.9294,4.214,-0.1271,10.0,weekly_expiry_day,43.06,10.0,39.0,10.0,-59.0438,31,ema_macd_agree,120m,3m,SENSEX,0.5161
97.0,-9.8117,1.0332,-3.8138,5.183,weekly_expiry_day,29.41,10.0,95.0,-0.2117,-23.4332,5,ema_macd_agree,120m,5m,NIFTY,0.4
78.0,-5.6506,-0.0206,1.1976,9.0241,weekly_expiry_day,41.67,10.0,55.0,-0.5197,-21.1212,15,ema_macd_agree,120m,5m,SENSEX,0.4667
1080.8,-68.7705,7.7808,-0.6847,31.3556,weekly_series,36.23,196.7389,980.0,5.9192,-99.9939,25,ema_macd_agree,120m,10m,NIFTY,0.68
1168.0,-66.2108,-14.5905,-14.4101,22.3956,weekly_series,40.88,87.5868,720.0,6.0697,-99.9979,65,ema_macd_agree,120m,10m,SENSEX,0.5846
912.1154,-71.5042,11.8243,4.4677,38.233,weekly_series,47.27,172.3831,705.0,10.2892,-99.9938,26,ema_macd_agree,120m,15m,NIFTY,0.6923
967.9245,-58.24,-4.0001,-5.7816,26.0114,weekly_series,42.06,84.4385,645.0,10.9302,-99.9979,53,ema_macd_agree,120m,15m,SENSEX,0.6226
746.0,-50.7464,-2.7031,-21.8176,11.2439,weekly_series,51.72,33.2606,360.0,-0.0376,-99.9938,15,ema_macd_agree,120m,30m,NIFTY,0.4667
1082.9032,-62.5948,-12.99,-15.2591,29.1182,weekly_series,40.79,88.6329,960.0,0.3833,-99.9971,31,ema_macd_agree,120m,30m,SENSEX,0.5161
1029.5106,-72.775,-4.9679,-9.623,22.9716,weekly_series,47.47,194.6341,558.0,8.6535,-99.9944,47,ema_macd_agree,120m,3m,NIFTY,0.6596
978.7368,-65.6219,-9.6372,-10.4935,20.4691,weekly_series,49.57,90.3491,435.0,7.5614,-99.998,114,ema_macd_agree,120m,3m,SENSEX,0.6404
1111.3514,-78.4201,-6.7425,-5.8636,24.8334,weekly_series,38.54,82.2584,715.0,12.6922,-99.9938,37,ema_macd_agree,120m,5m,NIFTY,0.7027
1163.141,-68.0557,-12.2381,-10.5218,23.5289,weekly_series,37.86,83.5155,687.5,6.0636,-99.998,78,ema_macd_agree,120m,5m,SENSEX,0.6282
150.75,-1.2647,13.6227,1.9862,5.237,monthly_expiry_day,20.0,10.0,134.0,0.0262,-2.1079,4,ema_alignment,1d,1m,NIFTY,0.5
173.1667,-16.643,9.5301,-6.3091,8.1585,monthly_expiry_day,28.57,10.0,154.0,-3.9899,-51.5623,12,ema_alignment,1d,1m,SENSEX,0.4167
164.0,-0.4214,-3.3769,3.2462,5.08,monthly_expiry_day,50.0,10.0,132.0,0.16,-0.4214,3,ema_alignment,1d,3m,NIFTY,0.6667
99.0,-8.9846,-3.7854,-0.7067,7.5713,monthly_expiry_day,47.06,10.0,43.5,-0.3653,-12.8432,8,ema_alignment,1d,3m,SENSEX,0.5
138.3333,-0.5392,-1.7565,2.9739,10.0,monthly_expiry_day,75.0,10.0,105.0,-0.2588,-0.8195,3,ema_alignment,1d,5m,NIFTY,0.3333
140.0,-6.7912,17.4488,-4.4325,0.285,monthly_expiry_day,33.33,0.285,170.0,-1.0155,-12.5669,3,ema_alignment,1d,5m,SENSEX,0.3333
3702.2222,-72.6577,-5.1955,-12.2314,17.9817,monthly_series,52.94,24.5038,2150.0,17.1642,-99.9941,9,ema_alignment,1d,10m,NIFTY,0.6667
2313.8095,-46.7114,-2.9309,-11.154,21.171,monthly_series,35.59,68.8701,860.0,4.7866,-99.998,21,ema_alignment,1d,10m,SENSEX,0.5238
3605.0,-54.9894,-4.52,-13.46,19.7635,monthly_series,56.25,24.5038,1710.0,14.5611,-99.9944,9,ema_alignment,1d,15m,NIFTY,0.5556
2057.8571,-40.7402,-0.479,-8.8667,20.1092,monthly_series,36.21,45.4545,825.0,4.8552,-99.998,21,ema_alignment,1d,15m,SENSEX,0.5238
5268.0,-66.5772,-11.199,-35.3228,11.5588,monthly_series,41.67,17.3235,4980.0,-1.8255,-99.9944,5,ema_alignment,1d,30m,NIFTY,0.4
1755.0,-42.6451,-15.3541,-12.2221,18.2009,monthly_series,30.43,76.371,720.0,-2.4107,-99.998,14,ema_alignment,1d,30m,SENSEX,0.5
4212.2727,-75.5861,-21.2473,-19.3705,12.7527,monthly_series,64.71,31.0039,2106.0,3.2667,-99.9946,11,ema_alignment,1d,3m,NIFTY,0.6364
3059.0,-52.2364,-10.0484,-14.2332,17.9233,monthly_series,36.36,56.1688,1306.5,7.6717,-99.9986,24,ema_alignment,1d,3m,SENSEX,0.5417
4586.5,-79.4901,-21.0153,-21.8312,16.6081,monthly_series,50.0,25.7764,2182.5,6.5972,-99.9937,10,ema_alignment,1d,5m,NIFTY,0.6
2604.4,-51.4404,-2.6363,-5.2725,25.5062,monthly_series,37.31,84.8935,1030.0,7.2366,-99.9977,25,ema_alignment,1d,5m,SENSEX,0.6
95.4545,-44.8659,0.98,-4.9634,10.0,weekly_expiry_day,28.21,10.0,22.0,10.0,-99.9759,22,ema_alignment,1d,1m,NIFTY,0.7273
92.2326,-18.9875,8.8314,-0.1119,10.0,weekly_expiry_day,27.04,10.0,29.0,10.0,-99.9762,43,ema_alignment,1d,1m,SENSEX,0.6512
60.9231,-29.9541,6.9676,-5.367,10.0,weekly_expiry_day,39.39,10.0,9.0,10.0,-99.9681,13,ema_alignment,1d,3m,NIFTY,0.6154
93.8182,-15.2139,4.0263,-0.3148,10.0,weekly_expiry_day,30.56,10.0,39.0,10.0,-59.0438,22,ema_alignment,1d,3m,SENSEX,0.5909
106.6667,-38.0249,-17.1696,-22.0166,10.0,weekly_expiry_day,35.29,10.0,102.5,-11.8224,-97.5,6,ema_alignment,1d,5m,NIFTY,0.3333
68.3333,-8.3357,-0.386,0.8322,10.0,weekly_expiry_day,33.33,10.0,60.0,4.6266,-21.1212,12,ema_alignment,1d,5m,SENSEX,0.5
1266.4,-74.2427,-20.6675,-29.133,19.7359,weekly_series,36.23,40.3182,560.0,-2.9613,-99.9939,25,ema_alignment,1d,10m,NIFTY,0.48
1166.3265,-63.3154,-15.6657,-15.4853,23.4874,weekly_series,30.82,57.0907,660.0,6.434,-99.9979,49,ema_alignment,1d,10m,SENSEX,0.551
935.4,-73.2012,-9.6679,-17.0245,27.1144,weekly_series,45.45,110.931,375.0,4.8149,-99.9938,25,ema_alignment,1d,15m,NIFTY,0.56
889.0,-58.7294,-7.1996,-8.9811,24.1845,weekly_series,35.71,81.5609,390.0,10.4687,-99.9979,45,ema_alignment,1d,15m,SENSEX,0.6
761.5385,-67.6102,-7.558,-26.6725,8.417,weekly_series,44.83,19.4727,330.0,2.2143,-99.9938,13,ema_alignment,1d,30m,NIFTY,0.5385
1084.6154,-77.1188,-19.3456,-21.6147,25.9603,weekly_series,34.21,88.6329,810.0,1.1186,-99.9971,26,ema_alignment,1d,30m,SENSEX,0.5385
1364.8333,-82.9881,-19.2937,-23.9488,18.2221,weekly_series,36.36,50.4341,919.5,6.4942,-99.9944,36,ema_alignment,1d,3m,NIFTY,0.5833
1302.3375,-70.0525,-18.2494,-19.1057,20.5196,weekly_series,34.78,131.9783,744.0,5.2613,-99.998,80,ema_alignment,1d,3m,SENSEX,0.5625
1059.2188,-72.4657,-11.2353,-10.3564,22.177,weekly_series,33.33,82.2584,455.0,9.7979,-99.9938,32,ema_alignment,1d,5m,NIFTY,0.6562
1278.7692,-71.463,-15.8138,-14.0975,26.6622,weekly_series,31.55,114.6427,725.0,4.8207,-99.998,65,ema_alignment,1d,5m,SENSEX,0.5846
150.6667,-34.1605,-2.0314,-13.6679,6.8246,monthly_expiry_day,30.0,10.0,134.0,0.0262,-99.9521,6,macd_bias,1d,1m,NIFTY,0.5
192.3571,-17.6689,9.3707,-6.4685,8.4654,monthly_expiry_day,33.33,10.0,219.0,-3.9899,-51.5623,14,macd_bias,1d,1m,SENSEX,0.4286
164.0,-0.4214,-3.3769,3.2462,5.08,monthly_expiry_day,50.0,10.0,132.0,0.16,-0.4214,3,macd_bias,1d,3m,NIFTY,0.6667
117.0,-11.5893,-4.8448,-1.7661,8.057,monthly_expiry_day,58.82,10.0,97.5,-0.3653,-22.0081,10,macd_bias,1d,3m,SENSEX,0.5
138.3333,-0.5392,-1.7565,2.9739,10.0,monthly_expiry_day,75.0,10.0,105.0,-0.2588,-0.8195,3,macd_bias,1d,5m,NIFTY,0.3333
124.0,-11.0378,17.3156,-4.5657,5.1425,monthly_expiry_day,55.56,10.0,115.0,-1.0155,-19.5309,5,macd_bias,1d,5m,SENSEX,0.4
4695.5556,-79.4869,-16.9486,-23.9845,20.4175,monthly_series,52.94,24.5038,2230.0,17.1642,-99.9941,9,macd_bias,1d,10m,NIFTY,0.5556
2155.7576,-51.9298,0.2246,-7.9985,20.5568,monthly_series,55.93,68.8701,880.0,8.2255,-99.998,33,macd_bias,1d,10m,SENSEX,0.6061
4357.5,-63.9865,-13.1715,-22.1115,19.7635,monthly_series,62.5,24.5038,1965.0,6.2965,-99.9944,10,macd_bias,1d,15m,NIFTY,0.5
1858.7143,-41.4271,1.6944,-6.6933,19.357,monthly_series,60.34,52.381,825.0,6.7172,-99.998,35,macd_bias,1d,15m,SENSEX,0.5714
4545.0,-66.5772,-3.4685,-27.5923,11.3925,monthly_series,50.0,17.3235,3240.0,1.9843,-99.9944,6,macd_bias,1d,30m,NIFTY,0.5
1213.5484,-38.8218,4.1951,7.3271,26.2062,monthly_series,67.39,80.3803,720.0,10.0111,-99.998,31,macd_bias,1d,30m,SENSEX,0.7097
4422.9,-75.5861,-23.4113,-21.5345,14.4998,monthly_series,58.82,31.0039,2172.0,6.2702,-99.9946,10,macd_bias,1d,3m,NIFTY,0.6
2407.1667,-45.7644,-3.0454,-7.2302,20.2943,monthly_series,54.55,70.5833,1020.0,7.6717,-99.9986,36,macd_bias,1d,3m,SENSEX,0.5833
4862.2222,-79.4901,-23.6932,-24.5091,19.4758,monthly_series,45.0,25.7764,2260.0,10.9244,-99.9937,9,macd_bias,1d,5m,NIFTY,0.5556
2444.0,-55.5675,-3.6202,-6.2564,22.882,monthly_series,52.24,84.8935,1030.0,7.2366,-99.9977,35,macd_bias,1d,5m,SENSEX,0.6286
102.7879,-53.4061,-5.192,-11.1354,10.0,weekly_expiry_day,42.31,10.0,22.0,10.0,-99.9759,33,macd_bias,1d,1m,NIFTY,0.6667
85.5417,-46.0697,2.461,-6.4823,9.8184,weekly_expiry_day,45.28,10.0,25.5,10.0,-99.9762,72,macd_bias,1d,1m,SENSEX,0.7083
70.7647,-38.863,2.2145,-10.1201,10.0,weekly_expiry_day,51.52,10.0,39.0,10.0,-99.9681,17,macd_bias,1d,3m,NIFTY,0.5882
87.4412,-35.481,-5.7241,-10.0652,10.0,weekly_expiry_day,47.22,10.0,37.5,10.0,-99.5192,34,macd_bias,1d,3m,SENSEX,0.5588
91.25,-35.395,-13.5249,-18.3719,10.0,weekly_expiry_day,47.06,10.0,90.0,-11.8224,-97.5,8,macd_bias,1d,5m,NIFTY,0.375
56.6667,-7.5344,1.9629,3.1811,10.0,weekly_expiry_day,50.0,10.0,25.0,10.0,-21.1212,18,macd_bias,1d,5m,SENSEX,0.6111
1163.75,-76.0756,-14.6615,-23.127,18.0552,weekly_series,46.38,40.3182,640.0,4.8922,-99.9939,32,macd_bias,1d,10m,NIFTY,0.5625
934.6377,-60.6476,-5.8907,-5.7103,21.7584,weekly_series,43.4,57.0907,410.0,8.0877,-99.9979,69,macd_bias,1d,10m,SENSEX,0.6667
943.0645,-75.4292,-6.6608,-14.0174,24.769,weekly_series,56.36,110.931,660.0,7.4031,-99.9938,31,macd_bias,1d,15m,NIFTY,0.6129
802.9839,-59.9537,-1.7458,-3.5273,25.374,weekly_series,49.21,81.5609,390.0,11.1763,-99.9979,62,macd_bias,1d,15m,SENSEX,0.6613
789.375,-58.1616,-6.2344,-25.3489,7.4637,weekly_series,55.17,19.4727,555.0,0.3768,-99.9938,16,macd_bias,1d,30m,NIFTY,0.5
941.5385,-75.4178,-4.7506,-7.0197,31.2832,weekly_series,51.32,116.25,600.0,8.2734,-99.9971,39,macd_bias,1d,30m,SENSEX,0.641
1119.4565,-82.9881,-9.6753,-14.3304,18.8911,weekly_series,46.46,50.4341,556.5,8.6067,-99.9944,46,macd_bias,1d,3m,NIFTY,0.6739
1175.22,-70.0526,-8.5699,-9.4262,23.2188,weekly_series,43.48,131.9783,600.0,9.0655,-99.998,100,macd_bias,1d,3m,SENSEX,0.65
991.125,-76.6567,-10.3845,-9.5056,22.8264,weekly_series,41.67,82.2584,330.0,12.1156,-99.9938,40,macd_bias,1d,5m,NIFTY,0.675
1146.9048,-71.15,-9.8225,-8.1062,25.1351,weekly_series,40.78,114.6427,632.5,8.2349,-99.998,84,macd_bias,1d,5m,SENSEX,0.6548
150.75,-1.2647,13.6227,1.9862,5.237,monthly_expiry_day,20.0,10.0,134.0,0.0262,-2.1079,4,ema_macd_agree,1d,1m,NIFTY,0.5
173.1667,-16.643,9.5301,-6.3091,8.1585,monthly_expiry_day,28.57,10.0,154.0,-3.9899,-51.5623,12,ema_macd_agree,1d,1m,SENSEX,0.4167
164.0,-0.4214,-3.3769,3.2462,5.08,monthly_expiry_day,50.0,10.0,132.0,0.16,-0.4214,3,ema_macd_agree,1d,3m,NIFTY,0.6667
99.0,-8.9846,-3.7854,-0.7067,7.5713,monthly_expiry_day,47.06,10.0,43.5,-0.3653,-12.8432,8,ema_macd_agree,1d,3m,SENSEX,0.5
138.3333,-0.5392,-1.7565,2.9739,10.0,monthly_expiry_day,75.0,10.0,105.0,-0.2588,-0.8195,3,ema_macd_agree,1d,5m,NIFTY,0.3333
140.0,-6.7912,17.4488,-4.4325,0.285,monthly_expiry_day,33.33,0.285,170.0,-1.0155,-12.5669,3,ema_macd_agree,1d,5m,SENSEX,0.3333
3896.25,-72.6577,-7.4498,-14.4857,20.4175,monthly_series,47.06,24.5038,1980.0,18.0234,-99.9941,8,ema_macd_agree,1d,10m,NIFTY,0.625
2313.8095,-46.7114,-2.9309,-11.154,21.171,monthly_series,35.59,68.8701,860.0,4.7866,-99.998,21,ema_macd_agree,1d,10m,SENSEX,0.5238
3605.0,-54.9894,-4.52,-13.46,19.7635,monthly_series,56.25,24.5038,1710.0,14.5611,-99.9944,9,ema_macd_agree,1d,15m,NIFTY,0.5556
2057.8571,-40.7402,-0.479,-8.8667,20.1092,monthly_series,36.21,45.4545,825.0,4.8552,-99.998,21,ema_macd_agree,1d,15m,SENSEX,0.5238
5268.0,-66.5772,-11.199,-35.3228,11.5588,monthly_series,41.67,17.3235,4980.0,-1.8255,-99.9944,5,ema_macd_agree,1d,30m,NIFTY,0.4
1755.0,-42.6451,-15.3541,-12.2221,18.2009,monthly_series,30.43,76.371,720.0,-2.4107,-99.998,14,ema_macd_agree,1d,30m,SENSEX,0.5
4422.9,-75.5861,-23.4113,-21.5345,14.4998,monthly_series,58.82,31.0039,2172.0,6.2702,-99.9946,10,ema_macd_agree,1d,3m,NIFTY,0.6
