name,dt,xdt,entry,entry_mid,o,w1_c,p0945,typ,rest_h,after_open_h,src,nb,helper,r_open,r_w1c,r_0945,r_typ,r_mid,unrev_day,unrev_rest,r_corr,zero
FEDERALBNK,2025-12-03,2025-12-04,258.65,258.725,259.0,258.45,258.35,258.90000000000003,261.2,261.2,upstox_spot,13,0.0013531799729364913,0.0013531799729364913,-0.000773245698820757,-0.0011598685482310245,0.0009665571235262238,0.00028996713705797816,False,False,0.0013531799729364913,False
FEDERALBNK,2025-12-15,2025-12-16,265.45,265.67499999999995,265.4,264.35,264.35,264.6166666666667,264.45,264.45,upstox_spot,13,-0.00018835938971561994,-0.00018835938971561994,-0.0041439065737425285,-0.0041439065737425285,-0.003139323161926222,-0.002166132981729074,True,True,-0.003139323161926222,False
FEDERALBNK,2025-12-19,2025-12-22,268.0,268.125,267.85,269.5,269.5,269.34999999999997,271.1,271.1,upstox_spot,13,-0.0005597014925372568,-0.0005597014925372568,0.005597014925373234,0.005597014925373234,0.005037313432835644,0.002518656716417933,False,False,-0.0005597014925372568,False
FEDERALBNK,2025-12-29,2025-12-30,262.95,263.15,263.45,262.9,262.95,262.93333333333334,269.4,269.4,upstox_spot,13,0.0019015021867274662,0.0019015021867274662,-0.00019015021867274662,0.0,-6.338340622413785e-05,0.0008556759840272488,False,False,0.0019015021867274662,False
FEDERALBNK,2026-01-01,2026-01-02,267.0,267.2,267.5,268.3,268.3,267.8,268.7,268.7,upstox_spot,13,0.001872659176029856,0.001872659176029856,0.004868913857677848,0.004868913857677848,0.002996254681647992,0.003370786516853741,False,False,0.001872659176029856,False
FEDERALBNK,2026-01-07,2026-01-08,258.55,258.70000000000005,258.5,257.45,257.4,257.4166666666667,259.15,259.15,upstox_spot,13,-0.00019338619222586395,-0.00019338619222586395,-0.00425449622896934,-0.004447882421195204,-0.004383420357119805,-0.0022239412105975465,False,False,-0.00019338619222586395,False
FEDERALBNK,2026-01-14,2026-01-16,247.2,247.325,247.5,256.9,256.9,253.86666666666665,278.4,278.4,upstox_spot,13,0.0012135922330096527,0.0012135922330096527,0.03923948220064721,0.03923948220064721,0.026968716289104577,0.020226537216828433,False,False,0.0012135922330096527,False
FEDERALBNK,2026-01-16,2026-01-19,270.75,271.375,271.45,274.45,274.55,273.3833333333334,280.25,280.25,upstox_spot,13,0.002585410895660223,0.002585410895660223,0.013665743305632416,0.01403508771929829,0.009726069559864658,0.00812557710064632,False,False,0.002585410895660223,False
FEDERALBNK,2026-01-19,2026-01-20,279.0,279.6,278.0,276.45,276.6,277.4666666666667,277.9,277.9,upstox_spot,13,-0.0035842293906810374,-0.0035842293906810374,-0.009139784946236573,-0.008602150537634357,-0.005495818399044117,-0.006362007168458694,True,True,-0.005495818399044117,False
FEDERALBNK,2026-01-21,2026-01-22,275.9,276.2,280.05,285.45,285.5,283.3833333333334,287.2,287.2,upstox_spot,13,0.015041681768756865,0.015041681768756865,0.03461399057629588,0.034795215657847045,0.027123353872176237,0.024827836172526263,False,False,0.015041681768756865,False
FEDERALBNK,2026-01-27,2026-01-28,284.95,285.075,286.45,282.75,282.8,283.8,285.45,285.45,upstox_spot,13,0.005264081417792665,0.005264081417792665,-0.007720652746095791,-0.0075451833655026945,-0.004035795753640881,-0.0012282856641514517,True,True,-0.004035795753640881,False
FEDERALBNK,2026-01-30,2026-02-01,287.6,287.82500000000005,288.55,285.1,285.0,286.1333333333333,288.8,288.8,upstox_spot,13,0.003303198887343539,0.003303198887343539,-0.008692628650904033,-0.009040333796940248,-0.005099675475197185,-0.0026947148817801914,False,False,0.003303198887343539,False
FEDERALBNK,2026-02-04,2026-02-05,288.25,288.275,287.9,286.15,286.1,287.06666666666666,288.6,288.6,upstox_spot,13,-0.001214223764093747,-0.001214223764093747,-0.007285342584562038,-0.007458803122289637,-0.0041052327262214305,-0.004249783174327892,False,False,-0.001214223764093747,False
FEDERALBNK,2026-02-11,2026-02-12,290.2,290.525,292.6,287.8,287.9,289.5833333333333,289.65,289.65,upstox_spot,13,0.008270158511371584,0.008270158511371584,-0.008270158511371362,-0.007925568573397657,-0.0021249712841718837,2.220446049250313e-16,True,True,-0.0021249712841718837,False
FEDERALBNK,2026-02-16,2026-02-17,289.0,289.225,289.0,286.8,286.65,286.1333333333334,291.05,291.05,upstox_spot,13,0.0,0.0,-0.00761245674740485,-0.008131487889273425,-0.009919261822375791,-0.0038062283737024805,False,False,0.0,True
FEDERALBNK,2026-02-20,2026-02-23,292.0,292.35,293.9,292.85,292.95,291.98333333333335,296.6,296.6,upstox_spot,13,0.006506849315068397,0.006506849315068397,0.0029109589041096395,0.0032534246575341985,-5.707762557072282e-05,0.004708904109589129,False,False,0.006506849315068397,False
FEDERALBNK,2026-02-23,2026-02-24,296.45,296.475,296.45,296.25,296.2,296.1333333333333,300.0,300.0,upstox_spot,13,0.0,0.0,-0.0006746500252993171,-0.0008433125316241741,-0.0010681958733906871,-0.000337325012649603,False,False,0.0,True
FEDERALBNK,2026-02-25,2026-02-26,299.75,300.4,299.8,301.2,301.2,300.68333333333334,301.25,301.25,upstox_spot,13,0.00016680567139282232,0.00016680567139282232,0.004837364470391847,0.004837364470391847,0.00311370586599935,0.002502085070892335,False,False,0.00016680567139282232,False
FEDERALBNK,2026-03-12,2026-03-13,270.45,270.54999999999995,268.65,267.5,267.55,268.1333333333333,268.65,268.65,upstox_spot,13,-0.006655574043261225,-0.006655574043261225,-0.010907746348678082,-0.010722869291920789,-0.00856597029641959,-0.00878166019596971,False,False,-0.006655574043261225,False
FEDERALBNK,2026-03-17,2026-03-18,266.2,266.35,265.0,271.6,271.6,269.68333333333334,272.7,272.7,upstox_spot,13,-0.004507888805409421,-0.004507888805409421,0.020285499624342673,0.020285499624342673,0.013085399449035862,0.00788880540946657,False,False,-0.004507888805409421,False
FEDERALBNK,2026-03-18,2026-03-19,271.4,271.625,266.45,265.7,265.7,265.2166666666667,269.15,269.15,upstox_spot,13,-0.018238761974944673,-0.018238761974944673,-0.021002210759027196,-0.021002210759027196,-0.022783099975435817,-0.01962048636698599,False,False,-0.018238761974944673,False
FEDERALBNK,2026-03-24,2026-03-25,263.9,263.9,265.5,267.5,267.55,266.90000000000003,273.9,273.9,upstox_spot,13,0.0060629026146268306,0.0060629026146268306,0.013641530882910313,0.013830996589617506,0.011367942402425335,0.009852216748768461,False,False,0.0060629026146268306,False
FEDERALBNK,2026-03-27,2026-03-30,270.95,270.95,268.0,263.65,263.65,264.5,264.55,264.55,upstox_spot,13,-0.010887617641631264,-0.010887617641631264,-0.026942240265731776,-0.026942240265731776,-0.02380513009780394,-0.01891492895368152,True,True,-0.02380513009780394,False
FEDERALBNK,2026-04-02,2026-04-06,265.5,265.975,265.4,270.8,270.9,267.76666666666665,272.2,272.2,upstox_spot,13,-0.00037664783427504567,-0.00037664783427504567,0.019962335216572535,0.02033898305084736,0.008537350910232222,0.009792843691148967,False,False,-0.00037664783427504567,False
FEDERALBNK,2026-04-06,2026-04-07,271.25,271.625,270.0,267.85,267.9,268.1,276.9,276.9,upstox_spot,13,-0.004608294930875556,-0.004608294930875556,-0.01253456221198146,-0.012350230414746588,-0.011612903225806326,-0.008571428571428563,False,False,-0.004608294930875556,False
FEDERALBNK,2026-04-07,2026-04-08,275.65,276.275,286.35,284.6,284.75,285.31666666666666,286.35,286.35,upstox_spot,13,0.038817340830763714,0.038817340830763714,0.03246871032105947,0.03301287865046265,0.035068625672652676,0.0356430255759117,False,False,0.038817340830763714,False
FEDERALBNK,2026-04-10,2026-04-13,292.6,292.675,284.7,286.4,286.4,285.8666666666667,290.35,290.35,upstox_spot,13,-0.0269993164730008,-0.0269993164730008,-0.02118933697881087,-0.02118933697881087,-0.023012075643654595,-0.024094326725905946,False,False,-0.0269993164730008,False
FEDERALBNK,2026-04-17,2026-04-20,293.8,293.975,293.5,294.85,294.75,294.75000000000006,298.0,298.0,upstox_spot,13,-0.0010211027910143056,-0.0010211027910143056,0.0035738597685501805,0.003233492171545338,0.003233492171545338,0.0012763784887679375,False,False,-0.0010211027910143056,False
FEDERALBNK,2026-04-23,2026-04-24,295.65,295.775,296.0,296.6,296.55,296.6666666666667,296.7,296.7,upstox_spot,13,0.001183832234060711,0.001183832234060711,0.0032132589210216445,0.003044140030441511,0.003438750775128341,0.0021985455775410667,False,False,0.001183832234060711,False
FEDERALBNK,2026-04-30,2026-05-04,287.6,287.775,290.0,289.65,289.75,289.6,291.65,291.65,upstox_spot,13,0.008344923504867818,0.008344923504867818,0.007127955493741123,0.007475660639777448,0.006954102920723182,0.0077364394993044705,False,False,0.008344923504867818,False
FEDERALBNK,2026-05-07,2026-05-08,296.3,297.025,297.0,293.45,293.5,294.56666666666666,298.45,298.45,upstox_spot,13,0.0023624704691191933,0.0023624704691191933,-0.009618629767128017,-0.009449881876476551,-0.005849926875914124,-0.0036280796490043565,False,False,0.0023624704691191933,False
FEDERALBNK,2026-05-08,2026-05-11,297.4,297.92499999999995,295.0,294.2,294.2,294.75,295.0,295.0,upstox_spot,13,-0.008069939475453869,-0.008069939475453869,-0.010759919300605159,-0.010759919300605159,-0.008910558170813654,-0.009414929388029458,False,False,-0.008069939475453869,False
FEDERALBNK,2026-05-18,2026-05-19,283.55,284.025,284.8,285.95,285.9,285.5833333333333,287.8,287.8,upstox_spot,13,0.004408393581379011,0.004408393581379011,0.008464115676247497,0.008287779932992345,0.007170986892376385,0.006436254628813254,False,False,0.004408393581379011,False
FEDERALBNK,2026-05-19,2026-05-20,286.45,286.725,285.85,283.8,283.8,284.25,290.55,290.55,upstox_spot,13,-0.0020946063885494137,-0.0020946063885494137,-0.009251178216093447,-0.009251178216093447,-0.007680223424681443,-0.005672892302321375,False,False,-0.0020946063885494137,False
FEDERALBNK,2026-05-20,2026-05-21,289.25,289.9,290.5,287.85,287.65,289.35,290.1,290.1,upstox_spot,13,0.004321521175453702,0.004321521175453702,-0.004840103716508115,-0.005531547104580925,0.00034572169403634945,-0.00025929127052715106,True,True,0.00034572169403634945,False
FEDERALBNK,2026-05-22,2026-05-25,286.75,287.575,289.0,289.2,289.2,289.34999999999997,292.5,292.5,upstox_spot,13,0.007846556233652935,0.007846556233652935,0.008544027898866657,0.008544027898866657,0.009067131647776616,0.008195292066259796,False,False,0.007846556233652935,False
FEDERALBNK,2026-06-02,2026-06-03,293.8,293.8,293.95,293.45,293.45,293.8333333333333,302.85,302.85,upstox_spot,13,0.0005105513955070418,0.0005105513955070418,-0.0011912865895167268,-0.0011912865895167268,0.00011345586566813282,-0.00034036759700484254,False,False,0.0005105513955070418,False
FEDERALBNK,2026-06-03,2026-06-04,302.4,302.4,301.25,301.85,301.85,302.0166666666667,303.0,303.0,upstox_spot,13,-0.0038029100529100024,-0.0038029100529100024,-0.0018187830687829143,-0.0018187830687829143,-0.001267636684303186,-0.002810846560846403,False,False,-0.0038029100529100024,False
FEDERALBNK,2026-06-05,2026-06-08,304.8,305.1,302.5,304.8,304.7,304.1333333333334,310.0,310.0,upstox_spot,13,-0.007545931758530244,-0.007545931758530244,0.0,-0.00032808398950134876,-0.0021872265966752513,-0.003772965879265233,False,False,-0.007545931758530244,False
FEDERALBNK,2026-06-09,2026-06-10,315.7,315.79999999999995,315.1,313.5,313.4,314.43333333333334,315.0,315.0,upstox_spot,13,-0.001900538485904213,-0.001900538485904213,-0.006968641114982521,-0.0072853975293000195,-0.004012247914686906,-0.0044345898004434225,True,True,-0.004012247914686906,False
FEDERALBNK,2026-06-11,2026-06-12,310.8,310.875,315.0,314.45,314.45,313.76666666666665,318.35,318.35,upstox_spot,13,0.013513513513513375,0.013513513513513375,0.0117438867438866,0.0117438867438866,0.009545259545259421,0.01262870012870021,False,False,0.013513513513513375,False
FEDERALBNK,2026-06-16,2026-06-17,320.25,320.625,320.65,320.4,320.4,320.25,323.6,323.6,upstox_spot,13,0.0012490241998437401,0.0012490241998437401,0.0004683840749413193,0.0004683840749413193,0.0,0.0008587041373926407,False,False,0.0012490241998437401,False
FEDERALBNK,2026-06-19,2026-06-22,324.0,324.2,323.95,322.8,322.75,322.93333333333334,323.95,323.95,upstox_spot,13,-0.00015432098765433278,-0.00015432098765433278,-0.0037037037037036535,-0.0038580246913579863,-0.003292181069958877,-0.0019290123456789932,False,False,-0.00015432098765433278,False
FEDERALBNK,2026-06-22,2026-06-23,323.8,323.85,323.4,323.4,323.4,323.15,324.3,324.3,upstox_spot,13,-0.0012353304508957441,-0.0012353304508957441,-0.0012353304508957441,-0.0012353304508957441,-0.002007411982705487,-0.0012353304508957441,False,False,-0.0012353304508957441,False
FEDERALBNK,2026-06-24,2026-06-25,325.45,325.475,326.7,323.8,323.95,324.38333333333327,326.0,326.0,upstox_spot,13,0.0038408357658625825,0.0038408357658625825,-0.005069903210938587,-0.00460900291903521,-0.0032775131868696405,-0.0006145337225379466,True,True,-0.0032775131868696405,False
FEDERALBNK,2026-07-01,2026-07-02,330.85,331.175,331.75,331.75,331.7,331.1333333333334,332.3,332.3,upstox_spot,13,0.0027202659815626085,0.0027202659815626085,0.0027202659815626085,0.002569140093698019,0.000856380031232673,0.0027202659815626085,False,False,0.0027202659815626085,False
FEDERALBNK,2026-07-02,2026-07-03,331.5,331.75,332.4,333.6,333.8,333.18333333333334,334.3,334.3,upstox_spot,13,0.002714932126696823,0.002714932126696823,0.0063348416289592535,0.006938159879336325,0.005077928607340354,0.004524886877828038,False,False,0.002714932126696823,False
FEDERALBNK,2026-07-07,2026-07-08,331.2,331.6,330.45,330.1,330.0,329.56666666666666,330.55,330.55,upstox_spot,13,-0.0022644927536231707,-0.0022644927536231707,-0.003321256038647191,-0.0036231884057971175,-0.0049315619967793545,-0.002792874396135292,False,False,-0.0022644927536231707,False
FEDERALBNK,2026-07-16,2026-07-17,329.25,329.475,328.7,331.6,331.7,331.3666666666667,351.0,351.0,fyers,13,-0.001670463173880088,-0.001670463173880088,0.00713743356112384,0.007441154138192907,0.00642875221462913,0.0027334851936218207,False,False,-0.001670463173880088,False
FEDERALBNK,2026-07-17,2026-07-20,348.0,349.325,341.5,348.35,348.05,346.5333333333333,352.2,352.2,fyers,13,-0.01867816091954022,-0.01867816091954022,0.0010057471264368623,0.0001436781609196469,-0.004214559386973238,-0.008836206896551735,False,False,-0.01867816091954022,False
FEDERALBNK,2026-07-20,2026-07-21,351.5,351.5,351.05,352.9,352.9,353.2333333333333,356.75,356.75,fyers,13,-0.0012802275960170917,-0.0012802275960170917,0.003982930298719767,0.003982930298719767,0.004931247036510156,0.0013513513513514486,False,False,-0.0012802275960170917,False
FEDERALBNK,2026-07-21,2026-07-22,356.65,356.7,354.1,354.35,354.1,354.90000000000003,357.25,357.25,fyers,13,-0.0071498668162062184,-0.0071498668162062184,-0.006448899481284021,-0.0071498668162062184,-0.004906771344455163,-0.006799383148745175,False,False,-0.0071498668162062184,False
FEDERALBNK,2026-07-24,2026-07-27,354.6,354.6,355.05,356.9,356.9,356.4833333333333,357.0,357.0,fyers,13,0.0012690355329949554,0.0012690355329949554,0.006486181613085007,0.006486181613085007,0.00531114871216376,0.003877608573040092,False,False,0.0012690355329949554,False
